»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-01-18,'002773,øµ∫Î“©“µ,55.43,55.98,54.24,54.45,54.38,1.05,1.9309,1.3656,962385,53400309.83,37412703545.8,3906200822.97
2018-01-17,'002773,øµ∫Î“©“µ,54.38,54.69,52.51,53.88,54.24,0.14,0.2581,1.4134,996050,53343163.5,36704001782.8,3832206400.02
2018-01-16,'002773,øµ∫Î“©“µ,54.24,54.3,53.51,53.87,53.9,0.34,0.6308,1.2563,885359,47824568.47,36609508214.4,3822340476.96
2018-01-15,'002773,øµ∫Î“©“µ,53.9,56.95,53.54,56.95,56.76,-2.86,-5.0388,2.6553,1871204,102667126.79,36380023834.0,3798380378.1
2018-01-12,'002773,øµ∫Î“©“µ,56.76,58.11,56.63,57.9,58.17,-1.41,-2.4239,1.2548,884257,50400689.74,38310392445.6,3999927092.04
2018-01-11,'002773,øµ∫Î“©“µ,58.17,58.4,56.8,57.41,57.41,0.76,1.3238,0.5341,376400,21726793.0,39262077670.2,4099291031.43
2018-01-10,'002773,øµ∫Î“©“µ,57.41,59.09,57.18,58.99,59.25,-1.84,-3.1055,1.0538,742596,42809450.06,38749112584.6,4045733163.39
2018-01-09,'002773,øµ∫Î“©“µ,59.25,59.27,57.6,58.0,58.4,0.85,1.4555,0.8051,567375,33275098.27,39991028055.0,4175399580.75
2018-01-08,'002773,øµ∫Î“©“µ,58.4,59.5,57.0,59.5,59.57,-1.17,-1.9641,1.6235,1144094,66233525.0,39417317104.0,4115499333.6
2018-01-05,'002773,øµ∫Î“©“µ,59.57,60.72,59.5,60.72,60.74,-1.17,-1.9262,0.7201,507488,30398159.64,40207013354.2,4197950262.03
2018-01-04,'002773,øµ∫Î“©“µ,60.74,60.89,59.35,59.59,59.59,1.15,1.9299,1.2942,912057,54916864.04,40996709604.4,4280401190.46
2018-01-03,'002773,øµ∫Î“©“µ,59.59,60.0,59.24,59.24,59.24,0.35,0.5908,1.2832,904288,53946661.76,40220512435.4,4199359679.61
