ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-05,'000670,Ó¯·½Î¢,7.07,7.18,7.02,7.1,7.23,-0.16,-2.213,6.7562,40660225,287939533.76,5773555435.2,4254864119.52
2018-01-04,'000670,Ó¯·½Î¢,7.23,7.36,6.82,6.86,6.93,0.3,4.329,12.2028,73438834,524686635.92,5904215812.8,4351155245.28
2018-01-03,'000670,Ó¯·½Î¢,6.93,7.11,6.88,6.94,6.92,0.01,0.1445,6.6457,39994949,278839672.56,5659227604.8,4170609384.48
2018-01-02,'000670,Ó¯·½Î¢,6.92,6.94,6.71,6.9,6.9,0.02,0.2899,6.0021,36121911,247629470.54,5651061331.2,4164591189.12
2017-12-29,'000670,Ó¯·½Î¢,6.9,6.98,6.62,6.66,6.6,0.3,4.5455,8.325,50101664,344290422.97,5634728784.0,4152554798.4
2017-12-28,'000670,Ó¯·½Î¢,6.6,6.83,6.51,6.71,6.73,-0.13,-1.9316,6.079,36584810,243217558.1,5389740576.0,3972008937.6
2017-12-27,'000670,Ó¯·½Î¢,6.73,6.98,6.71,6.86,6.89,-0.16,-2.3222,6.2588,37666616,258130169.74,5495902132.8,4050245477.28
2017-12-26,'000670,Ó¯·½Î¢,6.89,7.1,6.52,6.99,7.04,-0.15,-2.1307,8.8056,52993923,361470011.66,5626562510.4,4146536603.04
2017-12-25,'000670,Ó¯·½Î¢,7.04,7.29,6.91,7.12,7.15,-0.11,-1.5385,6.6147,39808731,283522911.12,5749056614.4,4236809533.44
2017-12-22,'000670,Ó¯·½Î¢,7.15,7.42,7.15,7.28,7.37,-0.22,-2.9851,8.7266,52518500,381299323.0,5838885624.0,4303009682.4
2017-12-21,'000670,Ó¯·½Î¢,7.37,7.58,7.01,7.15,7.18,0.19,2.6462,13.7732,82889999,604621104.52,6018543643.2,4435409980.32
2017-12-20,'000670,Ó¯·½Î¢,7.18,7.45,6.81,6.94,7.02,0.16,2.2792,14.0672,84658947,603023656.81,5863384444.8,4321064268.48
2017-12-19,'000670,Ó¯·½Î¢,7.02,7.12,6.86,6.95,6.88,0.14,2.0349,9.1969,55348776,387563041.42,5732724067.2,4224773142.72
2017-12-18,'000670,Ó¯·½Î¢,6.88,7.33,6.76,7.32,7.33,-0.45,-6.1392,11.6246,69959410,487921261.96,5618396236.8,4140518407.68
2017-12-15,'000670,Ó¯·½Î¢,7.33,7.68,7.26,7.5,7.54,-0.21,-2.7851,11.8368,71236379,530976239.95,5985878548.8,4411337198.88
2017-12-14,'000670,Ó¯·½Î¢,7.54,7.66,7.31,7.56,7.67,-0.13,-1.6949,12.6087,75881829,569640718.57,6157370294.4,4537719301.44
