ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-16,'002154,±¨ Ï² Äñ,3.31,3.32,3.27,3.27,3.27,0.04,1.2232,0.3634,4259500,14065568.92,4181473376.48,3879382029.4
2018-01-15,'002154,±¨ Ï² Äñ,3.27,3.36,3.26,3.34,3.36,-0.09,-2.6786,0.6011,7045192,23304939.88,4130941976.16,3832501279.8
2018-01-12,'002154,±¨ Ï² Äñ,3.36,3.39,3.35,3.39,3.39,-0.03,-0.885,0.3385,3967400,13364620.99,4244637626.88,3937982966.4
2018-01-11,'002154,±¨ Ï² Äñ,3.39,3.4,3.35,3.36,3.37,0.02,0.5935,0.3944,4622300,15566136.0,4282536177.12,3973143528.6
2018-01-10,'002154,±¨ Ï² Äñ,3.37,3.43,3.36,3.42,3.41,-0.04,-1.173,0.4713,5523242,18694320.12,4257270476.96,3949703153.8
2018-01-09,'002154,±¨ Ï² Äñ,3.41,3.44,3.41,3.42,3.42,-0.01,-0.2924,0.4038,4732463,16212606.83,4307801877.28,3996583903.4
2018-01-08,'002154,±¨ Ï² Äñ,3.42,3.49,3.41,3.48,3.49,-0.07,-2.0057,0.8323,9754300,33477194.0,4320434727.36,4008304090.8
2018-01-05,'002154,±¨ Ï² Äñ,3.49,3.51,3.47,3.48,3.49,0.0,0.0,0.4645,5443732,18983105.68,4408864677.92,4090345402.6
2018-01-04,'002154,±¨ Ï² Äñ,3.49,3.5,3.46,3.47,3.48,0.01,0.2874,0.5067,5938567,20684039.74,4408864677.92,4090345402.6
2018-01-03,'002154,±¨ Ï² Äñ,3.48,3.5,3.46,3.47,3.48,0.0,0.0,0.7437,8716500,30323804.0,4396231827.84,4078625215.2
2018-01-02,'002154,±¨ Ï² Äñ,3.48,3.53,3.46,3.48,3.48,0.0,0.0,0.4317,5059875,17600482.55,4396231827.84,4078625215.2
2017-12-29,'002154,±¨ Ï² Äñ,3.48,3.52,3.45,3.45,3.44,0.04,1.1628,0.5477,6419225,22391201.3,4396231827.84,4078625215.2
2017-12-28,'002154,±¨ Ï² Äñ,3.44,3.47,3.41,3.42,3.42,0.02,0.5848,0.4831,5661883,19507318.52,4345700427.52,4031744465.6
2017-12-27,'002154,±¨ Ï² Äñ,3.42,3.48,3.42,3.44,3.44,-0.02,-0.5814,0.6076,7121302,24569012.92,4320434727.36,4008304090.8
2017-12-26,'002154,±¨ Ï² Äñ,3.44,3.46,3.38,3.4,3.42,0.02,0.5848,1.001,11732439,40299742.25,4345700427.52,4031744465.6
2017-12-25,'002154,±¨ Ï² Äñ,3.42,3.52,3.34,3.35,3.35,0.07,2.0896,1.0759,12609200,42898789.5,4320434727.36,4008304090.8
2017-12-22,'002154,±¨ Ï² Äñ,3.35,3.37,3.34,3.35,3.35,0.0,0.0,0.2849,3339402,11192826.7,4232004776.8,3926262779.0
