»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-28,'002695,ªÕ…œªÕ,16.92,17.09,16.7,16.7,16.96,-0.04,-0.2358,0.582,2909900,49278454.0,8459274605.76,8459274605.76
2017-12-27,'002695,ªÕ…œªÕ,16.96,17.13,16.93,17.03,17.08,-0.12,-0.7026,0.5988,2993857,50976144.8,8479272890.88,8479272890.88
2017-12-26,'002695,ªÕ…œªÕ,17.08,17.21,16.9,16.92,16.89,0.19,1.1249,0.6174,3086617,52667819.99,8539267746.24,8539267746.24
2017-12-25,'002695,ªÕ…œªÕ,16.89,17.3,16.83,17.13,17.12,-0.23,-1.3435,0.5867,2933290,49886239.2,8444275891.92,8444275891.92
2017-12-22,'002695,ªÕ…œªÕ,17.12,17.3,17.1,17.3,17.23,-0.11,-0.6384,0.4511,2255297,38749481.54,8559266031.36,8559266031.36
2017-12-21,'002695,ªÕ…œªÕ,17.23,17.35,16.96,17.07,17.22,0.01,0.0581,0.5485,2742487,47038058.14,8614261315.44,8614261315.44
2017-12-20,'002695,ªÕ…œªÕ,17.22,17.51,17.16,17.4,17.54,-0.32,-1.8244,0.7806,3902647,67588484.52,8609261744.16,8609261744.16
2017-12-19,'002695,ªÕ…œªÕ,17.54,18.0,17.28,17.29,17.36,0.18,1.0369,1.0285,5141947,90670550.38,8769248025.12,8769248025.12
2017-12-18,'002695,ªÕ…œªÕ,17.36,17.49,17.28,17.35,17.35,0.01,0.0576,0.5266,2632800,45709615.0,8679255742.08,8679255742.08
2017-12-15,'002695,ªÕ…œªÕ,17.35,17.56,17.29,17.38,17.4,-0.05,-0.2874,0.6046,3022900,52634493.0,8674256170.8,8674256170.8
2017-12-14,'002695,ªÕ…œªÕ,17.4,17.59,17.26,17.52,17.53,-0.13,-0.7416,0.6115,3057300,53200719.0,8699254027.2,8699254027.2
2017-12-13,'002695,ªÕ…œªÕ,17.53,17.62,17.29,17.48,17.62,-0.09,-0.5108,0.7834,3916800,68209261.0,8764248453.84,8764248453.84
2017-12-12,'002695,ªÕ…œªÕ,17.62,18.2,17.48,17.49,17.48,0.14,0.8009,1.5443,7720789,138182501.32,8809244595.36,8809244595.36
2017-12-11,'002695,ªÕ…œªÕ,17.48,17.55,17.31,17.48,17.47,0.01,0.0572,0.6693,3346397,58393228.38,8739250597.44,8739250597.44
2017-12-08,'002695,ªÕ…œªÕ,17.47,17.62,17.23,17.46,17.65,-0.18,-1.0198,1.106,5529600,96349617.0,8734251026.16,8734251026.16
2017-12-07,'002695,ªÕ…œªÕ,17.65,18.1,17.02,17.18,17.18,0.47,2.7357,1.544,7719402,136066942.95,8824243309.2,8824243309.2
2017-12-06,'002695,ªÕ…œªÕ,17.18,17.2,16.63,17.19,17.2,-0.02,-0.1163,0.8679,4339000,73535706.37,8589263459.04,8589263459.04
2017-12-05,'002695,ªÕ…œªÕ,17.2,17.99,17.0,17.76,17.75,-0.55,-3.0986,0.9155,4576880,79886235.52,8599262601.6,8599262601.6
2017-12-04,'002695,ªÕ…œªÕ,17.75,18.08,17.65,17.82,17.83,-0.08,-0.4487,0.7121,3560392,63505363.31,8874239022.0,8874239022.0
2017-12-01,'002695,ªÕ…œªÕ,17.83,18.1,17.72,17.89,18.02,-0.19,-1.0544,0.8123,4060937,72641086.14,8914235592.24,8914235592.24
2017-11-30,'002695,ªÕ…œªÕ,18.02,18.65,18.0,18.45,18.79,-0.77,-4.0979,1.6811,8404784,153624423.61,9009227446.56,9009227446.56
2017-11-29,'002695,ªÕ…œªÕ,18.79,19.07,17.3,17.43,17.4,1.39,7.9885,2.3085,11541530,209947728.26,9394194435.12,9394194435.12
2017-11-28,'002695,ªÕ…œªÕ,17.4,17.5,17.05,17.08,17.22,0.18,1.0453,0.6946,3472728,60324111.6,8699254027.2,8699254027.2
2017-11-27,'002695,ªÕ…œªÕ,17.22,17.6,17.14,17.2,17.18,0.04,0.2328,0.5886,2942887,50943524.69,8609261744.16,8609261744.16
2017-11-24,'002695,ªÕ…œªÕ,17.18,17.54,17.1,17.4,17.4,-0.22,-1.2644,0.612,3059826,52715662.33,8589263459.04,8589263459.04
2017-11-23,'002695,ªÕ…œªÕ,17.4,18.19,17.38,17.79,17.79,-0.39,-2.1922,0.8076,4037802,71889366.56,8699254027.2,8699254027.2
2017-11-22,'002695,ªÕ…œªÕ,17.79,18.16,17.66,18.0,18.16,-0.37,-2.0374,0.8428,4213800,75342723.0,8894237307.12,8894237307.12
