ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-17,'002460,¸Ó·æï®Òµ,59.5,60.5,55.1,60.5,60.87,-1.37,-2.2507,5.053,36528224,2111410333.53,44135397050.5,43012840003.0
2018-01-16,'002460,¸Ó·æï®Òµ,60.87,62.64,59.78,60.95,62.82,-1.95,-3.1041,4.0974,29620062,1807269697.02,45151623839.7,44003219680.4
2018-01-15,'002460,¸Ó·æï®Òµ,62.82,69.12,62.82,69.11,69.8,-6.98,-10.0,6.2767,45374792,2940018918.85,46598078028.8,45412884184.7
2018-01-12,'002460,¸Ó·æï®Òµ,69.8,70.75,69.5,70.75,70.43,-0.63,-0.8945,1.7232,12457160,871042050.0,51775642254.2,50458760205.2
2018-01-11,'002460,¸Ó·æï®Òµ,70.43,70.91,69.41,69.8,69.87,0.56,0.8015,1.9783,14301479,1006672814.92,52242958223.0,50914190275.8
2018-01-10,'002460,¸Ó·æï®Òµ,69.87,71.8,69.54,71.5,71.91,-2.04,-2.8369,3.1938,23088448,1619912175.79,51827566250.7,50509363546.4
2018-01-09,'002460,¸Ó·æï®Òµ,71.91,73.65,71.6,71.87,72.29,-0.38,-0.5257,2.578,18636426,1349421758.61,53340779863.9,51984089489.3
2018-01-08,'002460,¸Ó·æï®Òµ,72.29,72.68,69.57,71.82,71.9,0.39,0.5424,3.5687,25798055,1829667338.96,53622652987.9,52258793341.5
2018-01-05,'002460,¸Ó·æï®Òµ,71.9,74.37,71.52,73.78,73.93,-2.03,-2.7458,3.3677,24345192,1764978177.81,53333362150.1,51976860440.6
2018-01-04,'002460,¸Ó·æï®Òµ,73.93,75.3,73.34,73.38,73.87,0.06,0.0812,3.8483,27819563,2065974363.03,54839158049.5,53444357334.8
2018-01-03,'002460,¸Ó·æï®Òµ,73.87,75.29,71.08,71.42,71.1,2.77,3.8959,5.484,39644420,2920802365.97,54794651766.7,53400983042.4
2018-01-02,'002460,¸Ó·æï®Òµ,71.1,71.99,70.18,71.76,71.75,-0.65,-0.9059,2.9379,21238221,1506695450.18,52739945046.9,51398536541.4
2017-12-29,'002460,¸Ó·æï®Òµ,71.75,72.5,70.58,71.61,71.38,0.37,0.5184,1.8658,13487624,963033004.48,53222096443.2,51868424709.5
2017-12-28,'002460,¸Ó·æï®Òµ,71.38,72.48,70.03,71.4,71.64,-0.26,-0.3629,3.2072,23184910,1652135131.55,52029230263.0,51600949906.1
2017-12-27,'002460,¸Ó·æï®Òµ,71.64,72.68,68.8,68.8,68.86,2.78,4.0372,4.2809,30947038,2199199544.24,52218745531.6,51788905173.4
2017-12-26,'002460,¸Ó·æï®Òµ,68.86,69.58,67.3,68.2,68.1,0.76,1.116,1.8583,13433714,922080730.06,50192389967.9,49779229623.6
2017-12-25,'002460,¸Ó·æï®Òµ,68.1,71.2,67.88,70.15,70.6,-2.5,-3.5411,2.9455,21293201,1469265754.32,49638422259.9,49229821919.4
2017-12-22,'002460,¸Ó·æï®Òµ,70.6,72.6,70.42,70.9,70.7,-0.1,-0.1414,2.5788,18642404,1333838009.84,51460684457.4,51037084104.4
2017-12-21,'002460,¸Ó·æï®Òµ,70.7,70.99,68.3,69.0,69.24,1.46,2.1086,2.5087,18135849,1271968659.36,51533574945.3,51109374591.8
2017-12-20,'002460,¸Ó·æï®Òµ,69.24,70.3,68.18,69.47,68.75,0.49,0.7127,2.2372,16172985,1121584022.0,50469373822.0,50053933475.8
2017-12-19,'002460,¸Ó·æï®Òµ,68.75,70.17,67.7,69.8,69.34,-0.59,-0.8509,2.2393,16188295,1113509481.76,50112210431.2,49699710087.5
2017-12-18,'002460,¸Ó·æï®Òµ,69.34,71.64,68.45,69.75,70.8,-1.46,-2.0621,2.306,16669849,1162761286.7,50542264309.9,50126223963.2
2017-12-15,'002460,¸Ó·æï®Òµ,70.8,73.37,70.8,73.0,73.72,-2.92,-3.9609,2.5783,18638626,1336888164.19,51606465433.2,51181665079.2
2017-12-14,'002460,¸Ó·æï®Òµ,73.72,74.68,72.89,73.54,73.57,0.15,0.2039,2.3604,17063274,1257954410.42,53734867679.9,53292547311.3
2017-12-13,'002460,¸Ó·æï®Òµ,73.57,73.58,72.01,73.0,73.58,-0.01,-0.0136,2.4832,17951079,1308189433.06,53625531948.0,53184111580.2
2017-12-12,'002460,¸Ó·æï®Òµ,73.58,75.66,70.38,70.39,70.28,3.3,4.6955,4.8999,35421894,2601904508.46,53632820996.8,53191340628.9
2017-12-11,'002460,¸Ó·æï®Òµ,70.28,70.82,68.4,69.18,69.13,1.15,1.6635,2.6699,19301050,1347998469.19,51227434896.1,50805754544.7
2017-12-08,'002460,¸Ó·æï®Òµ,69.13,70.2,67.26,68.01,68.02,1.11,1.6319,2.4396,17636261,1216789669.34,50389194285.3,49974413939.6
2017-12-07,'002460,¸Ó·æï®Òµ,68.02,69.91,67.89,69.5,70.0,-1.98,-2.8286,1.8907,13667743,938378257.77,49580109869.6,49171989529.5
2017-12-06,'002460,¸Ó·æï®Òµ,70.0,70.3,66.98,69.8,68.38,1.62,2.3691,2.8739,20775824,1429313009.33,51023341530.0,50603341180.0
2017-12-05,'002460,¸Ó·æï®Òµ,68.38,72.27,67.63,72.26,71.83,-3.45,-4.803,3.0655,22160999,1530941485.9,49842515626.0,49432235284.1
2017-12-04,'002460,¸Ó·æï®Òµ,71.83,74.14,70.81,72.8,72.99,-1.16,-1.5893,2.4981,18058918,1304664619.69,52357237458.6,51926257099.4
2017-12-01,'002460,¸Ó·æï®Òµ,72.99,73.7,71.62,72.87,73.4,-0.41,-0.5586,1.9106,13811926,1006320744.4,53202767118.2,52764826753.3
2017-11-30,'002460,¸Ó·æï®Òµ,73.4,74.87,71.21,71.69,71.9,1.5,2.0862,2.8929,20912839,1538836402.71,53501618118.6,53061217751.6
2017-11-29,'002460,¸Ó·æï®Òµ,71.9,72.46,69.48,70.7,71.23,0.67,0.9406,2.6228,18960613,1351271932.06,52408260800.1,51976860440.6
2017-11-28,'002460,¸Ó·æï®Òµ,71.23,71.51,67.9,69.0,68.87,2.36,3.4267,2.9309,21187897,1479814769.25,51919894531.2,51492514175.0
2017-11-27,'002460,¸Ó·æï®Òµ,68.87,76.56,67.8,75.2,75.06,-6.19,-8.2467,4.1975,30343584,2201644103.32,50199679016.7,49786458672.4
