日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-15,'000919,金陵药业,8.84,8.87,8.79,8.82,8.82,0.02,0.2268,0.2402,1210550,10696425.5,4455360000.0,4455360000.0
2017-12-14,'000919,金陵药业,8.82,8.86,8.76,8.81,8.84,-0.02,-0.2262,0.2407,1213245,10693610.2,4445280000.0,4445280000.0
2017-12-13,'000919,金陵药业,8.84,8.84,8.73,8.77,8.77,0.07,0.7982,0.2072,1044143,9172570.43,4455360000.0,4455360000.0
2017-12-12,'000919,金陵药业,8.77,8.94,8.7,8.88,8.87,-0.1,-1.1274,0.3565,1796600,15876255.0,4420080000.0,4420080000.0
2017-12-11,'000919,金陵药业,8.87,8.9,8.79,8.8,8.82,0.05,0.5669,0.2208,1112793,9856339.4,4470480000.0,4470480000.0
2017-12-08,'000919,金陵药业,8.82,8.85,8.7,8.71,8.72,0.1,1.1468,0.3363,1694772,14897821.11,4445280000.0,4445280000.0
2017-12-07,'000919,金陵药业,8.72,8.77,8.65,8.69,8.7,0.02,0.2299,0.2553,1286880,11230955.03,4394880000.0,4394880000.0
2017-12-06,'000919,金陵药业,8.7,8.73,8.55,8.59,8.62,0.08,0.9281,0.3027,1525384,13173257.47,4384800000.0,4384800000.0
2017-12-05,'000919,金陵药业,8.62,8.98,8.57,8.93,8.93,-0.31,-3.4714,0.5431,2737014,23983882.4,4344480000.0,4344480000.0
2017-12-04,'000919,金陵药业,8.93,9.01,8.93,9.0,9.02,-0.09,-0.9978,0.271,1365766,12249140.98,4500720000.0,4500720000.0
2017-12-01,'000919,金陵药业,9.02,9.06,8.91,8.95,8.94,0.08,0.8949,0.3379,1703000,15334783.58,4546080000.0,4546080000.0
2017-11-30,'000919,金陵药业,8.94,8.99,8.94,8.96,8.96,-0.02,-0.2232,0.3091,1558041,13959973.36,4505760000.0,4505760000.0
2017-11-29,'000919,金陵药业,8.96,9.01,8.89,9.01,9.01,-0.05,-0.5549,0.3964,1997932,17858924.46,4515840000.0,4515840000.0
2017-11-28,'000919,金陵药业,9.01,9.02,8.89,8.89,8.88,0.13,1.464,0.4714,2375611,21255705.01,4541040000.0,4541040000.0
2017-11-27,'000919,金陵药业,8.88,8.99,8.88,8.94,8.96,-0.08,-0.8929,0.3448,1737911,15515607.89,4475520000.0,4475520000.0
2017-11-24,'000919,金陵药业,8.96,9.02,8.87,8.95,8.99,-0.03,-0.3337,0.4885,2461788,21983668.12,4515840000.0,4515840000.0
2017-11-23,'000919,金陵药业,8.99,9.19,8.93,9.19,9.19,-0.2,-2.1763,0.52,2620820,23750465.8,4530960000.0,4530960000.0
2017-11-22,'000919,金陵药业,9.19,9.23,9.12,9.18,9.17,0.02,0.2181,0.3949,1990200,18244894.73,4631760000.0,4631760000.0
2017-11-21,'000919,金陵药业,9.17,9.22,9.13,9.18,9.19,-0.02,-0.2176,0.4588,2312600,21213665.1,4621680000.0,4621680000.0
2017-11-20,'000919,金陵药业,9.19,9.35,9.05,9.31,9.35,-0.16,-1.7112,0.7229,3643486,33274729.22,4631760000.0,4631760000.0
2017-11-17,'000919,金陵药业,9.35,9.85,9.27,9.83,9.83,-0.48,-4.883,1.2151,6124169,58214531.98,4712400000.0,4712400000.0
2017-11-16,'000919,金陵药业,9.83,9.88,9.82,9.86,9.83,0.0,0.0,0.321,1617800,15926633.0,4954320000.0,4954320000.0
2017-11-15,'000919,金陵药业,9.83,9.89,9.82,9.84,9.88,-0.05,-0.5061,0.3527,1777795,17519166.46,4954320000.0,4954320000.0
2017-11-14,'000919,金陵药业,9.88,10.0,9.81,9.99,9.99,-0.11,-1.1011,0.5204,2622602,25938561.66,4979520000.0,4979520000.0
2017-11-13,'000919,金陵药业,9.99,10.04,9.98,10.02,10.02,-0.03,-0.2994,0.4019,2025529,20261482.7,5034960000.0,5034960000.0
2017-11-10,'000919,金陵药业,10.02,10.08,9.99,10.07,10.06,-0.04,-0.3976,0.4248,2141210,21481324.3,5050080000.0,5050080000.0
2017-11-09,'000919,金陵药业,10.06,10.07,9.96,9.96,9.97,0.09,0.9027,0.4418,2226600,22323655.0,5070240000.0,5070240000.0
2017-11-08,'000919,金陵药业,9.97,10.04,9.9,9.93,9.92,0.05,0.504,0.5099,2569878,25653586.86,5024880000.0,5024880000.0
