日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-15,'002034,美 欣 达,55.8,56.28,54.9,55.85,56.0,-0.2,-0.3571,0.5046,423466,23475561.0,13673135019.6,4682736000.0
2017-12-14,'002034,美 欣 达,56.0,58.97,55.57,55.8,55.57,0.43,0.7738,0.4116,345449,19615006.52,13722142672.0,4699520000.0
2017-12-13,'002034,美 欣 达,55.57,55.92,54.8,55.5,55.7,-0.13,-0.2334,0.2184,183300,10143588.11,6003782800.0,4663434400.0
2017-12-12,'002034,美 欣 达,55.7,57.03,55.59,56.78,56.78,-1.08,-1.9021,0.1761,147800,8285048.0,6017828000.0,4674344000.0
2017-12-11,'002034,美 欣 达,56.78,56.94,55.91,56.35,55.49,1.29,2.3247,0.5423,455100,25663669.0,6134511200.0,4764977600.0
2017-12-08,'002034,美 欣 达,55.49,56.29,55.4,56.0,55.45,0.04,0.0721,0.2999,251702,14028272.61,5995139600.0,4656720800.0
2017-12-07,'002034,美 欣 达,55.45,57.01,55.28,55.99,56.02,-0.57,-1.0175,0.243,203910,11387535.34,5990818000.0,4653364000.0
2017-12-06,'002034,美 欣 达,56.02,56.26,54.51,54.51,54.78,1.24,2.2636,0.5519,463166,25786669.5,6052400800.0,4701198400.0
2017-12-05,'002034,美 欣 达,54.78,56.35,54.21,55.5,56.0,-1.22,-2.1786,0.4508,378350,20908985.5,5918431200.0,4597137600.0
2017-12-04,'002034,美 欣 达,56.0,57.96,55.8,57.96,57.86,-1.86,-3.2147,0.3653,306563,17281694.6,6050240000.0,4699520000.0
2017-12-01,'002034,美 欣 达,57.86,58.7,57.38,58.09,58.09,-0.23,-0.3959,0.5793,486118,28128229.0,6251194400.0,4855611200.0
2017-11-30,'002034,美 欣 达,58.09,58.99,55.92,56.25,56.45,1.64,2.9052,0.882,740199,42732536.61,6276043600.0,4874912800.0
2017-11-29,'002034,美 欣 达,56.45,56.5,54.6,54.6,55.62,0.83,1.4923,0.7283,611161,34150450.26,6098858000.0,4737284000.0
2017-11-28,'002034,美 欣 达,55.62,57.38,54.22,57.38,56.85,-1.23,-2.1636,0.9487,796179,43942913.1,6009184800.0,4667630400.0
2017-11-27,'002034,美 欣 达,56.85,59.38,56.85,59.2,59.38,-2.53,-4.2607,0.3592,301400,17491222.0,6142074000.0,4770852000.0
2017-11-24,'002034,美 欣 达,59.38,59.96,58.78,59.2,59.48,-0.1,-0.1681,0.4477,375686,22268588.28,6415415200.0,4983169600.0
2017-11-23,'002034,美 欣 达,59.48,61.39,58.3,60.8,61.26,-1.78,-2.9056,0.5446,457047,27405180.9,6426219200.0,4991561600.0
2017-11-22,'002034,美 欣 达,61.26,61.54,60.5,61.0,60.88,0.38,0.6242,0.5232,439100,26841824.98,6618530400.0,5140939200.0
2017-11-21,'002034,美 欣 达,60.88,61.5,60.39,60.88,60.87,0.01,0.0164,0.4201,352547,21481977.65,6577475200.0,5109049600.0
2017-11-20,'002034,美 欣 达,60.87,60.94,59.06,60.6,60.69,0.18,0.2966,0.5957,499899,30051019.67,6576394800.0,5108210400.0
2017-11-17,'002034,美 欣 达,60.69,61.27,60.16,60.5,60.53,0.16,0.2643,0.6073,509671,30926779.32,6556947600.0,5093104800.0
2017-11-16,'002034,美 欣 达,60.53,61.6,60.5,60.5,60.8,-0.27,-0.4441,0.4623,388003,23673184.48,6539661200.0,5079677600.0
2017-11-15,'002034,美 欣 达,60.8,61.89,60.5,61.89,61.38,-0.58,-0.9449,0.5823,488683,29774835.77,6568832000.0,5102336000.0
2017-11-14,'002034,美 欣 达,61.38,62.98,60.66,62.5,62.58,-1.2,-1.9175,1.6005,1343101,82696965.03,6631495200.0,5151009600.0
2017-11-13,'002034,美 欣 达,62.58,63.28,62.32,63.15,63.18,-0.6,-0.9497,0.6226,522500,32861423.6,6761143200.0,5251713600.0
2017-11-10,'002034,美 欣 达,63.18,63.2,61.19,62.58,62.99,0.19,0.3016,0.9473,795012,49553280.53,6825967200.0,5302065600.0
2017-11-09,'002034,美 欣 达,62.99,63.99,62.2,63.8,63.74,-0.75,-1.1767,0.9224,774059,48695858.4,6805439600.0,5286120800.0
2017-11-08,'002034,美 欣 达,63.74,64.61,63.2,64.41,64.39,-0.65,-1.0095,0.6235,523250,33431329.5,6886469600.0,5349060800.0
