日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-22,'000717,韶钢松山,8.41,8.56,8.3,8.41,8.34,0.07,0.8393,2.5499,61694924,520501838.03,20348200288.1,20348200288.1
2017-12-21,'000717,韶钢松山,8.34,8.42,8.1,8.19,8.17,0.17,2.0808,2.5982,62864811,520778963.14,20178833579.4,20178833579.4
2017-12-20,'000717,韶钢松山,8.17,8.69,8.07,8.65,8.63,-0.46,-5.3302,3.4598,83710724,693790241.66,19767514429.7,19767514429.7
2017-12-19,'000717,韶钢松山,8.63,8.73,8.56,8.68,8.68,-0.05,-0.576,1.8614,45036131,389042641.17,20880495658.3,20880495658.3
2017-12-18,'000717,韶钢松山,8.68,8.78,8.42,8.55,8.41,0.27,3.2105,3.6239,87681865,753915436.49,21001471878.8,21001471878.8
2017-12-15,'000717,韶钢松山,8.41,8.95,8.32,8.86,8.91,-0.5,-5.6117,4.3005,104052045,892781698.74,20348200288.1,20348200288.1
2017-12-14,'000717,韶钢松山,8.91,9.04,8.8,8.85,8.86,0.05,0.5643,2.686,64987888,579204560.29,21557962493.1,21557962493.1
2017-12-13,'000717,韶钢松山,8.86,9.01,8.65,8.9,9.04,-0.18,-1.9912,3.5636,86222994,760697873.92,21436986272.6,21436986272.6
2017-12-12,'000717,韶钢松山,9.04,9.44,9.03,9.25,9.26,-0.22,-2.3758,3.6472,88244729,812838123.57,21872500666.4,21872500666.4
2017-12-11,'000717,韶钢松山,9.26,9.4,9.03,9.35,9.31,-0.05,-0.5371,3.6827,89103049,818545294.44,22404796036.6,22404796036.6
2017-12-08,'000717,韶钢松山,9.31,9.4,8.77,8.85,9.03,0.28,3.1008,5.0872,123086833,1120462589.88,22525772257.1,22525772257.1
2017-12-07,'000717,韶钢松山,9.03,9.48,8.96,9.4,9.53,-0.5,-5.2466,4.4974,108816899,1002674261.11,21848305422.3,21848305422.3
2017-12-06,'000717,韶钢松山,9.53,9.77,9.02,9.66,9.81,-0.28,-2.8542,5.4721,132397667,1246171483.54,23058067627.3,23058067627.3
2017-12-05,'000717,韶钢松山,9.81,10.44,9.35,10.2,10.05,-0.24,-2.3881,5.3304,128969546,1286367284.72,23735534462.1,23735534462.1
2017-12-04,'000717,韶钢松山,10.05,10.85,10.03,10.53,10.52,-0.47,-4.4677,4.9446,119636701,1246636698.31,24316220320.5,24316220320.5
2017-12-01,'000717,韶钢松山,10.52,10.55,10.05,10.26,10.28,0.24,2.3346,4.6437,112354851,1151528145.73,25453396793.2,25453396793.2
2017-11-30,'000717,韶钢松山,10.28,10.72,10.24,10.38,10.45,-0.17,-1.6268,5.769,139582594,1459012583.3,24872710934.8,24872710934.8
2017-11-29,'000717,韶钢松山,10.45,10.67,9.93,10.05,9.96,0.49,4.9197,9.2524,223864145,2293720771.35,25284030084.5,25284030084.5
2017-11-28,'000717,韶钢松山,9.96,9.96,8.76,8.99,9.05,0.91,10.0552,7.8041,188822988,1805779165.5,24098463123.6,24098463123.6
2017-11-27,'000717,韶钢松山,9.05,9.5,9.01,9.25,9.0,0.05,0.5556,5.0355,121834405,1130320029.39,21896695910.5,21896695910.5
2017-11-24,'000717,韶钢松山,9.0,9.0,8.5,8.53,8.76,0.24,2.7397,2.9662,71767129,634212763.45,21775719690.0,21775719690.0
2017-11-23,'000717,韶钢松山,8.76,9.15,8.68,8.86,8.79,-0.03,-0.3413,4.2249,102223539,916799583.14,21195033831.6,21195033831.6
2017-11-22,'000717,韶钢松山,8.79,8.83,8.54,8.7,8.51,0.28,3.2902,3.4604,83725491,730727172.74,21267619563.9,21267619563.9
2017-11-21,'000717,韶钢松山,8.51,8.95,8.4,8.57,8.55,-0.04,-0.4678,3.0926,74826294,648478838.74,20590152729.1,20590152729.1
2017-11-20,'000717,韶钢松山,8.55,8.71,8.12,8.2,8.4,0.15,1.7857,3.1493,76198068,643031335.39,20686933705.5,20686933705.5
2017-11-17,'000717,韶钢松山,8.4,9.15,8.32,9.15,9.24,-0.84,-9.0909,5.0281,121657023,1056453052.86,20324005044.0,20324005044.0
2017-11-16,'000717,韶钢松山,9.24,9.39,8.83,9.07,9.06,0.18,1.9868,3.4634,83796650,765949516.06,22356405548.4,22356405548.4
