ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-18,'002437,ÓþºâÒ©Òµ,6.8,6.87,6.76,6.79,6.81,-0.01,-0.1468,0.1329,2912820,19797128.1,14947236060.0,14906568660.0
2018-01-17,'002437,ÓþºâÒ©Òµ,6.81,6.83,6.69,6.71,6.72,0.09,1.3393,0.2369,5192519,35191967.61,14969217289.5,14928490084.5
2018-01-16,'002437,ÓþºâÒ©Òµ,6.72,6.77,6.65,6.65,6.69,0.03,0.4484,0.1606,3520314,23668031.33,14771386224.0,14731197264.0
2018-01-15,'002437,ÓþºâÒ©Òµ,6.69,6.8,6.63,6.8,6.77,-0.08,-1.1817,0.5142,11272518,75622912.88,14705442535.5,14665432990.5
2018-01-12,'002437,ÓþºâÒ©Òµ,6.77,6.84,6.75,6.83,6.81,-0.04,-0.5874,0.1791,3927046,26648284.5,14881292371.5,14840804386.5
2018-01-11,'002437,ÓþºâÒ©Òµ,6.81,6.86,6.76,6.78,6.8,0.01,0.1471,0.2,4384822,29860292.94,14969217289.5,14928490084.5
2018-01-10,'002437,ÓþºâÒ©Òµ,6.8,6.94,6.77,6.9,6.92,-0.12,-1.7341,0.3826,8387167,57279344.39,14947236060.0,14906568660.0
2018-01-09,'002437,ÓþºâÒ©Òµ,6.92,7.02,6.88,6.9,6.9,0.02,0.2899,0.2958,6484392,45081881.84,15211010814.0,15169625754.0
2018-01-08,'002437,ÓþºâÒ©Òµ,6.9,6.96,6.87,6.92,6.92,-0.02,-0.289,0.2681,5877072,40615582.19,15167048355.0,15125782905.0
2018-01-05,'002437,ÓþºâÒ©Òµ,6.92,7.1,6.9,7.01,7.05,-0.13,-1.844,0.4286,9396400,65305761.12,15211010814.0,15169625754.0
2018-01-04,'002437,ÓþºâÒ©Òµ,7.05,7.35,7.04,7.11,7.09,-0.04,-0.5642,0.8604,18860225,135010883.0,15496766797.5,15454604272.5
2018-01-03,'002437,ÓþºâÒ©Òµ,7.09,7.15,6.86,6.9,6.83,0.26,3.8067,0.7268,15933361,112080688.28,15584691715.5,15542289970.5
2018-01-02,'002437,ÓþºâÒ©Òµ,6.83,6.93,6.82,6.9,6.89,-0.06,-0.8708,0.3153,6910752,47503865.16,15013179748.5,14972332933.5
2017-12-29,'002437,ÓþºâÒ©Òµ,6.89,7.08,6.8,6.9,6.98,-0.09,-1.2894,0.5576,12224088,84586884.08,15145067125.5,15103861480.5
2017-12-28,'002437,ÓþºâÒ©Òµ,6.98,7.3,6.72,6.87,6.92,0.06,0.8671,1.1021,24160357,171149375.94,15342898191.0,15301154301.0
2017-12-27,'002437,ÓþºâÒ©Òµ,6.92,7.11,6.85,7.07,7.11,-0.19,-2.6723,0.4449,9752726,68175181.11,15211010814.0,15169625754.0
2017-12-26,'002437,ÓþºâÒ©Òµ,7.11,7.23,7.0,7.09,7.19,-0.08,-1.1127,0.8117,17793090,126577785.65,15628654174.5,15586132819.5
2017-12-25,'002437,ÓþºâÒ©Òµ,7.19,7.25,7.0,7.24,7.26,-0.07,-0.9642,0.662,14511098,103348122.03,15804504010.5,15761504215.5
2017-12-22,'002437,ÓþºâÒ©Òµ,7.26,7.32,7.12,7.17,7.26,0.0,0.0,0.6047,13256528,95868237.72,15958372617.0,15914954187.0
2017-12-21,'002437,ÓþºâÒ©Òµ,7.26,7.45,6.91,7.03,7.12,0.14,1.9663,1.7995,39446511,284341564.98,15958372617.0,15914954187.0
2017-12-20,'002437,ÓþºâÒ©Òµ,7.12,7.22,6.73,7.0,6.67,0.45,6.7466,2.4085,52797109,368272464.84,15650635404.0,15608054244.0
2017-12-19,'002437,ÓþºâÒ©Òµ,0.0,0.0,0.0,0.0,6.67,None,None,0.0,0,0.0,14661480076.5,14621590141.5
2017-12-18,'002437,ÓþºâÒ©Òµ,0.0,0.0,0.0,0.0,6.67,None,None,0.0,0,0.0,14661480076.5,14621590141.5
2017-12-15,'002437,ÓþºâÒ©Òµ,0.0,0.0,0.0,0.0,6.67,None,None,0.0,0,0.0,14661480076.5,14621590141.5
2017-12-14,'002437,ÓþºâÒ©Òµ,0.0,0.0,0.0,0.0,6.67,None,None,0.0,0,0.0,14661480076.5,14621590141.5
2017-12-13,'002437,ÓþºâÒ©Òµ,0.0,0.0,0.0,0.0,6.67,None,None,0.0,0,0.0,14661480076.5,14621590141.5
2017-12-12,'002437,ÓþºâÒ©Òµ,0.0,0.0,0.0,0.0,6.67,None,None,0.0,0,0.0,14661480076.5,14621590141.5
2017-12-11,'002437,ÓþºâÒ©Òµ,0.0,0.0,0.0,0.0,6.67,None,None,0.0,0,0.0,14661480076.5,14621590141.5
2017-12-08,'002437,ÓþºâÒ©Òµ,0.0,0.0,0.0,0.0,6.67,None,None,0.0,0,0.0,14661480076.5,14621590141.5
