日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-15,'300245,天玑科技,14.83,14.95,14.12,14.29,14.62,0.21,1.4364,4.1507,11121598,161762657.87,4693287071.19,3973636139.85
2017-12-14,'300245,天玑科技,14.62,15.16,14.23,14.3,14.4,0.22,1.5278,4.1528,11127278,164448087.55,4626827847.66,3917367522.9
2017-12-13,'300245,天玑科技,14.4,14.52,14.11,14.38,14.56,-0.16,-1.0989,3.1557,8455515,120723365.55,4557203899.2,3858419448.0
2017-12-12,'300245,天玑科技,14.56,14.89,14.44,14.8,14.65,-0.09,-0.6143,6.18,16559012,242857043.07,4607839498.08,3901290775.2
2017-12-11,'300245,天玑科技,14.65,14.65,14.22,14.37,13.32,1.33,9.985,4.6708,12515111,183039479.65,4636322022.45,3925405896.75
2017-12-08,'300245,天玑科技,13.32,13.53,13.04,13.09,13.06,0.26,1.9908,0.6925,1855400,24768225.0,4215413606.76,3569037989.4
2017-12-07,'300245,天玑科技,13.06,13.2,12.91,12.93,13.03,0.03,0.2302,0.5538,1483800,19396164.98,4133130758.58,3499372082.7
2017-12-06,'300245,天玑科技,13.03,13.25,12.76,13.25,12.84,0.19,1.4798,0.6304,1689102,21870268.21,4123636583.79,3491333708.85
2017-12-05,'300245,天玑科技,12.84,13.86,12.7,13.66,13.7,-0.86,-6.2774,0.9787,2622351,34653488.39,4063506810.12,3440424007.8
2017-12-04,'300245,天玑科技,13.7,14.05,13.65,14.0,14.05,-0.35,-2.4911,0.8819,2362926,32663067.21,4335673154.1,3670857391.5
2017-12-01,'300245,天玑科技,14.05,14.16,13.77,13.77,13.84,0.21,1.5173,0.7881,2111716,29651297.64,4446438526.65,3764638419.75
2017-11-30,'300245,天玑科技,13.84,13.94,13.75,13.75,13.89,-0.05,-0.36,0.5639,1510945,20909703.35,4379979303.12,3708369802.8
2017-11-29,'300245,天玑科技,13.89,13.93,13.78,13.82,13.9,-0.01,-0.0719,0.8425,2257540,31279337.3,4395802927.77,3721767092.55
2017-11-28,'300245,天玑科技,13.9,13.95,13.58,13.59,13.63,0.27,1.9809,0.9096,2437238,33563996.03,4398967652.7,3724446550.5
2017-11-27,'300245,天玑科技,13.63,13.85,13.58,13.68,13.68,-0.05,-0.3655,0.6118,1639383,22428406.42,4313520079.59,3652101185.85
2017-11-24,'300245,天玑科技,13.68,13.92,13.45,13.53,13.55,0.13,0.9594,0.8371,2242922,30803355.59,4329343704.24,3665498475.6
2017-11-23,'300245,天玑科技,13.55,13.83,13.4,13.55,13.66,-0.11,-0.8053,0.9828,2633476,35806445.97,3671518772.25,3630665522.25
2017-11-22,'300245,天玑科技,13.66,13.86,13.45,13.63,13.63,0.03,0.2201,0.9432,2527300,34522328.0,3701324459.7,3660139559.7
2017-11-21,'300245,天玑科技,13.63,13.96,13.6,13.96,13.85,-0.22,-1.5884,1.0496,2812293,38582987.16,3693195635.85,3652101185.85
2017-11-20,'300245,天玑科技,13.85,13.93,13.39,13.75,13.72,0.13,0.9475,0.965,2585645,35424576.5,3752807010.75,3711049260.75
2017-11-17,'300245,天玑科技,13.72,14.78,13.7,14.58,14.68,-0.96,-6.5395,1.8206,4878120,69662235.6,3717582107.4,3676216307.4
2017-11-16,'300245,天玑科技,14.68,14.93,14.47,14.59,14.54,0.14,0.9629,1.0976,2941100,43412154.76,3977704470.6,3933444270.6
2017-11-15,'300245,天玑科技,14.54,14.92,14.51,14.73,14.8,-0.26,-1.7568,1.0759,2882915,42372246.3,3939769959.3,3895931859.3
2017-11-14,'300245,天玑科技,14.8,15.4,14.6,15.36,15.35,-0.55,-3.5831,1.8728,5018124,75177230.44,4010219766.0,3965597766.0
2017-11-13,'300245,天玑科技,15.35,15.46,15.12,15.46,15.28,0.07,0.4581,1.621,4343320,66442315.95,4159248203.25,4112967953.25
2017-11-10,'300245,天玑科技,15.28,15.38,15.01,15.15,15.24,0.04,0.2625,1.848,4951617,75384851.72,4140280947.6,4094211747.6
2017-11-09,'300245,天玑科技,15.24,15.49,15.15,15.3,15.51,-0.27,-1.7408,2.0499,5492692,83999483.65,4129442515.8,4083493915.8
2017-11-08,'300245,天玑科技,15.51,15.98,14.11,14.41,14.84,0.67,4.5148,3.7589,10071723,152518136.5,4202601930.45,4155839280.45
2017-11-07,'300245,天玑科技,0.0,0.0,0.0,0.0,14.84,None,None,0.0,0,0.0,4021058197.8,3976315597.8
2017-11-06,'300245,天玑科技,0.0,0.0,0.0,0.0,14.84,None,None,0.0,0,0.0,4021058197.8,3976315597.8
2017-11-03,'300245,天玑科技,0.0,0.0,0.0,0.0,14.84,None,None,0.0,0,0.0,4021058197.8,3976315597.8
2017-11-02,'300245,天玑科技,0.0,0.0,0.0,0.0,14.84,None,None,0.0,0,0.0,4021058197.8,3976315597.8
2017-11-01,'300245,天玑科技,0.0,0.0,0.0,0.0,14.84,None,None,0.0,0,0.0,4021058197.8,3976315597.8
2017-10-31,'300245,天玑科技,14.84,15.26,14.21,14.3,14.28,0.56,3.9216,1.7075,4575213,67352455.47,4021058197.8,3976315597.8
2017-10-30,'300245,天玑科技,14.28,14.82,14.01,14.82,14.84,-0.56,-3.7736,2.4158,6472971,92504821.1,3869320152.6,3826265952.6
2017-10-27,'300245,天玑科技,14.84,15.35,14.83,15.16,15.24,-0.4,-2.6247,1.9855,5319970,80028182.0,4021058197.8,3976315597.8
