日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-15,'002852,道道全,33.99,34.26,33.54,33.69,33.74,0.25,0.741,2.2315,948390,32228553.79,5778300000.0,1444575000.0
2017-12-14,'002852,道道全,33.74,33.96,33.45,33.49,33.59,0.15,0.4466,1.6435,698471,23536606.98,5735800000.0,1433950000.0
2017-12-13,'002852,道道全,33.59,33.76,33.07,33.33,33.33,0.26,0.7801,1.118,475170,15903825.7,5710300000.0,1427575000.0
2017-12-12,'002852,道道全,33.33,34.13,33.3,34.13,34.1,-0.77,-2.2581,1.8435,783472,26322413.29,5666100000.0,1416525000.0
2017-12-11,'002852,道道全,34.1,34.25,33.86,33.95,33.93,0.17,0.501,1.7697,752132,25602102.61,5797000000.0,1449250000.0
2017-12-08,'002852,道道全,33.93,34.36,33.51,33.61,33.68,0.25,0.7423,2.2713,965302,32881575.74,5768100000.0,1442025000.0
2017-12-07,'002852,道道全,33.68,34.01,33.53,33.9,34.0,-0.32,-0.9412,1.7788,755991,25510018.58,5725600000.0,1431400000.0
2017-12-06,'002852,道道全,34.0,34.18,32.8,33.35,33.26,0.74,2.2249,2.6628,1131681,37853171.79,5780000000.0,1445000000.0
2017-12-05,'002852,道道全,33.26,34.45,33.02,33.51,33.43,-0.17,-0.5085,2.7052,1149721,38604228.46,5654200000.0,1413550000.0
2017-12-04,'002852,道道全,33.43,35.43,33.27,35.2,35.39,-1.96,-5.5383,3.2903,1398360,47834996.3,5683100000.0,1420775000.0
2017-12-01,'002852,道道全,35.39,35.79,35.18,35.32,35.18,0.21,0.5969,1.5723,668241,23645295.68,6016300000.0,1504075000.0
2017-11-30,'002852,道道全,35.18,35.95,35.0,35.68,35.75,-0.57,-1.5944,1.969,836821,29682309.6,5980600000.0,1495150000.0
2017-11-29,'002852,道道全,35.75,36.45,35.21,36.45,36.36,-0.61,-1.6777,2.632,1118612,39920010.5,6077500000.0,1519375000.0
2017-11-28,'002852,道道全,36.36,36.79,35.83,35.83,35.99,0.37,1.0281,2.4111,1024704,37285564.4,6181200000.0,1545300000.0
2017-11-27,'002852,道道全,35.99,36.9,34.89,35.76,35.98,0.01,0.0278,3.3669,1430945,51664001.75,6118300000.0,1529575000.0
2017-11-24,'002852,道道全,35.98,36.97,35.42,36.66,36.52,-0.54,-1.4786,4.1609,1768395,63740450.3,6116600000.0,1529150000.0
2017-11-23,'002852,道道全,36.52,38.1,36.52,38.01,38.1,-1.58,-4.147,5.5263,2348658,87262497.19,6208400000.0,1552100000.0
2017-11-22,'002852,道道全,38.1,39.74,37.65,38.01,37.95,0.15,0.3953,10.2325,4348822,169037474.11,6477000000.0,1619250000.0
2017-11-21,'002852,道道全,37.95,37.95,34.5,34.56,34.5,3.45,10.0,7.8395,3331775,123552659.53,6451500000.0,1612875000.0
2017-11-20,'002852,道道全,34.5,34.7,33.21,34.48,34.5,0.0,0.0,2.2027,936134,31942275.78,5865000000.0,1466250000.0
2017-11-17,'002852,道道全,34.5,37.96,34.38,37.86,37.77,-3.27,-8.6577,4.1571,1766770,63692266.85,5865000000.0,1466250000.0
2017-11-16,'002852,道道全,37.77,38.32,37.72,38.0,37.99,-0.22,-0.5791,1.9696,837071,31857113.25,6420900000.0,1605225000.0
2017-11-15,'002852,道道全,37.99,39.0,37.86,38.86,38.82,-0.83,-2.1381,2.5303,1075372,41103320.4,6458300000.0,1614575000.0
