日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-21,'600030,中信证券,18.19,18.33,17.78,17.84,17.87,0.32,1.7907,1.1584,113695808,2063077982.0,2.20406563796e+11,1.78528696323e+11
2017-12-20,'600030,中信证券,17.87,18.26,17.86,18.26,18.27,-0.4,-2.1894,0.8896,87315687,1571652257.0,2.16529153108e+11,1.75388004579e+11
2017-12-19,'600030,中信证券,18.27,18.29,17.98,18.03,18.03,0.24,1.3311,0.8144,79928721,1452202967.0,2.21375916468e+11,1.79313869259e+11
2017-12-18,'600030,中信证券,18.03,18.23,17.92,17.95,17.95,0.08,0.4457,0.5964,58531399,1055855570.0,2.18467858452e+11,1.76958350451e+11
2017-12-15,'600030,中信证券,17.95,18.23,17.92,18.17,18.14,-0.19,-1.0474,0.792,77736629,1403545456.0,2.1749850578e+11,1.76173177515e+11
2017-12-14,'600030,中信证券,18.14,18.45,18.06,18.41,18.42,-0.28,-1.5201,0.7791,76469313,1391582752.0,2.19800718376e+11,1.78037963238e+11
2017-12-13,'600030,中信证券,18.42,18.5,18.22,18.3,18.29,0.13,0.7108,0.7257,71220949,1307745405.0,2.23193452728e+11,1.80786068514e+11
2017-12-12,'600030,中信证券,18.29,18.76,18.25,18.67,18.76,-0.47,-2.5053,0.8587,84275366,1558832899.0,2.21618254636e+11,1.79510162493e+11
2017-12-11,'600030,中信证券,18.76,18.78,18.43,18.46,18.51,0.25,1.3506,1.0064,98773423,1838308291.0,2.27313201584e+11,1.84123053492e+11
2017-12-08,'600030,中信证券,18.51,18.75,18.4,18.55,18.61,-0.1,-0.5373,0.9853,96701955,1795102177.0,2.24283974484e+11,1.81669388067e+11
2017-12-07,'600030,中信证券,18.61,19.21,18.59,19.12,19.26,-0.65,-3.3749,1.3094,128513264,2423905513.0,2.25495665324e+11,1.82650854237e+11
2017-12-06,'600030,中信证券,19.26,19.33,18.95,19.19,19.27,-0.01,-0.0519,1.4241,139768612,2668344319.0,2.33371655784e+11,1.89030384342e+11
2017-12-05,'600030,中信证券,19.27,19.45,18.86,18.89,18.94,0.33,1.7423,2.347,230349304,4427692620.0,2.33492824868e+11,1.89128530959e+11
2017-12-04,'600030,中信证券,18.94,19.06,18.67,18.8,18.94,0.0,0.0,1.2747,125103478,2355696878.0,2.29494245096e+11,1.85889692598e+11
2017-12-01,'600030,中信证券,18.94,19.55,18.91,19.12,19.19,-0.25,-1.3028,1.6126,158270791,3040549524.0,2.29494245096e+11,1.85889692598e+11
2017-11-30,'600030,中信证券,19.19,19.9,18.93,19.0,19.17,0.02,0.1043,2.6864,263658355,5136995146.0,2.32523472196e+11,1.88343358023e+11
2017-11-29,'600030,中信证券,19.17,19.19,18.53,18.87,18.86,0.31,1.6437,1.6329,160259029,3020728957.0,2.32281134028e+11,1.88147064789e+11
2017-11-28,'600030,中信证券,18.86,18.93,18.5,18.81,19.02,-0.16,-0.8412,1.5578,152895391,2861570758.0,2.28524892424e+11,1.85104519662e+11
2017-11-27,'600030,中信证券,19.02,19.2,18.74,18.89,19.01,0.01,0.0526,1.8237,178993857,3397133177.0,2.30463597768e+11,1.86674865534e+11
2017-11-24,'600030,中信证券,19.01,19.36,18.72,19.21,19.15,-0.14,-0.7311,2.2157,217459536,4132605008.0,2.30342428684e+11,1.86576718917e+11
2017-11-23,'600030,中信证券,19.15,19.9,18.92,19.56,19.68,-0.53,-2.6931,2.7738,272235722,5299357399.0,2.3203879586e+11,1.87950771555e+11
2017-11-22,'600030,中信证券,19.68,19.95,19.14,19.24,19.22,0.46,2.3933,3.8766,380476621,7448476308.0,2.38460757312e+11,1.93152542256e+11
2017-11-21,'600030,中信证券,19.22,19.49,17.67,17.75,17.73,1.49,8.4038,4.3652,428427941,8143033920.0,2.32886979448e+11,1.88637797874e+11
2017-11-20,'600030,中信证券,17.73,18.22,17.4,18.15,18.3,-0.57,-3.1148,1.7626,172990476,3072531663.0,2.14832785932e+11,1.74013951941e+11
2017-11-17,'600030,中信证券,18.3,18.33,17.82,17.87,17.82,0.48,2.6936,2.3474,230384468,4185436011.0,2.2173942372e+11,1.7960830911e+11
2017-11-16,'600030,中信证券,17.82,18.18,17.77,18.04,18.08,-0.26,-1.4381,0.8679,85178369,1529086653.0,2.15923307688e+11,1.74897271494e+11
2017-11-15,'600030,中信证券,18.08,18.27,17.95,18.12,18.14,-0.06,-0.3308,1.1034,108297943,1962377926.0,2.19073703872e+11,1.77449083536e+11
2017-11-14,'600030,中信证券,18.14,18.32,17.98,18.27,18.24,-0.1,-0.5482,1.1223,110152044,1993072050.0,2.19800718376e+11,1.78037963238e+11
2017-11-13,'600030,中信证券,18.24,18.61,18.18,18.37,18.39,-0.15,-0.8157,1.2113,118886393,2183134582.0,2.21012409216e+11,1.79019429408e+11
