»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-01-16,'300147,œ„—©÷∆“©,8.86,9.07,8.84,9.07,9.01,-0.15,-1.6648,1.1608,7678494,68459895.6,5860680328.1,5860680328.1
2018-01-15,'300147,œ„—©÷∆“©,9.01,9.29,8.91,8.97,8.94,0.07,0.783,2.2185,14674560,133772384.87,5959901778.35,5959901778.35
2018-01-12,'300147,œ„—©÷∆“©,8.94,8.96,8.85,8.88,8.91,0.03,0.3367,0.6472,4281081,38134538.78,5913598434.9,5913598434.9
2018-01-11,'300147,œ„—©÷∆“©,8.91,8.95,8.79,8.87,8.87,0.04,0.451,0.5953,3937634,34954830.78,5893754144.85,5893754144.85
2018-01-10,'300147,œ„—©÷∆“©,8.87,9.0,8.81,8.99,9.03,-0.16,-1.7719,0.8654,5724311,50820773.65,5867295091.45,5867295091.45
2018-01-09,'300147,œ„—©÷∆“©,9.03,9.06,8.8,8.97,8.99,0.04,0.4449,1.1764,7781626,69308062.7,5973131305.05,5973131305.05
2018-01-08,'300147,œ„—©÷∆“©,8.99,9.09,8.93,8.93,8.92,0.07,0.7848,0.9084,6008571,54146790.68,5946672251.65,5946672251.65
2018-01-05,'300147,œ„—©÷∆“©,8.92,8.99,8.86,8.95,8.95,-0.03,-0.3352,0.6677,4416445,39382336.07,5900368908.2,5900368908.2
2018-01-04,'300147,œ„—©÷∆“©,8.95,9.03,8.93,9.0,9.01,-0.06,-0.6659,0.6781,4485749,40263574.2,5920213198.25,5920213198.25
2018-01-03,'300147,œ„—©÷∆“©,9.01,9.06,8.87,8.93,8.94,0.07,0.783,1.0837,7168234,64269084.29,5959901778.35,5959901778.35
2018-01-02,'300147,œ„—©÷∆“©,8.94,9.02,8.84,8.99,8.97,-0.03,-0.3344,0.8812,5828960,51842922.38,5913598434.9,5913598434.9
2017-12-29,'300147,œ„—©÷∆“©,8.97,8.97,8.85,8.86,8.86,0.11,1.2415,0.698,4617231,41219305.15,5933442724.95,5933442724.95
2017-12-28,'300147,œ„—©÷∆“©,8.86,8.97,8.81,8.89,8.88,-0.02,-0.2252,0.7598,5025903,44628175.06,5860680328.1,5860680328.1
2017-12-27,'300147,œ„—©÷∆“©,8.88,9.03,8.84,8.98,8.98,-0.1,-1.1136,0.8786,5812003,51907578.07,5873909854.8,5873909854.8
2017-12-26,'300147,œ„—©÷∆“©,8.98,9.01,8.89,9.01,9.08,-0.1,-1.1013,1.4352,9493642,84871524.29,5940057488.3,5940057488.3
