»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-21,'603066,“Ù∑…¥¢¥Ê,13.39,13.68,13.2,13.42,13.42,-0.03,-0.2235,3.1983,4400181,59043803.0,4048686096.0,1842168081.0
2017-12-20,'603066,“Ù∑…¥¢¥Ê,13.42,13.55,12.85,13.08,13.21,0.21,1.5897,4.4212,6082548,79843330.0,4057757088.0,1846295418.0
2017-12-19,'603066,“Ù∑…¥¢¥Ê,13.21,13.89,13.18,13.37,13.11,0.1,0.7628,6.1682,8486034,113988586.0,3994260144.0,1817404059.0
2017-12-18,'603066,“Ù∑…¥¢¥Ê,13.11,13.19,12.59,12.59,12.68,0.43,3.3912,4.5874,6311301,81846108.0,3964023504.0,1803646269.0
2017-12-15,'603066,“Ù∑…¥¢¥Ê,12.68,12.75,12.25,12.3,12.32,0.36,2.9221,2.9119,4006121,50232977.0,3834005952.0,1744487772.0
2017-12-14,'603066,“Ù∑…¥¢¥Ê,12.32,12.34,12.17,12.28,12.28,0.04,0.3257,1.1454,1575779,19284941.0,3725154048.0,1694959728.0
2017-12-13,'603066,“Ù∑…¥¢¥Ê,12.28,12.35,12.16,12.16,12.22,0.06,0.491,0.7995,1099868,13480986.0,3713059392.0,1689456612.0
2017-12-12,'603066,“Ù∑…¥¢¥Ê,12.22,12.45,12.18,12.38,12.4,-0.18,-1.4516,1.1777,1620300,19870867.0,3694917408.0,1681201938.0
2017-12-11,'603066,“Ù∑…¥¢¥Ê,12.4,12.46,12.23,12.25,12.32,0.08,0.6494,1.1593,1594875,19696436.0,3749343360.0,1705965960.0
2017-12-08,'603066,“Ù∑…¥¢¥Ê,12.32,12.4,12.1,12.18,12.18,0.14,1.1494,1.3096,1801741,22146750.0,3725154048.0,1694959728.0
2017-12-07,'603066,“Ù∑…¥¢¥Ê,12.18,12.3,12.14,12.3,12.3,-0.12,-0.9756,1.0488,1442975,17601042.0,3682822752.0,1675698822.0
2017-12-06,'603066,“Ù∑…¥¢¥Ê,12.3,12.34,12.01,12.25,12.25,0.05,0.4082,1.5174,2087575,25295379.0,3719106720.0,1692208170.0
2017-12-05,'603066,“Ù∑…¥¢¥Ê,12.25,12.83,12.03,12.76,12.74,-0.49,-3.8462,2.5329,3484700,43103489.0,3703988400.0,1685329275.0
2017-12-04,'603066,“Ù∑…¥¢¥Ê,12.74,12.86,12.6,12.6,12.56,0.18,1.4331,2.3715,3262650,41505396.0,3852147936.0,1752742446.0
2017-12-01,'603066,“Ù∑…¥¢¥Ê,12.56,12.59,12.4,12.43,12.49,0.07,0.5604,1.6953,2332305,29151311.0,3797721984.0,1727978424.0
2017-11-30,'603066,“Ù∑…¥¢¥Ê,12.49,12.63,12.41,12.43,12.53,-0.04,-0.3192,1.3961,1920705,24028724.0,3776556336.0,1718347971.0
2017-11-29,'603066,“Ù∑…¥¢¥Ê,12.53,12.77,12.4,12.75,12.7,-0.17,-1.3386,1.9074,2624185,32774599.0,3788650992.0,1723851087.0
2017-11-28,'603066,“Ù∑…¥¢¥Ê,12.7,12.92,12.48,12.48,12.48,0.22,1.7628,3.0632,4214351,53589366.0,3840053280.0,1747239330.0
2017-11-27,'603066,“Ù∑…¥¢¥Ê,12.48,12.64,12.18,12.18,12.23,0.25,2.0442,4.4818,6166028,77051660.0,3773532672.0,1716972192.0
2017-11-24,'603066,“Ù∑…¥¢¥Ê,12.23,12.48,12.01,12.02,12.08,0.15,1.2417,2.6059,3585191,43876426.0,3697941072.0,1682577717.0
2017-11-23,'603066,“Ù∑…¥¢¥Ê,12.08,12.68,12.03,12.23,12.26,-0.18,-1.4682,3.141,4321334,53158302.0,3652586112.0,1661941032.0
2017-11-22,'603066,“Ù∑…¥¢¥Ê,12.26,12.33,12.08,12.21,12.3,-0.04,-0.3252,2.2004,3027279,36924593.0,3707012064.0,1686705054.0
2017-11-21,'603066,“Ù∑…¥¢¥Ê,12.3,12.43,12.01,12.41,12.41,-0.11,-0.8864,2.6055,3584603,44040920.0,3719106720.0,1692208170.0
2017-11-20,'603066,“Ù∑…¥¢¥Ê,12.41,12.43,11.88,12.3,12.33,0.08,0.6488,3.0485,4194038,51079129.0,3752367024.0,1707341739.0
2017-11-17,'603066,“Ù∑…¥¢¥Ê,12.33,13.08,12.16,13.08,13.04,-0.71,-5.4448,5.3249,7325890,92233084.0,3728177712.0,1696335507.0
2017-11-16,'603066,“Ù∑…¥¢¥Ê,13.04,13.28,13.02,13.19,13.22,-0.18,-1.3616,2.3303,3206000,42057706.0,3942857856.0,1794015816.0
2017-11-15,'603066,“Ù∑…¥¢¥Ê,13.22,13.25,13.0,13.08,13.18,0.04,0.3035,3.192,4391549,57648061.0,3997283808.0,1818779838.0
2017-11-14,'603066,“Ù∑…¥¢¥Ê,13.18,13.61,13.0,13.61,13.58,-0.4,-2.9455,5.8574,8058535,106144254.0,3985189152.0,1813276722.0
2017-11-13,'603066,“Ù∑…¥¢¥Ê,13.58,14.05,13.51,14.04,14.11,-0.53,-3.7562,6.0573,8333500,114102425.0,4106135712.0,1868307882.0
