»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-22,'002079,À’÷›πÃÔΩ,9.69,9.96,9.6,9.73,9.83,-0.14,-1.4242,4.6198,33630659,328323305.98,7054043709.03,7054043709.03
2017-12-21,'002079,À’÷›πÃÔΩ,9.83,9.95,9.43,9.48,9.57,0.26,2.7168,6.7815,49367519,481339101.01,7155959717.21,7155959717.21
2017-12-20,'002079,À’÷›πÃÔΩ,9.57,9.84,9.19,9.55,9.63,-0.06,-0.6231,6.3193,46002478,439561763.7,6966687130.59,6966687130.59
2017-12-19,'002079,À’÷›πÃÔΩ,9.63,9.68,9.39,9.55,9.53,0.1,1.0493,4.5642,33226368,317320695.23,7010365419.81,7010365419.81
2017-12-18,'002079,À’÷›πÃÔΩ,9.53,9.8,9.26,9.78,9.82,-0.29,-2.9532,5.6098,40837467,388559792.26,6937568271.11,6937568271.11
2017-12-15,'002079,À’÷›πÃÔΩ,9.82,10.28,9.51,10.13,10.26,-0.44,-4.2885,7.9936,58191349,579143552.98,7148680002.34,7148680002.34
2017-12-14,'002079,À’÷›πÃÔΩ,10.26,10.42,10.02,10.31,10.44,-0.18,-1.7241,8.2723,60220329,616506803.71,7468987456.62,7468987456.62
2017-12-13,'002079,À’÷›πÃÔΩ,10.44,10.47,10.08,10.08,10.16,0.28,2.7559,10.6217,77323284,796261359.15,7600022324.28,7600022324.28
2017-12-12,'002079,À’÷›πÃÔΩ,10.16,10.3,9.83,9.93,10.05,0.11,1.0945,8.8576,64480905,650876740.04,7396190307.92,7396190307.92
2017-12-11,'002079,À’÷›πÃÔΩ,10.05,10.19,9.71,9.87,9.89,0.16,1.6178,8.1256,59152262,590094752.19,7316113444.35,7316113444.35
2017-12-08,'002079,À’÷›πÃÔΩ,9.89,10.37,9.75,9.84,9.94,-0.05,-0.503,10.2634,74714942,751027418.55,7199638006.43,7199638006.43
2017-12-07,'002079,À’÷›πÃÔΩ,9.94,10.3,9.9,10.15,10.2,-0.26,-2.549,12.0835,87964377,887749382.29,7236036580.78,7236036580.78
2017-12-06,'002079,À’÷›πÃÔΩ,10.2,10.2,9.13,9.14,9.27,0.93,10.0324,13.1759,95916973,937951757.93,7425309167.4,7425309167.4
2017-12-05,'002079,À’÷›πÃÔΩ,9.27,9.68,8.95,9.62,9.77,-0.5,-5.1177,8.003,58259340,542171235.94,6748295684.49,6748295684.49
2017-12-04,'002079,À’÷›πÃÔΩ,9.77,9.78,9.45,9.7,9.8,-0.03,-0.3061,7.6058,55368350,533116020.73,7112281427.99,7112281427.99
2017-12-01,'002079,À’÷›πÃÔΩ,9.8,10.1,9.04,9.11,9.2,0.6,6.5217,12.9878,94547472,915345381.89,7134120572.6,7134120572.6
2017-11-30,'002079,À’÷›πÃÔΩ,9.2,9.47,8.91,8.97,9.1,0.1,1.0989,8.4588,61577955,566991882.47,6697337680.4,6697337680.4
2017-11-29,'002079,À’÷›πÃÔΩ,9.1,9.36,8.85,9.06,9.05,0.05,0.5525,8.8419,64366225,585225387.69,6624540531.7,6624540531.7
2017-11-28,'002079,À’÷›πÃÔΩ,9.05,9.05,8.13,8.18,8.23,0.82,9.9635,5.3862,39209686,340579668.78,6588141957.35,6588141957.35
2017-11-27,'002079,À’÷›πÃÔΩ,8.23,8.85,8.21,8.78,8.92,-0.69,-7.7354,4.2645,31044375,266593898.77,5991205338.01,5991205338.01
2017-11-24,'002079,À’÷›πÃÔΩ,8.92,9.08,8.42,8.46,8.63,0.29,3.3604,5.8295,42437360,376746273.17,6493505664.04,6493505664.04
2017-11-23,'002079,À’÷›πÃÔΩ,8.63,8.95,8.58,8.78,8.9,-0.27,-3.0337,3.8481,28013048,245538230.42,6282393932.81,6282393932.81
2017-11-22,'002079,À’÷›πÃÔΩ,8.9,9.04,8.46,8.48,8.58,0.32,3.7296,5.0525,36780462,324374048.11,6478946234.3,6478946234.3
2017-11-21,'002079,À’÷›πÃÔΩ,8.58,8.73,8.37,8.46,8.54,0.04,0.4684,3.0831,22444253,192090409.08,6245995358.46,6245995358.46
2017-11-20,'002079,À’÷›πÃÔΩ,8.54,8.6,7.91,8.3,8.39,0.15,1.7878,2.9796,21690881,179296701.53,6216876498.98,6216876498.98
2017-11-17,'002079,À’÷›πÃÔΩ,8.39,8.98,8.37,8.9,8.96,-0.57,-6.3616,4.1403,30140215,258089799.29,6107680775.93,6107680775.93
