ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-05,'002585,Ë«ÐÇÐÂ²Ä,6.68,6.72,6.64,6.7,6.71,-0.03,-0.4471,0.484,4513785,30107758.06,7723937607.8,6229273239.12
2018-01-04,'002585,Ë«ÐÇÐÂ²Ä,6.71,6.74,6.66,6.72,6.72,-0.01,-0.1488,0.2184,2036717,13655763.66,7758625950.35,6257249017.14
2018-01-03,'002585,Ë«ÐÇÐÂ²Ä,6.72,6.77,6.68,6.71,6.7,0.02,0.2985,0.3035,2830468,19023854.96,7770188731.2,6266574276.48
2018-01-02,'002585,Ë«ÐÇÐÂ²Ä,6.7,6.75,6.59,6.62,6.61,0.09,1.3616,0.4825,4499052,29980871.61,7747063169.5,6247923757.8
2017-12-29,'002585,Ë«ÐÇÐÂ²Ä,6.61,6.61,6.5,6.53,6.52,0.09,1.3804,0.1845,1720568,11263267.35,7642998141.85,6163996423.74
2017-12-28,'002585,Ë«ÐÇÐÂ²Ä,6.52,6.6,6.5,6.59,6.56,-0.04,-0.6098,0.2503,2334269,15291486.74,7538933114.2,6080069089.68
2017-12-27,'002585,Ë«ÐÇÐÂ²Ä,6.56,6.65,6.52,6.61,6.61,-0.05,-0.7564,0.1402,1307069,8632726.85,7585184237.6,6117370127.04
2017-12-26,'002585,Ë«ÐÇÐÂ²Ä,6.61,6.68,6.56,6.57,6.61,0.0,0.0,0.1912,1783311,11778931.32,7642998141.85,6163996423.74
2017-12-25,'002585,Ë«ÐÇÐÂ²Ä,6.61,6.74,6.5,6.68,6.67,-0.06,-0.8996,0.1406,1310857,8728030.27,7642998141.85,6163996423.74
2017-12-22,'002585,Ë«ÐÇÐÂ²Ä,6.67,6.71,6.63,6.67,6.7,-0.03,-0.4478,0.1416,1320626,8800984.62,7712374826.95,6219947979.78
2017-12-21,'002585,Ë«ÐÇÐÂ²Ä,6.7,6.73,6.63,6.66,6.73,-0.03,-0.4458,0.2123,1979713,13223800.74,7747063169.5,6247923757.8
2017-12-20,'002585,Ë«ÐÇÐÂ²Ä,6.73,6.89,6.7,6.89,6.87,-0.14,-2.0378,0.2806,2616662,17734556.02,7781751512.05,6275899535.82
2017-12-19,'002585,Ë«ÐÇÐÂ²Ä,6.87,6.93,6.85,6.85,6.89,-0.02,-0.2903,0.1336,1246119,8589328.75,7943630443.95,6406453166.58
2017-12-18,'002585,Ë«ÐÇÐÂ²Ä,6.89,6.97,6.87,6.95,6.94,-0.05,-0.7205,0.1527,1423701,9835302.07,7966756005.65,6425103685.26
2017-12-15,'002585,Ë«ÐÇÐÂ²Ä,6.94,6.97,6.9,6.97,6.98,-0.04,-0.5731,0.11,1026000,7110332.2,8024569909.9,6471729981.96
2017-12-14,'002585,Ë«ÐÇÐÂ²Ä,6.98,7.0,6.93,6.99,6.99,-0.01,-0.1431,0.1385,1291770,8997059.9,8070821033.3,6509031019.32
2017-12-13,'002585,Ë«ÐÇÐÂ²Ä,6.99,7.0,6.93,6.96,6.95,0.04,0.5755,0.0961,896049,6238602.18,8082383814.15,6518356278.66
2017-12-12,'002585,Ë«ÐÇÐÂ²Ä,6.95,7.06,6.94,7.0,7.05,-0.1,-1.4184,0.1702,1587270,11075073.43,8036132690.75,6481055241.3
2017-12-11,'002585,Ë«ÐÇÐÂ²Ä,7.05,7.07,6.94,6.94,6.98,0.07,1.0029,0.2916,2719205,19044348.35,8151760499.25,6574307834.7
2017-12-08,'002585,Ë«ÐÇÐÂ²Ä,6.98,6.99,6.86,6.89,6.89,0.09,1.3062,0.3969,3700810,25736174.56,8070821033.3,6509031019.32
2017-12-07,'002585,Ë«ÐÇÐÂ²Ä,6.89,6.91,6.83,6.83,6.83,0.06,0.8785,0.3293,3071143,21094939.38,7966756005.65,6425103685.26
2017-12-06,'002585,Ë«ÐÇÐÂ²Ä,6.83,6.87,6.74,6.79,6.81,0.02,0.2937,0.2799,2610020,17758800.1,7897379320.55,6369152129.22
2017-12-05,'002585,Ë«ÐÇÐÂ²Ä,6.81,6.88,6.77,6.88,6.87,-0.06,-0.8734,0.3909,3645555,24853801.62,7874253758.85,6350501610.54
2017-12-04,'002585,Ë«ÐÇÐÂ²Ä,6.87,6.97,6.86,6.86,6.9,-0.03,-0.4348,0.1937,1806107,12469318.15,7943630443.95,6406453166.58
2017-12-01,'002585,Ë«ÐÇÐÂ²Ä,6.9,6.93,6.8,6.82,6.82,0.08,1.173,0.2394,2232357,15379392.92,7978318786.5,6434428944.6
2017-11-30,'002585,Ë«ÐÇÐÂ²Ä,6.82,6.93,6.78,6.9,6.89,-0.07,-1.016,0.2405,2242519,15391903.18,7885816539.7,6359826869.88
2017-11-29,'002585,Ë«ÐÇÐÂ²Ä,6.89,6.94,6.86,6.89,6.89,0.0,0.0,0.2202,2053079,14165275.04,7966756005.65,6425103685.26
2017-11-28,'002585,Ë«ÐÇÐÂ²Ä,6.89,6.91,6.8,6.82,6.82,0.07,1.0264,0.1385,1291769,8858524.42,7966756005.65,6425103685.26
