日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-22,'002866,传艺科技,36.41,36.98,36.32,36.69,36.88,-0.47,-1.2744,3.2135,1153860,42265612.64,5229448147.0,1307362947.0
2017-12-21,'002866,传艺科技,36.88,36.98,35.6,35.9,35.9,0.98,2.7298,6.2529,2245220,82123366.96,5296952696.0,1324239096.0
2017-12-20,'002866,传艺科技,35.9,35.97,34.35,35.37,35.4,0.5,1.4124,3.7618,1350745,47501496.37,5156198530.0,1289050530.0
2017-12-19,'002866,传艺科技,35.4,35.99,34.75,35.8,35.86,-0.46,-1.2828,2.9866,1072395,37716307.13,5084385180.0,1271097180.0
2017-12-18,'002866,传艺科技,35.86,36.4,35.66,36.4,36.58,-0.72,-1.9683,1.9155,687804,24652639.56,5150453462.0,1287614262.0
2017-12-15,'002866,传艺科技,36.58,38.12,35.98,37.62,37.83,-1.25,-3.3043,3.7424,1343766,49425484.24,5253864686.0,1313467086.0
2017-12-14,'002866,传艺科技,37.83,39.0,36.5,36.8,36.75,1.08,2.9388,5.8057,2084653,79329507.64,5433398061.0,1358350461.0
2017-12-13,'002866,传艺科技,36.75,36.9,36.2,36.66,36.74,0.01,0.0272,2.0011,718523,26258035.62,5278281225.0,1319571225.0
2017-12-12,'002866,传艺科技,36.74,36.9,36.26,36.66,36.7,0.04,0.109,2.2411,804722,29502825.36,5276844958.0,1319212158.0
2017-12-11,'002866,传艺科技,36.7,36.98,35.29,35.38,35.45,1.25,3.5261,3.638,1306295,47572125.75,5271099890.0,1317775890.0
2017-12-08,'002866,传艺科技,35.45,35.85,34.68,34.68,35.14,0.31,0.8822,2.5828,927383,32702030.78,5091566515.0,1272892515.0
2017-12-07,'002866,传艺科技,35.14,35.58,34.8,35.28,35.64,-0.5,-1.4029,2.4634,884518,31104625.42,5047042238.0,1261761438.0
2017-12-06,'002866,传艺科技,35.64,36.0,34.51,34.82,34.79,0.85,2.4432,3.827,1374157,48536935.3,5118855588.0,1279714788.0
2017-12-05,'002866,传艺科技,34.79,36.25,34.0,35.97,36.12,-1.33,-3.6822,4.6797,1680314,58628525.84,4996772893.0,1249194093.0
2017-12-04,'002866,传艺科技,36.12,37.47,35.81,36.63,37.0,-0.88,-2.3784,5.2646,1890343,68826254.84,5187796404.0,1296950004.0
2017-12-01,'002866,传艺科技,37.0,37.75,36.1,36.69,37.15,-0.15,-0.4038,5.6884,2042515,75171620.37,5314187900.0,1328547900.0
2017-11-30,'002866,传艺科技,37.15,37.75,34.77,35.01,35.0,2.15,6.1429,8.9892,3227741,117191508.95,5335731905.0,1333933905.0
2017-11-29,'002866,传艺科技,35.0,35.23,33.71,34.3,34.91,0.09,0.2578,4.6915,1684551,58070755.33,5026934500.0,1256734500.0
2017-11-28,'002866,传艺科技,34.91,35.47,33.15,34.8,34.01,0.9,2.6463,7.2591,2606495,89545162.71,5014008097.0,1253502897.0
2017-11-27,'002866,传艺科技,34.01,36.69,33.81,35.7,35.52,-1.51,-4.2511,9.6645,3470212,123494422.72,4884744067.0,1221186867.0
2017-11-24,'002866,传艺科技,35.52,35.52,31.7,32.0,32.29,3.23,10.0031,7.9967,2871369,99357956.82,5101620384.0,1275405984.0
2017-11-23,'002866,传艺科技,32.29,34.1,31.0,34.1,34.08,-1.79,-5.2523,4.1582,1493076,49065577.04,4637706143.0,1159427343.0
2017-11-22,'002866,传艺科技,34.08,34.85,33.61,34.55,34.48,-0.4,-1.1601,3.561,1278642,43465095.06,4894797936.0,1223700336.0
2017-11-21,'002866,传艺科技,34.48,34.48,33.35,33.69,33.91,0.57,1.6809,5.5155,1980426,67245873.08,4952248616.0,1238063016.0
2017-11-20,'002866,传艺科技,33.91,34.34,31.0,31.25,31.25,2.66,8.512,5.656,2030889,67524585.25,4870381397.0,1217596197.0
2017-11-17,'002866,传艺科技,31.25,32.93,30.81,32.51,32.6,-1.35,-4.1411,3.9686,1424976,45376844.82,4488334375.0,1122084375.0
2017-11-16,'002866,传艺科技,32.6,33.5,32.3,33.3,33.3,-0.7,-2.1021,2.8029,1006412,33347020.44,4682230420.0,1170558420.0
