»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-22,'002761,∂‡œ≤∞Æ,35.17,35.44,35.05,35.44,35.44,-0.27,-0.7619,0.3896,229800,8078477.0,4220400000.0,2074399401.9
2017-12-21,'002761,∂‡œ≤∞Æ,35.44,35.53,35.01,35.47,35.47,-0.03,-0.0846,0.7284,429607,15139280.42,4252800000.0,2090324560.8
2017-12-20,'002761,∂‡œ≤∞Æ,35.47,35.85,35.01,35.72,35.71,-0.24,-0.6721,0.6376,376041,13289093.33,4256400000.0,2092094022.9
2017-12-19,'002761,∂‡œ≤∞Æ,35.71,35.85,35.52,35.63,35.61,0.1,0.2808,0.6012,354600,12672473.1,4285200000.0,2106249719.7
2017-12-18,'002761,∂‡œ≤∞Æ,35.61,35.88,35.07,35.72,35.49,0.12,0.3381,0.6351,374600,13296395.0,4273200000.0,2100351512.7
2017-12-15,'002761,∂‡œ≤∞Æ,35.49,35.88,35.02,35.65,35.88,-0.39,-1.087,0.9891,583400,20642930.0,4258800000.0,2093273664.3
2017-12-14,'002761,∂‡œ≤∞Æ,35.88,36.48,35.1,35.22,35.2,0.68,1.9318,3.6448,2149800,76678639.26,4305600000.0,2116276671.6
2017-12-13,'002761,∂‡œ≤∞Æ,35.2,35.5,34.97,35.49,35.28,-0.08,-0.2268,1.5535,916300,32229010.0,4224000000.0,2076168864.0
2017-12-12,'002761,∂‡œ≤∞Æ,35.28,35.28,34.77,34.82,35.02,0.26,0.7424,0.7889,465301,16328577.91,4233600000.0,2080887429.6
2017-12-11,'002761,∂‡œ≤∞Æ,35.02,35.32,34.58,35.02,35.02,0.0,0.0,1.4759,870501,30460398.97,4202400000.0,2065552091.4
2017-12-08,'002761,∂‡œ≤∞Æ,35.02,35.87,34.76,35.57,35.57,-0.55,-1.5462,1.0824,638400,22489081.0,4202400000.0,2065552091.4
2017-12-07,'002761,∂‡œ≤∞Æ,35.57,35.75,35.01,35.17,35.18,0.39,1.1086,0.6176,364300,12965465.0,4268400000.0,2097992229.9
2017-12-06,'002761,∂‡œ≤∞Æ,35.18,35.18,34.65,34.65,35.16,0.02,0.0569,0.5453,321600,11246178.0,4221600000.0,2074989222.6
2017-12-05,'002761,∂‡œ≤∞Æ,35.16,35.46,34.53,35.35,35.4,-0.24,-0.678,0.9157,540100,18907117.75,4219200000.0,2073809581.2
2017-12-04,'002761,∂‡œ≤∞Æ,35.4,36.01,35.11,36.01,35.56,-0.16,-0.4499,0.6629,391000,13808243.0,4248000000.0,2087965278.0
2017-12-01,'002761,∂‡œ≤∞Æ,35.56,35.91,35.41,35.91,35.64,-0.08,-0.2245,3.4149,2014200,71732534.0,4267200000.0,2097402409.2
2017-11-30,'002761,∂‡œ≤∞Æ,35.64,35.74,35.25,35.65,35.63,0.01,0.0281,1.4041,828154,29498991.44,4276800000.0,2102120974.8
2017-11-29,'002761,∂‡œ≤∞Æ,35.63,35.86,35.15,35.5,35.3,0.33,0.9348,1.2281,724353,25812100.56,4275600000.0,2101531154.1
2017-11-28,'002761,∂‡œ≤∞Æ,35.3,35.64,34.94,35.41,35.42,-0.12,-0.3388,0.6604,389527,13741733.34,4236000000.0,2082067071.0
2017-11-27,'002761,∂‡œ≤∞Æ,35.42,36.29,34.14,34.88,34.88,0.54,1.5482,0.9427,556000,19791908.68,4250400000.0,2089144919.4
2017-11-24,'002761,∂‡œ≤∞Æ,34.88,35.96,34.55,35.42,35.86,-0.98,-2.7328,1.4073,830074,29143949.0,4185600000.0,2057294601.6
2017-11-23,'002761,∂‡œ≤∞Æ,35.86,37.04,35.55,37.04,36.94,-1.08,-2.9237,1.387,818100,29654589.0,4303200000.0,2115097030.2
2017-11-22,'002761,∂‡œ≤∞Æ,36.94,37.48,36.51,37.0,36.98,-0.04,-0.1082,1.2768,753100,27799105.0,4432800000.0,2178797665.8
2017-11-21,'002761,∂‡œ≤∞Æ,36.98,37.08,36.3,36.9,37.09,-0.11,-0.2966,1.402,826911,30391461.34,4437600000.0,2181156948.6
2017-11-20,'002761,∂‡œ≤∞Æ,37.09,37.58,32.0,34.5,35.52,1.57,4.42,3.3045,1949047,68527167.06,4450800000.0,2187644976.3
2017-11-17,'002761,∂‡œ≤∞Æ,35.52,37.0,33.44,36.52,36.51,-0.99,-2.7116,2.1753,1283038,46123029.28,4262400000.0,2095043126.4
2017-11-16,'002761,∂‡œ≤∞Æ,36.51,36.71,36.36,36.7,36.71,-0.2,-0.5448,1.1244,663200,24213895.0,4381200000.0,2153435375.7
2017-11-15,'002761,∂‡œ≤∞Æ,36.71,37.4,36.62,37.27,37.35,-0.64,-1.7135,1.2783,753943,27826869.1,4405200000.0,2165231789.7
2017-11-14,'002761,∂‡œ≤∞Æ,37.35,38.15,37.15,38.0,37.8,-0.45,-1.1905,1.2808,755443,28254885.04,4482000000.0,2202980314.5
2017-11-13,'002761,∂‡œ≤∞Æ,37.8,37.8,36.17,37.71,37.8,0.0,0.0,2.8226,1664803,61761984.27,4536000000.0,2229522246.0
2017-11-10,'002761,∂‡œ≤∞Æ,37.8,38.8,37.75,38.8,38.4,-0.6,-1.5625,3.5257,2079503,79109061.46,4536000000.0,2229522246.0
2017-11-09,'002761,∂‡œ≤∞Æ,38.4,38.8,37.51,38.66,38.66,-0.26,-0.6725,2.171,1280500,48740290.0,4608000000.0,2264911488.0
2017-11-08,'002761,∂‡œ≤∞Æ,38.66,40.0,38.5,39.9,39.73,-1.07,-2.6932,3.0671,1809029,70212238.99,4639200000.0,2280246826.2
2017-11-07,'002761,∂‡œ≤∞Æ,39.73,40.48,39.25,39.59,39.8,-0.07,-0.1759,2.5886,1526800,60625184.33,4767600000.0,2343357641.1
2017-11-06,'002761,∂‡œ≤∞Æ,39.8,40.75,39.25,40.75,39.92,-0.12,-0.3006,3.4587,2040026,81205344.7,4776000000.0,2347486386.0
2017-11-03,'002761,∂‡œ≤∞Æ,39.92,41.2,37.9,38.25,38.25,1.67,4.366,6.8016,4011702,159800326.33,4790400000.0,2354564234.4
2017-11-02,'002761,∂‡œ≤∞Æ,38.25,38.4,37.52,38.39,38.02,0.23,0.6049,2.5559,1507500,57392660.0,4590000000.0,2256064177.5
2017-11-01,'002761,∂‡œ≤∞Æ,38.02,38.2,37.52,37.52,37.88,0.14,0.3696,2.8288,1668513,63186602.07,4562400000.0,2242498301.4
2017-10-31,'002761,∂‡œ≤∞Æ,37.88,38.49,35.95,35.95,36.1,1.78,4.9307,5.1278,3024496,114150594.33,4545600000.0,2234240811.6
2017-10-30,'002761,∂‡œ≤∞Æ,36.1,37.2,35.42,36.69,37.01,-0.91,-2.4588,1.8025,1063152,38614400.08,4332000000.0,2129252727.0
2017-10-27,'002761,∂‡œ≤∞Æ,37.01,37.3,36.75,36.75,36.85,0.16,0.4342,1.2821,756209,27957319.81,4441200000.0,2182926410.7
2017-10-26,'002761,∂‡œ≤∞Æ,36.85,37.38,36.72,37.38,37.08,-0.23,-0.6203,1.3685,807198,29816381.88,4422000000.0,2173489279.5
2017-10-25,'002761,∂‡œ≤∞Æ,37.08,37.49,36.79,37.09,37.28,-0.2,-0.5365,1.5018,885800,32935771.0,4449600000.0,2187055155.6
2017-10-24,'002761,∂‡œ≤∞Æ,37.28,37.3,36.74,36.74,36.97,0.31,0.8385,1.4776,871500,32274222.0,4473600000.0,2198851569.6
2017-10-23,'002761,∂‡œ≤∞Æ,36.97,36.99,36.4,36.45,36.5,0.47,1.2877,1.4191,837000,30648235.0,4436400000.0,2180567127.9
2017-10-20,'002761,∂‡œ≤∞Æ,36.5,36.91,36.16,36.91,36.09,0.41,1.136,1.5632,922010,33579174.0,4380000000.0,2152845555.0
2017-10-19,'002761,∂‡œ≤∞Æ,36.09,36.12,35.66,35.66,35.66,0.43,1.2058,1.4074,830109,29817973.21,4330800000.0,2128662906.3
2017-10-18,'002761,∂‡œ≤∞Æ,35.66,36.34,35.4,36.2,36.13,-0.47,-1.3009,1.3691,807500,28980904.0,4279200000.0,2103300616.2
2017-10-17,'002761,∂‡œ≤∞Æ,36.13,36.42,35.26,35.26,35.9,0.23,0.6407,1.3129,774370,27946378.3,4335600000.0,2131022189.1
2017-10-16,'002761,∂‡œ≤∞Æ,35.9,37.5,35.9,37.28,37.58,-1.68,-4.4705,2.3114,1363300,49951923.0,4308000000.0,2117456313.0
2017-10-13,'002761,∂‡œ≤∞Æ,37.58,37.95,37.24,37.92,37.69,-0.11,-0.2919,2.7762,1637450,61475111.9,4509600000.0,2216546190.6
2017-10-12,'002761,∂‡œ≤∞Æ,37.69,38.38,37.38,37.75,37.76,-0.07,-0.1854,2.7443,1618664,61047229.51,4522800000.0,2223034218.3
2017-10-11,'002761,∂‡œ≤∞Æ,37.76,38.0,37.0,37.3,37.21,0.55,1.4781,3.8553,2273913,85441048.22,4531200000.0,2227162963.2
2017-10-10,'002761,∂‡œ≤∞Æ,37.21,38.0,37.03,37.58,38.06,-0.85,-2.2333,3.2947,1943300,72934765.0,4465200000.0,2194722824.7
2017-10-09,'002761,∂‡œ≤∞Æ,38.06,38.14,36.91,37.45,37.3,0.76,2.0375,4.6798,2760250,103530491.5,4567200000.0,2244857584.2
2017-09-29,'002761,∂‡œ≤∞Æ,37.3,38.5,35.4,35.6,35.46,1.84,5.1889,10.3677,6115103,226356348.78,4476000000.0,2200031211.0
2017-09-28,'002761,∂‡œ≤∞Æ,35.46,36.08,35.22,35.97,35.97,-0.51,-1.4178,2.9965,1767400,63117120.07,4255200000.0,2091504202.2
2017-09-27,'002761,∂‡œ≤∞Æ,35.97,36.45,35.8,36.26,36.45,-0.48,-1.3169,3.0122,1776642,63974721.48,4316400000.0,2121585057.9
2017-09-26,'002761,∂‡œ≤∞Æ,36.45,36.5,35.4,35.56,35.56,0.89,2.5028,3.6339,2143358,77407511.28,4374000000.0,2149896451.5
2017-09-25,'002761,∂‡œ≤∞Æ,35.56,35.79,35.21,35.21,35.2,0.36,1.0227,2.2235,1311453,46526153.91,4267200000.0,2097402409.2
2017-09-22,'002761,∂‡œ≤∞Æ,35.2,35.95,35.19,35.48,35.64,-0.44,-1.2346,1.7458,1029700,36546976.0,4224000000.0,2076168864.0
2017-09-21,'002761,∂‡œ≤∞Æ,35.64,36.8,35.58,36.79,36.89,-1.25,-3.3885,3.2476,1915486,69081398.54,4276800000.0,2102120974.8
2017-09-20,'002761,∂‡œ≤∞Æ,36.89,37.39,36.75,37.18,37.18,-0.29,-0.78,2.8203,1663460,61454413.82,4426800000.0,2175848562.3
2017-09-19,'002761,∂‡œ≤∞Æ,37.18,37.59,36.66,37.18,37.13,0.05,0.1347,3.3899,1999450,74011910.0,4461600000.0,2192953362.6
2017-09-18,'002761,∂‡œ≤∞Æ,37.13,37.22,35.43,35.86,36.2,0.93,2.5691,4.101,2418860,88069200.4,4455600000.0,2190004259.1
2017-09-15,'002761,∂‡œ≤∞Æ,36.2,37.36,36.07,36.68,36.91,-0.71,-1.9236,3.8525,2272302,82852312.2,4344000000.0,2135150934.0
2017-09-14,'002761,∂‡œ≤∞Æ,36.91,37.66,36.28,36.85,36.86,0.05,0.1356,6.603,3894579,144344780.84,4429200000.0,2177028203.7
