»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-15,'601933,”¿ª‘≥¨ –,0.0,0.0,0.0,0.0,9.78,None,None,0.0,0,0.0,93599119416.2,63656761118.4
2017-12-14,'601933,”¿ª‘≥¨ –,0.0,0.0,0.0,0.0,9.78,None,None,0.0,0,0.0,93599119416.2,63656761118.4
2017-12-13,'601933,”¿ª‘≥¨ –,0.0,0.0,0.0,0.0,9.78,None,None,0.0,0,0.0,93599119416.2,63656761118.4
2017-12-12,'601933,”¿ª‘≥¨ –,0.0,0.0,0.0,0.0,9.78,None,None,0.0,0,0.0,93599119416.2,63656761118.4
2017-12-11,'601933,”¿ª‘≥¨ –,0.0,0.0,0.0,0.0,9.78,None,None,0.0,0,0.0,93599119416.2,63656761118.4
2017-12-08,'601933,”¿ª‘≥¨ –,9.78,9.78,8.76,8.89,8.89,0.89,10.0112,0.944,61443249,577272576.0,93599119416.2,63656761118.4
2017-12-07,'601933,”¿ª‘≥¨ –,8.89,9.12,8.87,9.01,9.0,-0.11,-1.2222,0.7351,47846208,429949725.0,85081408140.1,57863865679.2
2017-12-06,'601933,”¿ª‘≥¨ –,9.0,9.12,8.88,9.04,9.04,-0.04,-0.4425,1.271,82731003,741542086.0,86134158972.0,58579841520.0
2017-12-05,'601933,”¿ª‘≥¨ –,9.04,9.2,8.97,9.2,9.22,-0.18,-1.9523,1.0561,68740674,624046729.0,86516977456.3,58840196371.2
2017-12-04,'601933,”¿ª‘≥¨ –,9.22,9.27,8.85,9.02,8.97,0.25,2.7871,1.1835,77035200,700450389.0,88239660635.8,60011793201.6
2017-12-01,'601933,”¿ª‘≥¨ –,8.97,9.2,8.91,9.2,9.07,-0.1,-1.1025,0.9276,60374561,543447691.0,85847045108.8,58384575381.6
2017-11-30,'601933,”¿ª‘≥¨ –,9.07,9.34,9.05,9.2,9.29,-0.22,-2.3681,0.6051,39387545,360521639.0,86804091319.6,59035462509.6
2017-11-29,'601933,”¿ª‘≥¨ –,9.29,9.43,9.08,9.39,9.36,-0.07,-0.7479,1.0029,65276370,601891062.0,88909592983.3,60467414191.2
2017-11-28,'601933,”¿ª‘≥¨ –,9.36,9.45,9.02,9.05,9.06,0.3,3.3113,0.9077,59083351,548727337.0,89579525330.9,60923035180.8
2017-11-27,'601933,”¿ª‘≥¨ –,9.06,9.76,9.03,9.72,9.76,-0.7,-7.1721,1.452,94508022,885669926.0,86708386698.5,58970373796.8
2017-11-24,'601933,”¿ª‘≥¨ –,9.76,10.0,9.56,9.73,9.75,0.01,0.1026,1.019,66325731,648211968.0,93407710174.1,63526583692.8
2017-11-23,'601933,”¿ª‘≥¨ –,9.75,10.24,9.73,10.21,10.27,-0.52,-5.0633,1.149,74787414,746826593.0,93312005553.0,63461494980.0
2017-11-22,'601933,”¿ª‘≥¨ –,10.27,10.63,10.14,10.54,10.49,-0.22,-2.0972,1.2737,82901047,854819787.0,98288645849.2,66846108045.6
2017-11-21,'601933,”¿ª‘≥¨ –,10.49,10.5,9.77,9.83,9.8,0.69,7.0408,1.7881,116382420,1189151335.0,1.00394147513e+11,68278059727.2
2017-11-20,'601933,”¿ª‘≥¨ –,9.8,9.88,9.31,9.65,9.59,0.21,2.1898,1.3531,88069620,855562455.0,93790528658.4,63786938544.0
2017-11-17,'601933,”¿ª‘≥¨ –,9.59,10.07,9.55,9.97,9.99,-0.4,-4.004,1.2572,81830300,801080411.0,91780731615.7,62420075575.2
2017-11-16,'601933,”¿ª‘≥¨ –,9.99,10.1,9.75,9.96,9.98,0.01,0.1002,1.0136,65974417,654882484.0,95608916458.9,65023624087.2
2017-11-15,'601933,”¿ª‘≥¨ –,9.98,10.16,9.61,9.98,10.01,-0.03,-0.2997,1.2995,84585977,836289852.0,95513211837.8,64958535374.4
2017-11-14,'601933,”¿ª‘≥¨ –,10.01,10.25,9.92,10.15,10.17,-0.16,-1.5733,0.9338,60780458,611096244.0,95800325701.1,65153801512.8
2017-11-13,'601933,”¿ª‘≥¨ –,10.17,10.46,10.01,10.3,10.32,-0.15,-1.4535,1.225,79731243,810622498.0,97331599638.4,66195220917.6
2017-11-10,'601933,”¿ª‘≥¨ –,10.32,10.49,10.1,10.3,10.32,0.0,0.0,1.1909,77517050,797016387.0,98767168954.6,67171551609.6
2017-11-09,'601933,”¿ª‘≥¨ –,10.32,10.4,9.91,10.01,10.0,0.32,3.2,1.414,92033284,933836930.0,98767168954.6,67171551609.6
2017-11-08,'601933,”¿ª‘≥¨ –,10.0,10.33,9.97,10.2,10.18,-0.18,-1.7682,1.0311,67115053,674917892.0,95704621080.0,65088712800.0
2017-11-07,'601933,”¿ª‘≥¨ –,10.18,10.49,9.92,10.15,10.03,0.15,1.4955,1.7165,111727982,1129227560.0,97427304259.4,66260309630.4
2017-11-06,'601933,”¿ª‘≥¨ –,10.03,10.17,9.19,9.28,9.26,0.77,8.3153,2.1519,140063757,1371376666.0,95991734943.2,65283978938.4
2017-11-03,'601933,”¿ª‘≥¨ –,9.26,9.46,9.13,9.18,9.22,0.04,0.4338,0.9994,65047553,607956671.0,88622479120.1,60272148052.8
2017-11-02,'601933,”¿ª‘≥¨ –,9.22,9.34,9.01,9.03,9.13,0.09,0.9858,1.2051,78440797,720626675.0,88239660635.8,60011793201.6
2017-11-01,'601933,”¿ª‘≥¨ –,9.13,9.74,9.11,9.62,9.65,-0.52,-5.3886,1.7907,116555879,1095791889.0,87378319046.0,59425994786.4
2017-10-31,'601933,”¿ª‘≥¨ –,9.65,9.94,9.47,9.74,9.72,-0.07,-0.7202,1.1643,75785638,731952022.0,92354959342.2,62810607852.0
2017-10-30,'601933,”¿ª‘≥¨ –,9.72,9.89,9.3,9.35,9.43,0.29,3.0753,1.4348,93387307,898910425.0,93024891689.8,63266228841.6
2017-10-27,'601933,”¿ª‘≥¨ –,9.43,9.57,9.32,9.45,9.45,-0.02,-0.2116,0.6368,41447880,389838643.0,90249457678.4,61378656170.4
2017-10-26,'601933,”¿ª‘≥¨ –,9.45,9.54,9.11,9.15,9.16,0.29,3.1659,0.949,61768425,579891791.0,90440866920.6,61508833596.0
2017-10-25,'601933,”¿ª‘≥¨ –,9.16,9.28,8.93,8.97,8.97,0.19,2.1182,0.7791,50711018,464719617.0,87665432909.3,59621260924.8
2017-10-24,'601933,”¿ª‘≥¨ –,8.97,9.09,8.92,9.08,9.05,-0.08,-0.884,0.4755,30948535,278378351.0,85847045108.8,58384575381.6
2017-10-23,'601933,”¿ª‘≥¨ –,9.05,9.11,8.91,9.0,9.02,0.03,0.3326,0.6023,39200169,353467789.0,86612682077.4,58905285084.0
2017-10-20,'601933,”¿ª‘≥¨ –,9.02,9.16,8.92,9.08,9.17,-0.15,-1.6358,0.7388,48088727,433157125.0,86325568214.2,58710018945.6
2017-10-19,'601933,”¿ª‘≥¨ –,9.17,9.2,8.73,8.85,8.88,0.29,3.2658,1.0574,68823990,617932854.0,87761137530.4,59686349637.6
2017-10-18,'601933,”¿ª‘≥¨ –,8.88,8.94,8.76,8.9,8.95,-0.07,-0.7821,0.6072,39521568,349465000.0,84985703519.0,57798776966.4
2017-10-17,'601933,”¿ª‘≥¨ –,8.95,9.09,8.7,8.97,8.95,0.0,0.0,0.9859,64168889,569458932.0,85655635866.6,58254397956.0
2017-10-16,'601933,”¿ª‘≥¨ –,8.95,9.2,8.75,8.81,8.8,0.15,1.7045,1.1948,77766686,699843954.0,85655635866.6,58254397956.0
2017-10-13,'601933,”¿ª‘≥¨ –,8.8,8.93,8.61,8.71,8.72,0.08,0.9174,1.0633,69209161,604938058.0,84220066550.4,57278067264.0
2017-10-12,'601933,”¿ª‘≥¨ –,8.72,8.97,8.1,8.21,8.3,0.42,5.0602,1.6205,105473212,903229788.0,83454429581.8,56757357561.6
2017-10-11,'601933,”¿ª‘≥¨ –,8.3,8.56,8.18,8.2,8.24,0.06,0.7282,0.7593,49424473,413581509.0,79434835496.4,54023631624.0
2017-10-10,'601933,”¿ª‘≥¨ –,8.24,8.36,8.16,8.29,8.25,-0.01,-0.1212,0.6474,42141312,347434273.0,78860607769.9,53633099347.2
2017-10-09,'601933,”¿ª‘≥¨ –,8.25,8.35,8.01,8.06,7.99,0.26,3.2541,1.0942,71218478,584116681.0,78956312391.0,53698188060.0
2017-09-29,'601933,”¿ª‘≥¨ –,7.99,8.13,7.8,7.8,7.79,0.2,2.5674,0.9853,64134693,514006923.0,76467992242.9,52005881527.2
2017-09-28,'601933,”¿ª‘≥¨ –,7.79,7.8,7.7,7.78,7.77,0.02,0.2574,0.4334,28211252,218727349.0,74553899821.3,50704107271.2
2017-09-27,'601933,”¿ª‘≥¨ –,7.77,7.89,7.67,7.75,7.69,0.08,1.0403,0.652,42438012,329141503.0,74362490579.2,50573929845.6
2017-09-26,'601933,”¿ª‘≥¨ –,7.69,7.8,7.6,7.68,7.68,0.01,0.1302,0.4409,28697505,220769425.0,73596853610.5,50053220143.2
2017-09-25,'601933,”¿ª‘≥¨ –,7.68,7.78,7.57,7.74,7.77,-0.09,-1.1583,0.7211,46935662,359659668.0,73501148989.4,49988131430.4
2017-09-22,'601933,”¿ª‘≥¨ –,7.77,7.94,7.73,7.91,7.98,-0.21,-2.6316,0.7632,49675646,388269994.0,74362490579.2,50573929845.6
2017-09-21,'601933,”¿ª‘≥¨ –,7.98,8.15,7.7,7.88,7.92,0.06,0.7576,0.9715,63235764,504067663.0,76372287621.8,51940792814.4
