ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-21,'600076,¿µÐÀÐÂ²Ä,7.71,7.87,7.62,7.75,7.73,-0.02,-0.2587,3.4177,25713907,198203766.0,7974176434.59,5800808451.27
2017-12-20,'600076,¿µÐÀÐÂ²Ä,7.73,7.79,7.69,7.76,7.76,-0.03,-0.3866,1.5448,11622400,89893506.0,7994861717.17,5815855944.01
2017-12-19,'600076,¿µÐÀÐÂ²Ä,7.76,7.79,7.62,7.72,7.74,0.02,0.2584,1.4532,10933400,84183847.0,8025889641.04,5838427183.12
2017-12-18,'600076,¿µÐÀÐÂ²Ä,7.74,7.8,7.64,7.76,7.78,-0.04,-0.5141,1.5745,11845918,91295106.0,8005204358.46,5823379690.38
2017-12-15,'600076,¿µÐÀÐÂ²Ä,7.78,7.84,7.66,7.68,7.72,0.06,0.7772,1.8256,13735627,106679472.0,8046574923.62,5853474675.86
2017-12-14,'600076,¿µÐÀÐÂ²Ä,7.72,7.75,7.58,7.69,7.7,0.02,0.2597,1.0637,8003329,61191053.0,7984519075.88,5808332197.64
2017-12-13,'600076,¿µÐÀÐÂ²Ä,7.7,7.74,7.63,7.67,7.68,0.02,0.2604,1.0038,7552700,57927002.0,7963833793.3,5793284704.9
2017-12-12,'600076,¿µÐÀÐÂ²Ä,7.68,7.76,7.59,7.71,7.76,-0.08,-1.0309,1.2144,9137035,69977147.0,7943148510.72,5778237212.16
2017-12-11,'600076,¿µÐÀÐÂ²Ä,7.76,7.88,7.72,7.87,7.87,-0.11,-1.3977,2.3386,17595264,137044935.0,8025889641.04,5838427183.12
2017-12-08,'600076,¿µÐÀÐÂ²Ä,7.87,7.89,7.78,7.85,7.83,0.04,0.5109,1.5818,11901376,93293072.0,8139658695.23,5921188393.19
2017-12-07,'600076,¿µÐÀÐÂ²Ä,7.83,8.03,7.81,7.97,7.97,-0.14,-1.7566,1.0831,8149064,64406100.0,8098288130.07,5891093407.71
2017-12-06,'600076,¿µÐÀÐÂ²Ä,7.97,8.01,7.8,7.89,7.95,0.02,0.2516,0.7454,5608564,44364500.0,8243085108.13,5996425856.89
2017-12-05,'600076,¿µÐÀÐÂ²Ä,7.95,8.14,7.7,8.08,8.03,-0.08,-0.9963,2.1612,16260300,129461464.0,8222399825.55,5981378364.15
2017-12-04,'600076,¿µÐÀÐÂ²Ä,8.03,8.76,8.0,8.76,8.76,-0.73,-8.3333,2.1128,15896400,132755233.0,8305140955.87,6041568335.11
2017-12-01,'600076,¿µÐÀÐÂ²Ä,8.76,8.87,8.72,8.8,8.79,-0.03,-0.3413,0.5556,4180521,36680386.0,9060153770.04,6590801820.12
2017-11-30,'600076,¿µÐÀÐÂ²Ä,8.79,8.87,8.63,8.65,8.64,0.15,1.7361,0.6773,5096162,44523677.0,9091181693.91,6613373059.23
2017-11-29,'600076,¿µÐÀÐÂ²Ä,8.64,8.71,8.56,8.67,8.68,-0.04,-0.4608,0.3969,2986143,25765107.0,8936042074.56,6500516863.68
2017-11-28,'600076,¿µÐÀÐÂ²Ä,8.68,8.7,8.48,8.54,8.48,0.2,2.3585,0.5382,4048966,34795272.0,8977412639.72,6530611849.16
2017-11-27,'600076,¿µÐÀÐÂ²Ä,8.48,8.58,8.4,8.52,8.54,-0.06,-0.7026,0.5438,4091410,34762678.0,8770559813.92,6380136921.76
2017-11-24,'600076,¿µÐÀÐÂ²Ä,8.54,8.61,8.45,8.56,8.56,-0.02,-0.2336,0.8129,6116322,52155210.0,8832615661.66,6425279399.98
2017-11-23,'600076,¿µÐÀÐÂ²Ä,8.56,8.83,8.49,8.59,8.57,-0.01,-0.1167,1.5366,11561100,99779797.0,8853300944.24,6440326892.72
2017-11-22,'600076,¿µÐÀÐÂ²Ä,8.57,8.76,8.55,8.7,8.69,-0.12,-1.3809,0.9446,7106627,61557662.0,8863643585.53,6447850639.09
2017-11-21,'600076,¿µÐÀÐÂ²Ä,8.69,8.99,8.64,8.96,8.9,-0.21,-2.3596,1.0794,8120990,71256896.0,8987755281.01,6538135595.53
2017-11-20,'600076,¿µÐÀÐÂ²Ä,8.9,8.97,8.5,8.87,8.93,-0.03,-0.3359,1.3824,10401104,90329986.0,9204950748.1,6696134269.3
2017-11-17,'600076,¿µÐÀÐÂ²Ä,8.93,9.15,8.75,9.06,9.08,-0.15,-1.652,1.7264,12988800,116306622.0,9235978671.97,6718705508.41
2017-11-16,'600076,¿µÐÀÐÂ²Ä,9.08,9.25,8.79,8.95,9.08,0.0,0.0,2.1513,16185499,147686465.0,9391118291.32,6831561703.96
2017-11-15,'600076,¿µÐÀÐÂ²Ä,9.08,9.7,8.97,9.65,9.76,-0.68,-6.9672,2.7312,20549000,190093704.0,9391118291.32,6831561703.96
2017-11-14,'600076,¿µÐÀÐÂ²Ä,9.76,9.84,9.2,9.4,9.35,0.41,4.385,2.6471,19916215,190596048.0,10094417899.0,7343176457.12
2017-11-13,'600076,¿µÐÀÐÂ²Ä,9.35,9.54,9.3,9.54,9.4,-0.05,-0.5319,1.2189,9170494,85878708.0,9670369606.15,7034702855.95
