日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-15,'300501,海顺新材,36.33,36.66,36.15,36.48,36.65,-0.32,-0.8731,0.749,180075,6538243.72,2443512204.0,873402264.0
2017-12-14,'300501,海顺新材,36.65,36.77,36.39,36.6,36.48,0.17,0.466,0.5803,139516,5100239.08,2465035020.0,881095320.0
2017-12-13,'300501,海顺新材,36.48,36.57,36.2,36.38,36.26,0.22,0.6067,0.5531,132966,4842616.08,2453601024.0,877008384.0
2017-12-12,'300501,海顺新材,36.26,37.17,36.15,37.15,37.15,-0.89,-2.3957,0.9369,225238,8244832.84,2438804088.0,871719408.0
2017-12-11,'300501,海顺新材,37.15,37.5,36.63,37.0,36.92,0.23,0.623,0.7191,172883,6411405.52,2498664420.0,893115720.0
2017-12-08,'300501,海顺新材,36.92,37.33,36.5,36.51,36.5,0.42,1.1507,1.4553,349857,12893579.63,2483194896.0,887586336.0
2017-12-07,'300501,海顺新材,36.5,36.87,36.4,36.48,36.54,-0.04,-0.1095,0.8798,211522,7740197.5,2454946200.0,877489200.0
2017-12-06,'300501,海顺新材,36.54,36.77,35.8,36.0,35.74,0.8,2.2384,1.3889,333891,12125519.25,2457636552.0,878450832.0
2017-12-05,'300501,海顺新材,35.74,37.73,35.71,37.03,37.7,-1.96,-5.1989,2.318,557256,20418340.67,2403829512.0,859218192.0
2017-12-04,'300501,海顺新材,37.7,39.65,37.7,39.23,39.92,-2.22,-5.5611,1.8309,440172,17059280.2,2535656760.0,906338160.0
2017-12-01,'300501,海顺新材,39.92,42.27,38.41,38.53,38.43,1.49,3.8772,2.7664,665057,26591593.41,2684971296.0,959708736.0
2017-11-30,'300501,海顺新材,38.43,38.7,38.35,38.35,38.45,-0.02,-0.052,0.9234,221994,8537125.08,2584755684.0,923887944.0
2017-11-29,'300501,海顺新材,38.45,39.09,38.23,39.09,39.13,-0.68,-1.7378,1.4478,348070,13384954.62,2586100860.0,924368760.0
2017-11-28,'300501,海顺新材,39.13,39.3,38.63,39.05,38.86,0.27,0.6948,0.8142,195736,7633385.24,2631836844.0,940716504.0
2017-11-27,'300501,海顺新材,38.86,39.3,38.6,38.6,38.6,0.26,0.6736,1.072,257728,10048951.24,2613676968.0,934225488.0
2017-11-24,'300501,海顺新材,38.6,39.0,38.36,38.36,38.66,-0.06,-0.1552,0.5864,140970,5470817.46,2596189680.0,927974880.0
2017-11-23,'300501,海顺新材,38.66,39.3,38.53,39.09,38.97,-0.31,-0.7955,1.1241,270238,10501981.9,2600225208.0,929417328.0
2017-11-22,'300501,海顺新材,38.97,39.37,38.66,38.91,39.01,-0.04,-0.1025,1.0855,260954,10174428.28,2621075436.0,936869976.0
2017-11-21,'300501,海顺新材,39.01,39.4,38.45,38.99,39.11,-0.1,-0.2557,1.1796,283578,11042808.74,2623765788.0,937831608.0
2017-11-20,'300501,海顺新材,39.11,39.49,37.5,39.49,39.0,0.11,0.2821,1.1951,287319,11078308.11,2630491668.0,940235688.0
2017-11-17,'300501,海顺新材,39.0,40.98,38.92,40.68,40.67,-1.67,-4.1062,2.8774,691746,27328929.88,2623093200.0,937591200.0
2017-11-16,'300501,海顺新材,40.67,40.87,40.55,40.8,40.71,-0.04,-0.0983,1.2575,302324,12298830.6,2735415396.0,977739336.0
2017-11-15,'300501,海顺新材,40.71,41.99,40.6,41.99,41.95,-1.24,-2.9559,2.8639,688504,28368434.76,2738105748.0,978700968.0
2017-11-14,'300501,海顺新材,41.95,42.72,41.8,42.6,42.56,-0.61,-1.4333,2.2058,530303,22370894.12,2821506660.0,1008511560.0
2017-11-13,'300501,海顺新材,42.56,42.82,42.32,42.73,42.73,-0.17,-0.3978,2.4846,597325,25402814.75,2862534528.0,1023176448.0
2017-11-10,'300501,海顺新材,42.73,43.13,42.11,42.3,42.3,0.43,1.0165,2.581,620491,26550547.74,2873968524.0,1027263384.0
2017-11-09,'300501,海顺新材,42.3,42.58,41.8,42.03,42.03,0.27,0.6424,1.6906,406432,17154609.9,2845047240.0,1016925840.0
2017-11-08,'300501,海顺新材,42.03,42.49,41.86,42.03,41.98,0.05,0.1191,2.1312,512353,21625707.62,2826887364.0,1010434824.0
