»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-01-16,'002528,”¢∑…Õÿ,5.04,5.06,4.98,5.02,5.02,0.02,0.3984,0.301,3148755,15814447.12,5273678365.2,5271868516.32
2018-01-15,'002528,”¢∑…Õÿ,5.02,5.15,5.01,5.11,5.16,-0.14,-2.7132,0.6412,6706846,33914219.76,5252751070.1,5250948403.16
2018-01-12,'002528,”¢∑…Õÿ,5.16,5.23,5.15,5.22,5.19,-0.03,-0.578,0.464,4853632,25162742.5,5399242135.8,5397389195.28
2018-01-11,'002528,”¢∑…Õÿ,5.19,5.2,5.05,5.06,5.1,0.09,1.7647,0.6869,7184695,37071018.97,5430633078.45,5428769365.02
2018-01-10,'002528,”¢∑…Õÿ,5.1,5.16,5.07,5.16,5.17,-0.07,-1.354,0.4147,4337438,22129627.6,5336460250.5,5334628855.8
2018-01-09,'002528,”¢∑…Õÿ,5.17,5.18,5.13,5.16,5.16,0.01,0.1938,0.3524,3686320,18980501.48,5409705783.35,5407849251.86
2018-01-08,'002528,”¢∑…Õÿ,5.16,5.18,5.12,5.18,5.19,-0.03,-0.578,0.3814,3989801,20534572.82,5399242135.8,5397389195.28
2018-01-05,'002528,”¢∑…Õÿ,5.19,5.21,5.14,5.19,5.18,0.01,0.1931,0.3803,3978413,20579403.21,5430633078.45,5428769365.02
2018-01-04,'002528,”¢∑…Õÿ,5.18,5.22,5.15,5.19,5.23,-0.05,-0.956,0.4484,4690577,24285004.31,5420169430.9,5418309308.44
2018-01-03,'002528,”¢∑…Õÿ,5.23,5.24,5.13,5.15,5.15,0.08,1.5534,0.6198,6483210,33660580.87,5472487668.65,5470609591.34
2018-01-02,'002528,”¢∑…Õÿ,5.15,5.16,5.1,5.15,5.13,0.02,0.3899,0.4546,4755026,24423784.6,5388778488.25,5386929138.7
2017-12-29,'002528,”¢∑…Õÿ,5.13,5.13,5.08,5.11,5.09,0.04,0.7859,0.2325,2431637,12416998.02,5367851193.15,5366009025.54
2017-12-28,'002528,”¢∑…Õÿ,5.09,5.13,5.05,5.09,5.1,-0.01,-0.1961,0.2737,2863228,14603758.02,5325996602.95,5324168799.22
2017-12-27,'002528,”¢∑…Õÿ,5.1,5.12,5.06,5.08,5.08,0.02,0.3937,0.2639,2760045,14048953.45,5336460250.5,5334628855.8
2017-12-26,'002528,”¢∑…Õÿ,5.08,5.11,5.04,5.05,5.05,0.03,0.5941,0.2638,2759534,14000260.88,5315532955.4,5313708742.64
2017-12-25,'002528,”¢∑…Õÿ,5.05,5.2,5.05,5.15,5.14,-0.09,-1.751,0.2824,2954054,15069644.57,5284142012.75,5282328572.9
2017-12-22,'002528,”¢∑…Õÿ,5.14,5.19,5.13,5.13,5.15,-0.01,-0.1942,0.2299,2404807,12394905.55,5378314840.7,5376469082.12
2017-12-21,'002528,”¢∑…Õÿ,5.15,5.19,5.11,5.15,5.16,-0.01,-0.1938,0.2682,2805835,14459525.62,5388778488.25,5386929138.7
2017-12-20,'002528,”¢∑…Õÿ,5.16,5.27,5.15,5.23,5.27,-0.11,-2.0873,0.4106,4295091,22357442.12,5399242135.8,5397389195.28
