»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-01-17,'002511,÷–À≥Ω‡»·,14.2,14.64,13.98,14.59,14.57,-0.37,-2.5395,1.8146,13397922,189768172.14,10755996468.0,10484559918.0
2018-01-16,'002511,÷–À≥Ω‡»·,14.57,14.77,14.31,14.42,14.46,0.11,0.7607,1.2029,8881609,129598179.71,11036258347.8,10757749155.3
2018-01-15,'002511,÷–À≥Ω‡»·,14.46,15.09,14.25,15.0,15.22,-0.76,-4.9934,2.9914,22086901,320758278.08,10952937248.4,10676530733.4
2018-01-12,'002511,÷–À≥Ω‡»·,15.22,15.5,15.16,15.4,15.55,-0.33,-2.1222,0.8261,6099186,93213776.33,11528610298.8,11237676193.8
2018-01-11,'002511,÷–À≥Ω‡»·,15.55,15.62,15.05,15.5,15.8,-0.25,-1.5823,1.8718,13820563,211433230.65,11778573597.0,11481331459.5
2018-01-10,'002511,÷–À≥Ω‡»·,15.8,15.98,15.43,15.71,15.7,0.1,0.6369,1.2625,9321712,146560488.69,11967939732.0,11665918782.0
2018-01-09,'002511,÷–À≥Ω‡»·,15.7,16.15,15.64,16.01,16.16,-0.46,-2.8465,1.222,9022667,143047027.96,11892193278.0,11592083853.0
2018-01-08,'002511,÷–À≥Ω‡»·,16.16,16.23,15.68,16.1,16.04,0.12,0.7481,1.6185,11949826,190779385.5,12240626966.4,11931724526.4
2018-01-05,'002511,÷–À≥Ω‡»·,16.04,16.6,16.01,16.41,16.83,-0.79,-4.694,1.8182,13424615,217484483.41,12149731221.6,11843122611.6
2018-01-04,'002511,÷–À≥Ω‡»·,16.83,17.45,16.32,17.45,16.37,0.46,2.81,3.0788,22731964,381179153.26,12748128208.2,12426418550.7
2018-01-03,'002511,÷–À≥Ω‡»·,16.37,16.87,16.0,16.14,16.14,0.23,1.425,1.6943,12509502,203751854.83,12399694519.8,12086777877.3
2018-01-02,'002511,÷–À≥Ω‡»·,16.14,16.43,16.01,16.26,16.28,-0.14,-0.86,0.7801,5759795,93104762.01,12225477675.6,11916957540.6
2017-12-29,'002511,÷–À≥Ω‡»·,16.28,16.31,15.55,15.62,15.53,0.75,4.8294,1.3733,10139436,162901862.35,12331522711.2,12020326441.2
2017-12-28,'002511,÷–À≥Ω‡»·,15.53,16.3,14.95,15.19,15.19,0.34,2.2383,1.0929,8069715,124622879.01,11763424306.2,11466564473.7
2017-12-27,'002511,÷–À≥Ω‡»·,15.19,15.49,15.13,15.13,15.2,-0.01,-0.0658,0.7135,5268374,80796566.76,11505886362.6,11215525715.1
2017-12-26,'002511,÷–À≥Ω‡»·,15.2,15.5,15.0,15.32,15.24,-0.04,-0.2625,0.5157,3807715,57878314.97,11513461008.0,11222909208.0
2017-12-25,'002511,÷–À≥Ω‡»·,15.24,15.36,14.89,15.03,15.03,0.21,1.3972,0.8851,6534908,99435550.9,11543759589.6,11252443179.6
2017-12-22,'002511,÷–À≥Ω‡»·,15.03,15.39,14.95,15.01,15.07,-0.04,-0.2654,0.5204,3842004,58289440.24,11384692036.2,11097389828.7
2017-12-21,'002511,÷–À≥Ω‡»·,15.07,15.14,14.48,14.54,14.55,0.52,3.5739,0.7046,5202454,77756514.79,11414990617.8,11126923800.3
2017-12-20,'002511,÷–À≥Ω‡»·,14.55,14.92,14.4,14.88,14.86,-0.31,-2.0861,0.8716,6435445,93575831.52,11021109057.0,10742982169.5
2017-12-19,'002511,÷–À≥Ω‡»·,14.86,15.2,14.75,14.8,14.9,-0.04,-0.2685,0.629,4643876,69179800.68,11255923064.4,10971870449.4
2017-12-18,'002511,÷–À≥Ω‡»·,14.9,15.46,14.68,15.2,15.14,-0.24,-1.5852,0.4822,3560649,53329889.73,11286221646.0,11001404421.0
2017-12-15,'002511,÷–À≥Ω‡»·,15.14,15.54,15.05,15.44,15.47,-0.33,-2.1332,0.3906,2884046,43956524.36,11468013135.6,11178608250.6
2017-12-14,'002511,÷–À≥Ω‡»·,15.47,15.61,15.21,15.33,15.33,0.14,0.9132,0.5224,3857200,59763577.04,11717976433.8,11422263516.3
2017-12-13,'002511,÷–À≥Ω‡»·,15.33,15.46,14.73,14.73,15.02,0.31,2.0639,0.562,4149347,63105507.04,11611931398.2,11318894615.7
2017-12-12,'002511,÷–À≥Ω‡»·,15.02,15.31,14.98,15.02,15.07,-0.05,-0.3318,0.3749,2768073,41942205.4,11377117390.8,11090006335.8
2017-12-11,'002511,÷–À≥Ω‡»·,15.07,15.11,14.74,14.9,14.99,0.08,0.5337,0.4982,3678437,54757351.86,11414990617.8,11126923800.3
2017-12-08,'002511,÷–À≥Ω‡»·,14.99,15.09,14.5,14.52,14.57,0.42,2.8826,0.7361,5435257,80885775.53,11354393454.6,11067855857.1
2017-12-07,'002511,÷–À≥Ω‡»·,14.57,14.96,14.45,14.6,14.74,-0.17,-1.1533,0.6549,4835803,71395892.61,11036258347.8,10757749155.3
2017-12-06,'002511,÷–À≥Ω‡»·,14.74,14.84,14.37,14.58,14.6,0.14,0.9589,0.5087,3755981,54591757.04,11165027319.6,10883268534.6
2017-12-05,'002511,÷–À≥Ω‡»·,14.6,14.93,14.2,14.7,14.61,-0.01,-0.0684,0.8985,6634069,96161085.56,11058982284.0,10779899634.0
2017-12-04,'002511,÷–À≥Ω‡»·,14.61,15.15,14.58,15.0,15.05,-0.44,-2.9236,0.3897,2877335,42824815.61,11066556929.4,10787283126.9
2017-12-01,'002511,÷–À≥Ω‡»·,15.05,15.36,14.94,15.01,14.93,0.12,0.8038,0.3663,2704900,40953390.3,11399841327.0,11112156814.5
2017-11-30,'002511,÷–À≥Ω‡»·,14.93,15.18,14.68,14.83,14.83,0.1,0.6743,0.3471,2563091,38440786.5,11308945582.2,11023554899.7
