»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-15,'600285,¡Á»Ò÷∆“©,9.88,10.03,9.85,9.98,9.98,-0.1,-1.002,0.3508,1878082,18633441.0,5852129879.44,5290093986.32
2017-12-14,'600285,¡Á»Ò÷∆“©,9.98,10.03,9.93,10.01,10.03,-0.05,-0.4985,0.3471,1858587,18538100.0,5911361963.24,5343637447.72
2017-12-13,'600285,¡Á»Ò÷∆“©,10.03,10.1,9.96,10.05,10.05,-0.02,-0.199,0.4391,2351111,23520107.0,5940978005.14,5370409178.42
2017-12-12,'600285,¡Á»Ò÷∆“©,10.05,10.16,9.98,10.02,9.99,0.06,0.6006,1.0692,5725019,57682210.0,5952824421.9,5381117870.7
2017-12-11,'600285,¡Á»Ò÷∆“©,9.99,10.02,9.91,9.91,9.91,0.08,0.8073,0.574,3073379,30582992.0,5917285171.62,5348991793.86
2017-12-08,'600285,¡Á»Ò÷∆“©,9.91,9.98,9.82,9.84,9.89,0.02,0.2022,0.3285,1759000,17416560.0,5869899504.58,5306157024.74
2017-12-07,'600285,¡Á»Ò÷∆“©,9.89,9.95,9.61,9.8,9.8,0.09,0.9184,0.5444,2914919,28498746.0,5858053087.82,5295448332.46
2017-12-06,'600285,¡Á»Ò÷∆“©,9.8,9.84,9.59,9.67,9.66,0.14,1.4493,0.5347,2862860,27751610.0,5804744212.4,5247259217.2
2017-12-05,'600285,¡Á»Ò÷∆“©,9.66,10.03,9.53,9.97,10.02,-0.36,-3.5928,1.0683,5719873,56028011.0,5721819295.08,5172298371.24
2017-12-04,'600285,¡Á»Ò÷∆“©,10.02,10.12,9.99,10.08,10.08,-0.06,-0.5952,0.5199,2783537,28028267.0,5935054796.76,5365054832.28
2017-12-01,'600285,¡Á»Ò÷∆“©,10.08,10.1,9.97,9.98,10.03,0.05,0.4985,0.729,3903181,39139967.0,5970594047.04,5397180909.12
2017-11-30,'600285,¡Á»Ò÷∆“©,10.03,10.08,9.96,10.0,9.99,0.04,0.4004,0.4606,2465970,24696706.0,5940978005.14,5370409178.42
2017-11-29,'600285,¡Á»Ò÷∆“©,9.99,10.18,9.88,10.18,10.18,-0.19,-1.8664,1.059,5670454,56535550.0,5917285171.62,5348991793.86
2017-11-28,'600285,¡Á»Ò÷∆“©,10.18,10.19,10.05,10.16,10.11,0.07,0.6924,0.3538,1894282,19171192.0,6029826130.84,5450724370.52
2017-11-27,'600285,¡Á»Ò÷∆“©,10.11,10.25,9.98,10.05,10.04,0.07,0.6972,0.6208,3323822,33662350.0,5988363672.18,5413243947.54
2017-11-24,'600285,¡Á»Ò÷∆“©,10.04,10.14,9.94,10.07,10.07,-0.03,-0.2979,0.6408,3431134,34407945.0,5946901213.52,5375763524.56
2017-11-23,'600285,¡Á»Ò÷∆“©,10.07,10.28,10.0,10.26,10.27,-0.2,-1.9474,1.1632,6228307,63318685.0,5964670838.66,5391826562.98
