хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2017-11-30,'002745,д╬ажи╜,47.35,48.3,46.0,46.9,46.82,0.53,1.132,3.5388,5744406,271154054.43,25016326917.3,7686217447.3
2017-11-29,'002745,д╬ажи╜,46.82,48.16,46.5,47.51,48.05,-1.23,-2.5598,2.1782,3535861,166675787.21,24736313120.8,7600183756.76
2017-11-28,'002745,д╬ажи╜,48.05,48.58,47.0,47.48,47.55,0.5,1.0515,3.3778,5483027,261900698.6,25386156459.9,7799846849.9
2017-11-27,'002745,д╬ажи╜,47.55,48.25,45.65,47.82,48.26,-0.71,-1.4712,2.0264,3289458,154799009.96,25121992500.9,7718682990.9
2017-11-24,'002745,д╬ажи╜,48.26,51.36,48.16,51.0,52.0,-3.74,-7.1923,2.085,3384472,169362383.25,25497105322.7,7833935670.68
2017-11-23,'002745,д╬ажи╜,52.0,55.45,49.86,55.4,55.4,-3.4,-6.1372,3.2382,5256480,282087928.6,27473051736.0,8441041336.0
2017-11-22,'002745,д╬ажи╜,55.4,56.25,54.04,54.6,55.2,0.2,0.3623,4.133,6708940,371443685.14,29269366657.2,8992955577.2
2017-11-21,'002745,д╬ажи╜,55.2,55.96,52.48,54.93,55.18,0.02,0.0362,4.0557,6583523,358831076.54,29163701073.6,8960490033.6
2017-11-20,'002745,д╬ажи╜,55.18,55.75,52.01,55.0,55.8,-0.62,-1.1111,1.7839,2895800,157560700.82,29153134515.2,8957243479.24
2017-11-17,'002745,д╬ажи╜,55.8,56.2,55.2,55.46,56.09,-0.29,-0.517,3.32,5389283,300195116.39,29480697824.4,9057886664.4
2017-11-16,'002745,д╬ажи╜,56.09,56.71,54.76,55.19,55.87,0.22,0.3938,2.8834,4680600,261032091.42,29633912920.6,9104961702.62
2017-11-15,'002745,д╬ажи╜,55.87,56.96,55.18,55.81,56.94,-1.07,-1.8792,2.5634,4161100,233137496.0,29517680778.7,9069249604.66
2017-11-14,'002745,д╬ажи╜,56.94,58.3,53.45,57.6,58.03,-1.09,-1.8783,4.6828,7601425,426317936.5,30082991650.9,9242940262.92
2017-11-13,'002745,д╬ажи╜,58.03,58.98,55.6,56.46,56.55,1.48,2.6172,4.9587,8049361,463167613.43,30658869081.5,9419877475.54
2017-11-10,'002745,д╬ажи╜,56.55,56.97,53.8,53.88,54.3,2.25,4.1436,5.5316,8979397,499247494.42,29876943762.9,9179632452.9
2017-11-09,'002745,д╬ажи╜,54.3,54.77,52.7,53.0,53.0,1.3,2.4528,4.6255,7508404,404916310.91,28688205947.4,8814395087.4
2017-11-08,'002745,д╬ажи╜,53.0,53.8,51.74,52.05,52.1,0.9,1.7274,3.3545,5445232,287805607.76,28001379654.0,8603369054.0
2017-11-07,'002745,д╬ажи╜,52.1,52.5,51.03,51.29,51.84,0.26,0.5015,2.75,4464032,230710263.98,27525884527.8,8457274107.8
2017-11-06,'002745,д╬ажи╜,51.84,51.98,50.45,51.08,51.39,0.45,0.8757,2.8108,4562642,233453154.24,27388519269.1,8415068901.12
2017-11-03,'002745,д╬ажи╜,51.39,53.5,50.38,50.56,51.22,0.17,0.3319,4.3737,7099787,367326319.12,27150771706.0,8342021428.02
2017-11-02,'002745,д╬ажи╜,51.22,51.99,49.88,51.2,51.8,-0.58,-1.1197,3.6796,5973087,302281190.33,27060955960.0,8314425715.96
2017-11-01,'002745,д╬ажи╜,51.8,52.88,49.81,50.16,50.85,0.95,1.8682,4.6128,7487824,383638213.68,27367386152.4,8408575792.4
2017-10-31,'002745,д╬ажи╜,50.85,51.6,49.69,50.86,51.6,-0.75,-1.4535,2.3963,3889924,196207930.5,26865474630.3,8254364460.3
2017-10-30,'002745,д╬ажи╜,51.6,53.86,49.78,53.86,54.36,-2.76,-5.0773,3.5469,5757607,295920521.72,27261720568.8,8376110248.8
2017-10-27,'002745,д╬ажи╜,54.36,54.97,51.53,52.03,52.05,2.31,4.438,4.7859,7768765,415541833.34,28719905622.5,8824134750.48
2017-10-26,'002745,д╬ажи╜,52.05,52.39,49.87,50.52,50.65,1.4,2.7641,3.3532,5443097,279718483.07,27499468131.9,8449157721.9
2017-10-25,'002745,д╬ажи╜,50.65,51.49,49.82,50.82,50.72,-0.07,-0.138,2.44,3960769,199919534.28,26759809046.7,8221898916.7
2017-10-24,'002745,д╬ажи╜,50.72,52.81,50.7,51.6,52.32,-1.6,-3.0581,1.9826,3218283,166615839.65,26796792001.0,8233261856.96
2017-10-23,'002745,д╬ажи╜,52.32,53.48,50.8,51.79,51.6,0.72,1.3953,3.3001,5357023,279920905.3,27642116669.8,8492986205.76
2017-10-20,'002745,д╬ажи╜,51.6,51.92,48.67,48.67,49.36,2.24,4.5381,4.0303,6542252,332554883.74,27261720568.8,8376110248.8
2017-10-19,'002745,д╬ажи╜,49.36,49.72,47.92,47.92,48.25,1.11,2.3005,2.9191,4738569,232084153.17,26078266032.5,8012496160.48
2017-10-18,'002745,д╬ажи╜,48.25,48.85,47.21,47.48,47.74,0.51,1.0683,2.4163,3922266,188517860.8,25491822043.5,7832312393.5
2017-10-17,'002745,д╬ажи╜,47.74,47.95,46.4,46.9,47.33,0.41,0.8663,1.8903,3068467,145553724.6,25222374805.3,7749525257.32
2017-10-16,'002745,д╬ажи╜,47.33,47.88,46.88,47.82,48.45,-1.12,-2.3117,2.5511,4141200,196024797.69,25005760358.9,7682970892.94
2017-10-13,'002745,д╬ажи╜,48.45,48.72,46.81,47.8,48.52,-0.07,-0.1443,3.5167,5708652,273499046.69,25597487627.1,7864777937.1
2017-10-12,'002745,д╬ажи╜,48.52,48.58,46.26,47.9,48.19,0.33,0.6848,3.4394,5583180,264782088.14,25634470581.4,7876140877.36
2017-10-11,'002745,д╬ажи╜,48.19,48.99,47.5,48.3,49.23,-1.04,-2.1125,3.0921,5019341,242049201.64,25460122368.4,7822572730.42
2017-10-10,'002745,д╬ажи╜,49.23,49.47,47.48,49.38,49.51,-0.28,-0.5655,6.4708,10503947,508061003.21,26009583403.1,7991393557.14
2017-10-09,'002745,д╬ажи╜,49.51,50.3,47.06,47.45,47.45,2.06,4.3414,9.4836,15394462,753170232.78,26157515220.2,8036845318.18
2017-09-29,'002745,д╬ажи╜,47.45,47.79,44.89,45.5,45.94,1.51,3.2869,3.9548,6419695,298044338.75,25069159709.1,7702450219.1
2017-09-28,'002745,д╬ажи╜,45.94,46.4,44.82,45.18,45.75,0.19,0.4153,2.7309,4433039,202214384.95,24271384552.9,7457335364.92
2017-09-27,'002745,д╬ажи╜,45.75,46.5,44.5,45.25,46.39,-0.64,-1.3796,2.8563,4636547,209957006.72,24171002248.5,7426493098.5
2017-09-26,'002745,д╬ажи╜,46.39,47.9,43.1,44.36,46.15,0.24,0.52,4.6552,7556758,344704413.17,24509132116.0,7530382838.02
2017-09-25,'002745,д╬ажи╜,46.15,46.5,42.22,46.03,46.9,-0.75,-1.5991,4.333,7033711,311537777.03,24382333415.7,7491424185.7
2017-09-22,'002745,д╬ажи╜,46.9,47.49,44.06,44.87,45.68,1.22,2.6708,3.7112,6024343,275895227.4,24778579354.2,7613169974.2
2017-09-21,'002745,д╬ажи╜,45.68,46.97,44.22,45.34,45.35,0.33,0.7277,3.3547,5445588,247285128.3,24134019294.2,7415130158.24
2017-09-20,'002745,д╬ажи╜,45.35,46.69,41.66,42.08,42.5,2.85,6.7059,4.8548,7880665,350938720.89,23959671081.3,7361562011.3
2017-09-19,'002745,д╬ажи╜,42.5,42.6,39.5,40.1,40.11,2.39,5.9586,3.4421,5587462,230404002.08,22453936515.0,6898928015.0
2017-09-18,'002745,д╬ажи╜,40.11,40.5,39.17,40.5,40.6,-0.49,-1.2069,2.3954,3888350,154415932.25,21191232791.0,6510964768.98
2017-09-15,'002745,д╬ажи╜,40.6,40.8,39.8,40.19,40.19,0.41,1.0202,1.6766,2721667,109881930.16,21450113470.8,6590505350.8
2017-09-14,'002745,д╬ажи╜,40.19,40.6,39.0,39.08,39.21,0.98,2.4994,2.4834,4031302,160697425.42,21233499024.4,6523950986.42
2017-09-13,'002745,д╬ажи╜,39.21,39.35,38.21,38.74,38.75,0.46,1.1871,1.8778,3048243,118555327.92,20715737664.8,6364869822.78
2017-09-12,'002745,д╬ажи╜,38.75,39.49,38.41,39.14,39.01,-0.26,-0.6665,1.8194,2953435,114762703.99,20472706822.5,6290199072.5
2017-09-11,'002745,д╬ажи╜,39.01,39.72,37.12,37.3,37.3,1.71,4.5845,3.0713,4985591,193145892.87,20610072081.2,6332404279.18
2017-09-08,'002745,д╬ажи╜,37.3,37.8,37.08,37.08,37.4,-0.1,-0.2674,0.9142,1484021,55510257.89,19706631341.4,6054823881.4
2017-09-07,'002745,д╬ажи╜,37.4,37.86,36.99,37.37,37.37,0.03,0.0803,1.0614,1722997,64504117.33,19759464133.2,6071056653.2
2017-09-06,'002745,д╬ажи╜,37.37,37.8,36.95,37.26,37.29,0.08,0.2145,1.115,1809950,67608924.14,19743614295.7,6066186821.66
2017-09-05,'002745,д╬ажи╜,37.29,38.16,37.24,37.36,37.56,-0.27,-0.7188,1.4773,2397987,90322453.48,19701348062.2,6053200604.22
2017-09-04,'002745,д╬ажи╜,37.56,37.66,36.73,36.73,36.6,0.96,2.623,2.0078,3259276,121846967.48,19843996600.1,6097029088.08
2017-09-01,'002745,д╬ажи╜,36.6,36.72,36.33,36.72,36.55,0.05,0.1368,0.8075,1310757,47872763.27,19336801798.8,5941194478.8
2017-08-31,'002745,д╬ажи╜,36.55,36.81,35.31,35.41,35.48,1.07,3.0158,1.5692,2547319,92273086.0,19310385402.9,5933078092.9
2017-08-30,'002745,д╬ажи╜,35.48,35.76,35.2,35.4,35.37,0.11,0.311,0.3931,638079,22599823.37,18745074530.6,5759387434.64
2017-08-29,'002745,д╬ажи╜,35.37,35.75,35.31,35.75,35.75,-0.38,-1.0629,0.6138,996305,35323931.24,18686958459.7,5741531385.66
2017-08-28,'002745,д╬ажи╜,35.75,35.99,35.2,35.3,35.31,0.44,1.2461,0.8574,1391795,49476610.3,18887723068.5,5803215918.5
2017-08-25,'002745,д╬ажи╜,35.31,35.6,34.95,34.99,35.11,0.2,0.5696,0.6987,1134119,40011098.51,18655258784.6,5731791722.58
2017-08-24,'002745,д╬ажи╜,35.11,35.68,35.05,35.41,35.37,-0.26,-0.7351,0.5901,957837,33918618.32,18549593201.0,5699326178.98
2017-08-23,'002745,д╬ажи╜,35.37,35.66,35.03,35.49,35.45,-0.08,-0.2257,0.5289,858528,30388124.4,18686958459.7,5741531385.66
2017-08-22,'002745,д╬ажи╜,35.45,35.75,35.3,35.68,35.69,-0.24,-0.6725,1.243,2017764,71596216.35,18729224693.1,5754517603.1
2017-08-21,'002745,д╬ажи╜,35.69,36.9,35.51,36.9,37.49,-1.8,-4.8013,2.9402,4772725,170767218.72,18856023393.4,5793476255.42
2017-08-18,'002745,д╬ажи╜,37.49,37.66,36.42,36.83,36.83,0.66,1.792,1.5499,2515948,93986251.29,19807013645.8,6085666147.82
2017-08-17,'002745,д╬ажи╜,36.83,36.92,35.98,36.01,36.2,0.63,1.7403,0.9882,1604050,58656844.89,19458317219.9,5978529853.94
2017-08-16,'002745,д╬ажи╜,36.2,36.49,35.92,36.12,36.12,0.08,0.2215,0.6589,1069500,38744992.25,19125470631.6,5876263391.6
2017-08-15,'002745,д╬ажи╜,36.12,36.49,35.76,35.8,35.68,0.44,1.2332,0.6653,1079957,39046977.52,19083204398.2,5863277174.16
2017-08-14,'002745,д╬ажи╜,35.68,35.7,34.92,34.92,35.12,0.56,1.5945,0.4953,803999,28514033.81,18850740114.2,5791852978.24
2017-08-11,'002745,д╬ажи╜,35.12,35.7,35.04,35.31,35.7,-0.58,-1.6246,0.5163,838136,29633994.28,18554876480.2,5700949456.16
2017-08-10,'002745,д╬ажи╜,35.7,36.1,34.86,35.89,35.92,-0.22,-0.6125,0.8186,1328765,47019801.25,18861306672.6,5795099532.6
2017-08-09,'002745,д╬ажи╜,35.92,36.15,35.46,35.73,35.46,0.46,1.2972,0.5027,816029,29305197.53,18977538814.6,5830811630.56
2017-08-08,'002745,д╬ажи╜,35.46,35.88,35.36,35.42,35.7,-0.24,-0.6723,0.5548,900587,32041390.91,18734507972.3,5756140880.28
2017-08-07,'002745,д╬ажи╜,35.7,35.95,35.31,35.48,35.66,0.04,0.1122,0.4325,702094,25062633.71,18861306672.6,5795099532.6
2017-08-04,'002745,д╬ажи╜,35.66,36.0,35.11,35.8,36.0,-0.34,-0.9444,0.796,1292083,46023691.58,18840173555.9,5788606423.88
2017-08-03,'002745,д╬ажи╜,36.0,36.38,35.3,35.52,35.7,0.3,0.8403,0.8894,1443729,51392003.18,19019805048.0,5843797848.0
2017-08-02,'002745,д╬ажи╜,35.7,37.46,35.68,37.07,37.27,-1.57,-4.2125,1.7681,2870067,103801403.36,18861306672.6,5795099532.6
2017-08-01,'002745,д╬ажи╜,37.27,38.37,37.11,38.31,38.29,-1.02,-2.6639,1.1123,1805571,67976806.8,19690781503.9,6049954049.86
2017-07-31,'002745,д╬ажи╜,38.29,38.45,36.67,37.01,37.0,1.29,3.4865,1.7814,2891753,109298844.27,20229675980.2,6215528322.22
2017-07-28,'002745,д╬ажи╜,37.0,37.41,36.66,37.05,37.42,-0.42,-1.1224,0.7381,1198080,44350031.51,19548132966.0,6006125566.0
2017-07-27,'002745,д╬ажи╜,37.42,37.6,35.95,37.01,37.09,0.33,0.8897,1.096,1779097,65682231.49,19770030691.6,6074303207.56
2017-07-26,'002745,д╬ажи╜,37.09,38.0,36.85,38.0,38.01,-0.92,-2.4204,1.0085,1637053,60903470.78,19595682478.6,6020735060.62
2017-07-25,'002745,д╬ажи╜,38.01,38.17,37.05,37.67,37.66,0.35,0.9294,0.9807,1591924,60073004.89,20081744163.2,6170076561.18
2017-07-24,'002745,д╬ажи╜,37.66,38.4,37.02,38.29,38.44,-0.78,-2.0291,1.1203,1818500,68625212.18,19896829391.9,6113261859.88
2017-07-21,'002745,д╬ажи╜,38.44,38.48,37.57,38.13,38.45,-0.01,-0.026,1.3588,2205705,84012785.01,20308925167.9,6239877479.92
2017-07-20,'002745,д╬ажи╜,38.45,38.6,36.31,36.68,36.93,1.52,4.1159,2.0997,3408328,128777133.04,20314208447.1,6241500757.1
2017-07-19,'002745,д╬ажи╜,36.93,36.94,35.0,35.96,36.18,0.75,2.073,1.4599,2369886,84761985.8,19511150011.7,5994762625.74
2017-07-18,'002745,д╬ажи╜,36.18,36.94,34.98,36.64,36.64,-0.46,-1.2555,1.3218,2145623,76519178.32,19114904073.2,5873016837.24
2017-07-17,'002745,д╬ажи╜,36.81,37.95,34.44,37.19,37.34,-0.53,-1.4194,2.1523,3493726,129657593.68,19447750661.6,5975283299.58
2017-07-14,'002745,д╬ажи╜,37.34,37.4,35.62,35.75,35.77,1.57,4.3892,1.5416,2502422,91821292.92,19727764458.1,6061316990.12
2017-07-13,'002745,д╬ажи╜,35.77,36.46,35.41,35.6,35.5,0.27,0.7606,0.9916,1609584,57830633.27,18898289626.9,5806462472.86
2017-07-12,'002745,д╬ажи╜,35.5,35.94,34.71,35.46,35.58,-0.08,-0.2248,1.2221,1983841,69785093.9,18755641089.0,5762633989.0
2017-07-11,'002745,д╬ажи╜,35.58,37.15,35.46,36.33,36.47,-0.89,-2.4404,1.1803,1915928,69369719.4,18797907322.4,5775620206.44
2017-07-10,'002745,д╬ажи╜,36.47,37.19,36.2,37.19,37.2,-0.73,-1.9624,1.0851,1761368,64435887.49,19268119169.5,5920091875.46
2017-07-07,'002745,д╬ажи╜,37.2,37.8,37.11,37.12,37.52,-0.32,-0.8529,0.9023,1464659,54691263.52,19653798549.6,6038591109.6
2017-07-06,'002745,д╬ажи╜,37.52,38.5,37.05,38.28,38.4,-0.88,-2.2917,1.4333,2326582,87695648.84,19822863483.4,6090535979.36
2017-07-05,'002745,д╬ажи╜,38.4,38.87,37.72,37.94,38.11,0.29,0.761,0.9991,1621847,62394365.79,20287792051.2,6233384371.2
2017-07-04,'002745,д╬ажи╜,38.11,38.51,37.42,38.38,38.38,-0.27,-0.7035,0.8413,1365655,51632331.91,20134576955.0,6186309332.98
2017-07-03,'002745,д╬ажи╜,38.38,38.94,37.18,37.18,37.39,0.99,2.6478,1.6286,2643594,101425296.56,20277225492.8,6230137816.84
2017-06-30,'002745,д╬ажи╜,37.39,37.39,36.32,37.0,37.0,0.39,1.0541,0.7139,1158864,42796879.63,19754180854.0,6069433376.02
2017-06-29,'002745,д╬ажи╜,37.0,37.44,36.42,36.78,36.7,0.3,0.8174,0.7572,1229113,45390998.19,19548132966.0,6006125566.0
2017-06-28,'002745,д╬ажи╜,36.7,37.27,36.56,37.07,37.1,-0.4,-1.0782,0.8101,1315094,48576931.36,19389634590.6,5957427250.6
2017-06-27,'002745,д╬ажи╜,37.1,38.47,37.07,37.6,37.45,-0.35,-0.9346,1.6544,2685499,101702013.0,19600965757.8,6022358337.8
2017-06-26,'002745,д╬ажи╜,37.45,37.68,36.59,37.27,37.27,0.18,0.483,1.7676,2869311,106611985.46,19785880529.1,6079173039.1
2017-06-23,'002745,д╬ажи╜,37.27,37.99,34.22,34.96,34.95,2.32,6.6381,1.4965,2429299,87043750.43,19690781503.9,6049954049.86
2017-06-22,'002745,д╬ажи╜,34.95,35.91,34.91,35.68,35.66,-0.71,-1.991,1.3755,2232823,79126048.62,18465060734.1,5673353744.1
2017-06-21,'002745,д╬ажи╜,35.66,36.07,34.9,35.48,35.65,0.01,0.0281,1.1592,1881688,66458064.82,18840173555.9,5788606423.88
2017-06-20,'002745,д╬ажи╜,35.65,35.74,34.44,34.78,34.78,0.87,2.5014,1.7002,2759919,97444623.23,18834890276.7,5786983146.7
2017-06-19,'002745,д╬ажи╜,34.78,34.87,33.33,33.76,33.7,1.08,3.2047,1.364,2214202,75390974.84,18375244988.0,5645758032.04
2017-06-16,'002745,д╬ажи╜,33.7,33.91,32.71,32.86,32.87,0.83,2.5251,1.5127,2455507,82010646.31,17804650836.6,5470444096.6
2017-06-15,'002745,д╬ажи╜,32.87,32.95,31.91,32.12,31.93,0.94,2.9439,1.5202,2467686,80320160.78,17366138664.7,5335712090.66
2017-06-14,'002745,д╬ажи╜,31.93,32.7,31.8,32.7,32.79,-0.86,-2.6228,0.832,1350610,43332553.0,16869510421.7,5183124035.74
2017-06-13,'002745,д╬ажи╜,32.79,32.98,32.11,32.35,32.46,0.33,1.0166,0.791,1284020,41904700.72,17323872431.2,5322725873.22
2017-06-12,'002745,д╬ажи╜,32.46,32.5,31.71,32.1,32.24,0.22,0.6824,1.4025,2276706,72921385.52,17149524218.3,5269157726.28
2017-06-09,'002745,д╬ажи╜,32.24,32.29,31.65,32.2,32.0,0.24,0.75,0.8835,1434198,45858636.39,17033292076.3,5233445628.32
2017-06-08,'002745,д╬ажи╜,32.0,33.17,31.9,31.91,31.9,0.1,0.3135,1.6649,2702626,87579129.83,16906493376.0,5194486976.0
2017-06-07,'002745,д╬ажи╜,31.9,32.0,31.01,31.27,31.25,0.65,2.08,1.4941,2425389,76754350.68,16853660584.2,5178254204.2
2017-06-06,'002745,д╬ажи╜,31.25,31.71,31.02,31.39,31.25,0.0,0.0,0.9208,1494642,46839319.01,16510247437.5,5072741187.5
2017-06-05,'002745,д╬ажи╜,31.25,31.58,30.15,30.15,30.13,1.12,3.7172,1.3187,2140695,66643083.94,16510247437.5,5072741187.5
2017-06-02,'002745,д╬ажи╜,30.13,30.37,29.2,29.52,29.79,0.34,1.1413,1.0563,1714715,51051451.65,15918520169.3,4890934143.34
2017-06-01,'002745,д╬ажи╜,29.79,31.0,29.69,31.0,31.13,-1.34,-4.3045,1.9931,3235384,97400288.84,15738888677.2,4835742719.22
2017-05-31,'002745,д╬ажи╜,31.13,31.99,31.07,31.88,31.04,0.09,0.2899,2.1876,3551131,112378083.05,16446848087.3,5053261861.34
2017-05-26,'002745,д╬ажи╜,31.04,32.8,31.0,32.23,32.25,-1.21,-3.7519,3.0944,2429101,76512303.02,16399298574.7,2436633792.0
2017-05-25,'002745,д╬ажи╜,32.25,32.85,31.78,32.27,32.2,0.05,0.1553,1.4475,1136308,36677907.48,17038575355.5,2531618550.0
2017-05-24,'002745,д╬ажи╜,32.2,32.76,31.54,31.99,33.02,-0.82,-2.4833,3.0604,2402444,77338716.13,17012158959.6,2527693560.0
2017-05-23,'002745,д╬ажи╜,33.02,34.59,32.91,33.94,34.08,-1.06,-3.1103,3.2939,2585702,87689452.52,17445387852.4,2592063396.0
2017-05-22,'002745,д╬ажи╜,34.08,35.15,33.48,34.87,34.83,-0.75,-2.1533,2.5862,2030137,69453326.49,18005415445.4,2675273184.0
2017-05-19,'002745,д╬ажи╜,34.83,35.18,33.7,34.25,34.17,0.66,1.9315,2.4619,1932578,66490499.61,18401661383.9,2734148034.0
2017-05-18,'002745,д╬ажи╜,34.17,35.54,33.86,35.08,36.14,-1.97,-5.451,4.034,3166709,109837934.21,18052964958.1,2682338166.0
2017-05-17,'002745,д╬ажи╜,36.14,37.4,36.13,37.4,37.44,-1.3,-3.4722,3.5058,2752016,101254566.2,19093770956.5,2836982772.0
2017-05-16,'002745,д╬ажи╜,37.44,37.44,36.43,36.43,36.8,0.64,1.7391,2.542,1995467,73940353.95,19780597249.9,2939032512.0
2017-05-15,'002745,д╬ажи╜,36.8,37.5,35.11,35.29,35.48,1.32,3.7204,3.0261,2375470,87105320.15,19442467382.4,2888792640.0
2017-05-12,'002745,д╬ажи╜,35.48,36.35,34.87,35.01,35.45,0.03,0.0846,2.4221,1901372,67882291.11,18745074530.6,2785172904.0
2017-05-11,'002745,д╬ажи╜,35.45,35.7,34.03,35.7,36.0,-0.55,-1.5278,3.5253,2767320,96740841.19,18729224693.1,2782817910.0
2017-05-10,'002745,д╬ажи╜,36.0,38.14,35.85,38.0,38.22,-2.22,-5.8085,4.0401,3171489,117220534.77,19019805048.0,2825992800.0
2017-05-09,'002745,д╬ажи╜,38.22,39.15,34.75,35.85,36.03,2.19,6.0783,6.1215,4805365,178041519.62,20192693026.0,3000262356.0
2017-05-08,'002745,д╬ажи╜,36.03,39.16,36.0,38.55,39.9,-3.87,-9.6992,6.4769,5084389,190822797.23,19035654885.5,2828347794.0
2017-05-05,'002745,д╬ажи╜,39.9,41.68,39.55,40.7,41.97,-2.07,-4.9321,6.5985,5179782,210300141.65,21080283928.2,3132142020.0
2017-05-04,'002745,д╬ажи╜,41.97,43.93,40.7,41.5,40.59,1.38,3.3999,11.497,9025084,380789222.25,22173922718.5,3294636606.0
2017-05-03,'002745,д╬ажи╜,40.59,40.59,36.98,37.0,36.9,3.69,10.0,8.8135,6918619,272372925.05,21444830191.6,3186306882.0
2017-05-02,'002745,д╬ажи╜,36.9,40.0,36.8,40.0,36.49,0.41,1.1236,12.1002,9498653,365517548.25,19495300174.2,2896642620.0
2017-04-28,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-27,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-26,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
2017-04-25,'002745,д╬ажи╜,0.0,0.0,0.0,0.0,36.49,None,None,0.0,0,0.0,19278685727.8,2864457702.0
