»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-22,'603579,»ŸÃ©Ω°øµ,64.4,65.57,63.51,64.97,64.98,-0.58,-0.8926,1.141,399338,25783929.0,9016000000.0,2254000000.0
2017-12-21,'603579,»ŸÃ©Ω°øµ,64.98,65.99,63.53,64.7,64.67,0.31,0.4794,1.1817,413600,26785727.0,9097200000.0,2274300000.0
2017-12-20,'603579,»ŸÃ©Ω°øµ,64.67,65.98,64.2,65.97,66.0,-1.33,-2.0152,1.2063,422200,27358528.0,9053800000.0,2263450000.0
2017-12-19,'603579,»ŸÃ©Ω°øµ,66.0,66.36,64.65,65.06,65.29,0.71,1.0875,1.5851,554800,36483545.0,9240000000.0,2310000000.0
2017-12-18,'603579,»ŸÃ©Ω°øµ,65.29,65.48,63.48,64.88,64.2,1.09,1.6978,1.6238,568338,36832543.0,9140600000.0,2285150000.0
2017-12-15,'603579,»ŸÃ©Ω°øµ,64.2,64.85,63.8,64.38,64.4,-0.2,-0.3106,1.1181,391324,25175019.0,8988000000.0,2247000000.0
2017-12-14,'603579,»ŸÃ©Ω°øµ,64.4,64.64,62.88,64.23,64.12,0.28,0.4367,2.0513,717938,45719569.0,9016000000.0,2254000000.0
2017-12-13,'603579,»ŸÃ©Ω°øµ,64.12,64.78,62.65,63.06,63.51,0.61,0.9605,1.5386,538508,34362949.0,8976800000.0,2244200000.0
2017-12-12,'603579,»ŸÃ©Ω°øµ,63.51,64.6,63.13,64.6,64.45,-0.94,-1.4585,1.3771,481984,30753712.0,8891400000.0,2222850000.0
2017-12-11,'603579,»ŸÃ©Ω°øµ,64.45,64.98,61.73,61.73,62.24,2.21,3.5508,2.1841,764424,48928364.0,9023000000.0,2255750000.0
2017-12-08,'603579,»ŸÃ©Ω°øµ,62.24,62.88,60.56,60.7,60.95,1.29,2.1165,1.1314,396000,24503071.0,8713600000.0,2178400000.0
2017-12-07,'603579,»ŸÃ©Ω°øµ,60.95,62.12,60.51,61.39,61.03,-0.08,-0.1311,1.2517,438100,26816154.0,8533000000.0,2133250000.0
2017-12-06,'603579,»ŸÃ©Ω°øµ,61.03,61.88,60.5,60.76,61.24,-0.21,-0.3429,1.6194,566784,34726970.0,8544200000.0,2136050000.0
2017-12-05,'603579,»ŸÃ©Ω°øµ,61.24,63.4,60.22,62.08,61.77,-0.53,-0.858,1.6465,576284,35540667.0,8573600000.0,2143400000.0
2017-12-04,'603579,»ŸÃ©Ω°øµ,61.77,63.79,61.61,63.3,63.3,-1.53,-2.4171,1.6946,593100,37396651.0,8647800000.0,2161950000.0
2017-12-01,'603579,»ŸÃ©Ω°øµ,63.3,64.78,62.55,63.08,63.1,0.2,0.317,1.6544,579026,36816849.0,8862000000.0,2215500000.0
2017-11-30,'603579,»ŸÃ©Ω°øµ,63.1,63.2,61.05,61.46,61.46,1.64,2.6684,1.8002,630084,39337929.0,8834000000.0,2208500000.0
2017-11-29,'603579,»ŸÃ©Ω°øµ,61.46,61.82,60.44,61.82,61.82,-0.36,-0.5823,1.0314,361000,22039637.0,8604400000.0,2151100000.0
2017-11-28,'603579,»ŸÃ©Ω°øµ,61.82,62.4,60.71,61.0,60.76,1.06,1.7446,1.0117,354100,21729080.0,8654800000.0,2163700000.0
2017-11-27,'603579,»ŸÃ©Ω°øµ,60.76,62.5,59.49,60.66,60.84,-0.08,-0.1315,1.7906,626700,38416317.0,8506400000.0,2126600000.0
2017-11-24,'603579,»ŸÃ©Ω°øµ,60.84,61.25,59.02,60.0,60.64,0.2,0.3298,1.1025,385876,23337928.0,8517600000.0,2129400000.0
2017-11-23,'603579,»ŸÃ©Ω°øµ,60.64,63.15,60.52,62.71,63.2,-2.56,-4.0506,2.0089,703100,43369528.0,8489600000.0,2122400000.0
2017-11-22,'603579,»ŸÃ©Ω°øµ,63.2,63.39,60.52,62.42,62.06,1.14,1.8369,2.2864,800226,49954554.0,8848000000.0,2212000000.0
2017-11-21,'603579,»ŸÃ©Ω°øµ,62.06,63.7,61.7,62.69,63.0,-0.94,-1.4921,1.6189,566616,35382592.0,8688400000.0,2172100000.0
2017-11-20,'603579,»ŸÃ©Ω°øµ,63.0,63.07,59.0,61.9,62.23,0.77,1.2373,2.8243,988500,60947391.0,8820000000.0,2205000000.0
2017-11-17,'603579,»ŸÃ©Ω°øµ,62.23,65.99,58.89,64.95,64.95,-2.72,-4.1878,3.7261,1304126,83938122.0,8712200000.0,2178050000.0
2017-11-16,'603579,»ŸÃ©Ω°øµ,64.95,65.99,64.52,65.0,65.47,-0.52,-0.7943,2.218,776306,50525646.0,9093000000.0,2273250000.0
