日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-22,'600723,首商股份,8.3,8.32,8.26,8.27,8.27,0.03,0.3628,0.1334,877644,7271989.0,5464782698.2,5461977298.2
2017-12-21,'600723,首商股份,8.27,8.33,8.2,8.28,8.3,-0.03,-0.3614,0.2143,1410131,11652143.0,5445030471.58,5442235211.58
2017-12-20,'600723,首商股份,8.3,8.33,8.23,8.25,8.27,0.03,0.3628,0.248,1631811,13525647.0,5464782698.2,5461977298.2
2017-12-19,'600723,首商股份,8.27,8.31,8.19,8.23,8.25,0.02,0.2424,0.2538,1670030,13769205.0,5445030471.58,5442235211.58
2017-12-18,'600723,首商股份,8.25,8.54,8.16,8.48,8.48,-0.23,-2.7123,0.6394,4207381,34867362.0,5431862320.5,5429073820.5
2017-12-15,'600723,首商股份,8.48,8.73,8.31,8.37,8.43,0.05,0.5931,1.0259,6751449,57808520.0,5583296057.92,5580429817.92
2017-12-14,'600723,首商股份,8.43,8.45,8.16,8.18,8.18,0.25,3.0562,0.5411,3560808,29650722.0,5550375680.22,5547526340.22
2017-12-13,'600723,首商股份,8.18,8.2,8.13,8.18,8.15,0.03,0.3681,0.0995,654885,5343062.0,5385773791.72,5383008951.72
2017-12-12,'600723,首商股份,8.15,8.28,8.13,8.28,8.28,-0.13,-1.57,0.1837,1209196,9884160.0,5366021565.1,5363266865.1
2017-12-11,'600723,首商股份,8.28,8.3,8.2,8.24,8.24,0.04,0.4854,0.2202,1449047,11954169.0,5451614547.12,5448815907.12
2017-12-08,'600723,首商股份,8.24,8.29,8.05,8.05,8.04,0.2,2.4876,0.3861,2540901,20876496.0,5425278244.96,5422493124.96
2017-12-07,'600723,首商股份,8.04,8.1,8.01,8.03,8.06,-0.02,-0.2481,0.1955,1286686,10349866.0,5293596734.16,5290879214.16
2017-12-06,'600723,首商股份,8.06,8.09,7.85,8.0,8.02,0.04,0.4988,0.3351,2205450,17598744.0,5306764885.24,5304040605.24
2017-12-05,'600723,首商股份,8.02,8.21,7.99,8.17,8.2,-0.18,-2.1951,0.2561,1685220,13649666.0,5280428583.08,5277717823.08
2017-12-04,'600723,首商股份,8.2,8.25,8.19,8.25,8.27,-0.07,-0.8464,0.1831,1204815,9903284.0,5398941942.8,5396170342.8
2017-12-01,'600723,首商股份,8.27,8.28,8.2,8.23,8.27,0.0,0.0,0.1547,1017837,8395889.0,5445030471.58,5442235211.58
2017-11-30,'600723,首商股份,8.27,8.28,8.21,8.26,8.26,0.01,0.1211,0.161,1059308,8743088.0,5445030471.58,5442235211.58
2017-11-29,'600723,首商股份,8.26,8.34,8.2,8.32,8.33,-0.07,-0.8403,0.218,1434381,11843873.0,5438446396.04,5435654516.04
2017-11-28,'600723,首商股份,8.33,8.36,8.23,8.23,8.24,0.09,1.0922,0.1385,911600,7568454.0,5484534924.82,5481719384.82
2017-11-27,'600723,首商股份,8.24,8.3,8.23,8.24,8.24,0.0,0.0,0.1766,1162413,9605526.0,5425278244.96,5422493124.96
2017-11-24,'600723,首商股份,8.24,8.3,8.1,8.14,8.12,0.12,1.4778,0.3009,1980020,16256000.0,5425278244.96,5422493124.96
2017-11-23,'600723,首商股份,8.12,8.29,8.11,8.26,8.26,-0.14,-1.6949,0.2444,1608200,13192638.0,5346269338.48,5343524778.48
2017-11-22,'600723,首商股份,8.26,8.38,8.21,8.38,8.35,-0.09,-1.0778,0.3735,2457601,20377260.0,5438446396.04,5435654516.04
2017-11-21,'600723,首商股份,8.35,8.42,8.31,8.38,8.37,-0.02,-0.2389,0.2993,1969533,16480427.0,5497703075.9,5494880775.9
2017-11-20,'600723,首商股份,8.37,8.39,8.25,8.34,8.36,0.01,0.1196,0.354,2329600,19392407.0,5510871226.98,5508042166.98
2017-11-17,'600723,首商股份,8.36,8.61,8.32,8.6,8.6,-0.24,-2.7907,0.4827,3176574,26781321.0,5504287151.44,5501461471.44
2017-11-16,'600723,首商股份,8.6,8.65,8.54,8.6,8.65,-0.05,-0.578,0.2002,1317700,11343149.0,5662304964.4,5659398164.4
