ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-17,'002539,ÔÆÍ¼¿Ø¹É,6.1,6.1,6.0,6.08,6.08,0.02,0.3289,0.3318,2746035,16606801.66,6161610000.0,5048360000.0
2018-01-16,'002539,ÔÆÍ¼¿Ø¹É,6.08,6.1,6.02,6.02,6.05,0.03,0.4959,0.2804,2320950,14053402.5,6141408000.0,5031808000.0
2018-01-15,'002539,ÔÆÍ¼¿Ø¹É,6.05,6.16,6.03,6.1,6.15,-0.1,-1.626,0.3807,3150400,19146062.0,6111105000.0,5006980000.0
2018-01-12,'002539,ÔÆÍ¼¿Ø¹É,6.15,6.23,6.15,6.23,6.23,-0.08,-1.2841,0.3285,2718400,16805079.0,6212115000.0,5089740000.0
2018-01-11,'002539,ÔÆÍ¼¿Ø¹É,6.23,6.25,6.13,6.18,6.21,0.02,0.3221,0.3788,3134599,19388656.68,6292923000.0,5155948000.0
2018-01-10,'002539,ÔÆÍ¼¿Ø¹É,6.21,6.31,6.17,6.28,6.28,-0.07,-1.1146,0.4698,3887750,24189513.0,6272721000.0,5139396000.0
2018-01-09,'002539,ÔÆÍ¼¿Ø¹É,6.28,6.39,6.26,6.36,6.34,-0.06,-0.9464,0.5625,4654950,29432156.0,6343428000.0,5197328000.0
2018-01-08,'002539,ÔÆÍ¼¿Ø¹É,6.34,6.42,6.32,6.39,6.47,-0.13,-2.0093,0.6464,5349467,34032401.15,6404034000.0,5246984000.0
2018-01-05,'002539,ÔÆÍ¼¿Ø¹É,6.47,6.79,6.45,6.52,6.33,0.14,2.2117,1.1951,9890517,65023929.09,6535347000.0,5354572000.0
2018-01-04,'002539,ÔÆÍ¼¿Ø¹É,6.33,6.41,6.32,6.38,6.41,-0.08,-1.248,0.4446,3679100,23360204.0,6393933000.0,5238708000.0
2018-01-03,'002539,ÔÆÍ¼¿Ø¹É,6.41,6.52,6.37,6.47,6.51,-0.1,-1.5361,0.7546,6245428,40090959.86,6474741000.0,5304916000.0
2018-01-02,'002539,ÔÆÍ¼¿Ø¹É,6.51,6.57,6.33,6.45,6.43,0.08,1.2442,0.5147,4259800,27522087.73,6575751000.0,5387676000.0
2017-12-29,'002539,ÔÆÍ¼¿Ø¹É,6.43,6.47,6.36,6.36,6.39,0.04,0.626,0.4368,3615172,23228771.59,6494943000.0,5321468000.0
2017-12-28,'002539,ÔÆÍ¼¿Ø¹É,6.39,6.47,6.3,6.46,6.51,-0.12,-1.8433,0.7638,6320928,40310741.94,6454539000.0,5288364000.0
2017-12-27,'002539,ÔÆÍ¼¿Ø¹É,6.51,6.87,6.3,6.36,6.35,0.16,2.5197,1.7806,14735958,96385788.48,6575751000.0,5387676000.0
