ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-15,'600340,»ªÏÄÐÒ¸£,31.1,31.43,31.05,31.1,31.17,-0.07,-0.2246,0.414,12234326,381501009.0,91898842649.9,91898842649.9
2017-12-14,'600340,»ªÏÄÐÒ¸£,31.17,32.1,31.02,32.09,32.2,-1.03,-3.1988,0.8716,25756499,812077845.0,92105688919.5,92105688919.5
2017-12-13,'600340,»ªÏÄÐÒ¸£,32.2,32.5,32.09,32.5,32.57,-0.37,-1.136,0.4471,13211204,425819497.0,95149284029.8,95149284029.8
2017-12-12,'600340,»ªÏÄÐÒ¸£,32.57,32.94,32.31,32.57,32.6,-0.03,-0.092,0.4125,12189260,397964739.0,96242614312.1,96242614312.1
2017-12-11,'600340,»ªÏÄÐÒ¸£,32.6,32.98,32.28,32.52,32.52,0.08,0.246,0.5448,16097786,524591683.0,96331262713.4,96331262713.4
2017-12-08,'600340,»ªÏÄÐÒ¸£,32.52,32.71,32.25,32.64,32.62,-0.1,-0.3066,0.4615,13637434,442972502.0,96094866976.7,96094866976.7
2017-12-07,'600340,»ªÏÄÐÒ¸£,32.62,33.33,32.41,32.5,32.39,0.23,0.7101,0.894,26417133,869419491.0,96390361647.6,96390361647.6
2017-12-06,'600340,»ªÏÄÐÒ¸£,32.39,32.72,31.98,32.21,32.36,0.03,0.0927,0.6209,18346735,594083471.0,95710723904.5,95710723904.5
2017-12-05,'600340,»ªÏÄÐÒ¸£,32.36,32.58,31.68,31.73,31.73,0.63,1.9855,1.1704,34585961,1116798695.0,95622075503.2,95622075503.2
2017-12-04,'600340,»ªÏÄÐÒ¸£,31.73,31.8,31.48,31.8,32.06,-0.33,-1.0293,0.4699,13886694,439050433.0,93760459076.6,93760459076.6
