»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2017-12-28,'300516,æ√÷Æ—Û,44.35,45.0,43.83,44.07,43.93,0.42,0.9561,0.9207,433640,19328634.7,5322000000.0,2088885000.0
2017-12-27,'300516,æ√÷Æ—Û,43.93,44.5,43.81,44.0,44.23,-0.3,-0.6783,0.582,274100,12104274.5,5271600000.0,2069103000.0
2017-12-26,'300516,æ√÷Æ—Û,44.23,44.46,43.12,43.56,43.55,0.68,1.5614,0.8859,417240,18375925.1,5307600000.0,2083233000.0
2017-12-25,'300516,æ√÷Æ—Û,43.55,46.0,43.2,46.0,45.82,-2.27,-4.9542,1.3741,647190,28591270.0,5226000000.0,2051205000.0
2017-12-22,'300516,æ√÷Æ—Û,45.82,46.49,45.66,45.92,46.28,-0.46,-0.9939,0.5157,242900,11156189.0,5498400000.0,2158122000.0
2017-12-21,'300516,æ√÷Æ—Û,46.28,46.66,45.67,46.38,46.38,-0.1,-0.2156,0.472,222300,10273678.0,5553600000.0,2179788000.0
2017-12-20,'300516,æ√÷Æ—Û,46.38,47.3,46.24,47.3,47.12,-0.74,-1.5705,0.5683,267687,12500257.91,5565600000.0,2184498000.0
2017-12-19,'300516,æ√÷Æ—Û,47.12,47.55,46.1,46.1,46.23,0.89,1.9252,1.0662,502187,23635825.2,5654400000.0,2219352000.0
2017-12-18,'300516,æ√÷Æ—Û,46.23,47.67,46.21,47.03,47.13,-0.9,-1.9096,0.5753,270987,12640598.12,5547600000.0,2177433000.0
2017-12-15,'300516,æ√÷Æ—Û,47.13,47.63,46.97,47.63,47.5,-0.37,-0.7789,0.6006,282900,13353722.0,5655600000.0,2219823000.0
2017-12-14,'300516,æ√÷Æ—Û,47.5,47.67,46.61,47.25,47.25,0.25,0.5291,1.1507,541987,25499568.45,5700000000.0,2237250000.0
2017-12-13,'300516,æ√÷Æ—Û,47.25,47.65,46.86,47.17,47.15,0.1,0.2121,0.9552,449900,21205593.0,5670000000.0,2225475000.0
2017-12-12,'300516,æ√÷Æ—Û,47.15,49.36,47.12,48.71,48.95,-1.8,-3.6772,1.2102,570000,27363525.0,5658000000.0,2220765000.0
2017-12-11,'300516,æ√÷Æ—Û,48.95,49.73,48.59,49.13,48.99,-0.04,-0.0816,0.8597,404900,19855869.44,5874000000.0,2305545000.0
2017-12-08,'300516,æ√÷Æ—Û,48.99,49.27,48.49,48.51,48.51,0.48,0.9895,0.5459,257108,12579569.16,5878800000.0,2307429000.0
2017-12-07,'300516,æ√÷Æ—Û,48.51,48.88,47.73,48.55,48.39,0.12,0.248,0.8811,415008,20077154.12,5821200000.0,2284821000.0
2017-12-06,'300516,æ√÷Æ—Û,48.39,48.56,47.43,47.72,47.72,0.67,1.404,0.4824,227227,10903044.68,5806800000.0,2279169000.0
2017-12-05,'300516,æ√÷Æ—Û,47.72,50.1,47.65,49.08,49.4,-1.68,-3.4008,0.6862,323216,15680585.92,5726400000.0,2247612000.0
2017-12-04,'300516,æ√÷Æ—Û,49.4,51.2,49.37,51.2,50.92,-1.52,-2.9851,0.6791,319873,16019581.45,5928000000.0,2326740000.0
2017-12-01,'300516,æ√÷Æ—Û,50.92,50.99,50.3,50.31,50.31,0.61,1.2125,0.6495,305900,15529772.42,6110400000.0,2398332000.0
2017-11-30,'300516,æ√÷Æ—Û,50.31,50.47,49.9,50.02,50.08,0.23,0.4593,0.4017,189200,9494904.26,6037200000.0,2369601000.0
