日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-22,'002164,宁波东力,8.86,8.96,8.85,8.95,8.92,-0.06,-0.6726,0.4172,1859046,16527188.02,6196216918.52,3948237500.0
2017-12-21,'002164,宁波东力,8.92,8.98,8.86,8.9,8.94,-0.02,-0.2237,0.311,1385945,12366966.75,6238177755.44,3974975000.0
2017-12-20,'002164,宁波东力,8.94,9.04,8.92,8.98,8.98,-0.04,-0.4454,0.3478,1549909,13927029.27,6252164701.08,3983887500.0
2017-12-19,'002164,宁波东力,8.98,9.04,8.89,8.89,8.93,0.05,0.5599,0.3411,1520200,13685765.8,6280138592.36,4001712500.0
2017-12-18,'002164,宁波东力,8.93,9.03,8.89,8.94,8.96,-0.03,-0.3348,0.336,1497400,13411401.0,6245171228.26,3979431250.0
2017-12-15,'002164,宁波东力,8.96,9.07,8.9,9.05,9.04,-0.08,-0.885,0.4527,2017500,18162966.0,6266151646.72,3992800000.0
2017-12-14,'002164,宁波东力,9.04,9.15,9.03,9.14,9.11,-0.07,-0.7684,0.5636,2511642,22733230.68,6322099429.28,4028450000.0
2017-12-13,'002164,宁波东力,9.11,9.13,9.05,9.1,9.09,0.02,0.22,0.3622,1614218,14678017.3,6371053739.02,4059643750.0
2017-12-12,'002164,宁波东力,9.09,9.22,9.09,9.17,9.15,-0.06,-0.6557,0.42,1871582,17096128.92,6357066793.38,4050731250.0
2017-12-11,'002164,宁波东力,9.15,9.15,9.02,9.02,9.07,0.08,0.882,0.4742,2113239,19248009.11,6399027630.3,4077468750.0
2017-12-08,'002164,宁波东力,9.07,9.12,9.01,9.05,9.07,0.0,0.0,0.5367,2391882,21698381.72,6343079847.74,4041818750.0
2017-12-07,'002164,宁波东力,9.07,9.14,9.06,9.07,9.1,-0.03,-0.3297,0.3945,1758202,15995827.16,6343079847.74,4041818750.0
2017-12-06,'002164,宁波东力,9.1,9.22,9.04,9.05,9.05,0.05,0.5525,0.4349,1938212,17617735.65,6364060266.2,4055187500.0
2017-12-05,'002164,宁波东力,9.05,9.35,9.03,9.26,9.31,-0.26,-2.7927,0.7183,3201039,29310388.26,6329092902.1,4032906250.0
2017-12-04,'002164,宁波东力,9.31,9.59,9.09,9.11,9.15,0.16,1.7486,1.0541,4697193,43914915.57,6510923195.42,4148768750.0
2017-12-01,'002164,宁波东力,9.15,9.2,9.12,9.16,9.16,-0.01,-0.1092,0.5355,2386300,21833135.14,6399027630.3,4077468750.0
2017-11-30,'002164,宁波东力,9.16,9.19,9.08,9.13,9.17,-0.01,-0.1091,0.4622,2059751,18786917.59,6406021103.12,4081925000.0
2017-11-29,'002164,宁波东力,9.17,9.26,9.07,9.26,9.21,-0.04,-0.4343,0.4429,1973844,18035929.83,6413014575.94,4086381250.0
2017-11-28,'002164,宁波东力,9.21,9.27,9.13,9.27,9.15,0.06,0.6557,0.4284,1909258,17510149.78,6440988467.22,4104206250.0
2017-11-27,'002164,宁波东力,9.15,9.29,9.1,9.23,9.18,-0.03,-0.3268,0.4341,1934600,17786093.59,6399027630.3,4077468750.0
2017-11-24,'002164,宁波东力,9.18,9.38,9.15,9.21,9.28,-0.1,-1.0776,0.5675,2528900,23298382.78,6420008048.76,4090837500.0
2017-11-23,'002164,宁波东力,9.28,9.6,9.21,9.21,9.14,0.14,1.5317,1.1375,5069077,47837863.08,6489942776.96,4135400000.0
2017-11-22,'002164,宁波东力,9.14,9.24,9.07,9.13,9.13,0.01,0.1095,0.4514,2011499,18420502.91,6392034157.48,4073012500.0
2017-11-21,'002164,宁波东力,9.13,9.26,9.03,9.19,9.19,-0.06,-0.6529,0.6985,3112849,28341524.09,6385040684.66,4068556250.0
2017-11-20,'002164,宁波东力,9.19,9.36,8.79,9.31,9.36,-0.17,-1.8162,0.7489,3337135,30498884.6,6427001521.58,4095293750.0
2017-11-17,'002164,宁波东力,9.36,9.69,9.35,9.65,9.68,-0.32,-3.3058,0.7358,3278771,30993803.02,6545890559.52,4171050000.0
2017-11-16,'002164,宁波东力,9.68,9.83,9.4,9.4,9.46,0.22,2.3256,0.8401,3743582,36277854.06,6769681689.76,4313650000.0
