»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-01-17,'300416,À’ ‘ ‘—È,24.75,25.35,24.52,25.21,25.19,-0.44,-1.7467,0.603,387597,9634125.78,3108600000.0,1590930000.0
2018-01-16,'300416,À’ ‘ ‘—È,25.19,25.2,23.78,24.08,24.21,0.98,4.0479,1.0279,660731,16299163.45,3163864000.0,1619213200.0
2018-01-15,'300416,À’ ‘ ‘—È,24.21,24.25,23.52,24.08,24.22,-0.01,-0.0413,0.3955,254208,6082652.14,3040776000.0,1556218800.0
2018-01-12,'300416,À’ ‘ ‘—È,24.22,24.63,23.96,24.19,24.5,-0.28,-1.1429,0.5244,337100,8165668.0,3042032000.0,1556861600.0
2018-01-11,'300416,À’ ‘ ‘—È,24.5,24.78,23.24,23.35,23.57,0.93,3.9457,0.7726,496648,11910348.0,3077200000.0,1574860000.0
2018-01-10,'300416,À’ ‘ ‘—È,23.57,23.88,23.2,23.5,23.48,0.09,0.3833,0.3839,246757,5817752.75,2960392000.0,1515079600.0
2018-01-09,'300416,À’ ‘ ‘—È,23.48,23.86,23.35,23.86,23.86,-0.38,-1.5926,0.7656,492148,11572391.84,2949088000.0,1509294400.0
2018-01-08,'300416,À’ ‘ ‘—È,23.86,24.26,23.7,24.0,24.32,-0.46,-1.8914,0.4614,296590,7072917.22,2996816000.0,1533720800.0
2018-01-05,'300416,À’ ‘ ‘—È,24.32,24.7,24.13,24.7,24.7,-0.38,-1.5385,0.583,374744,9110114.12,3054592000.0,1563289600.0
2018-01-04,'300416,À’ ‘ ‘—È,24.7,25.49,24.06,24.06,24.14,0.56,2.3198,0.9823,631451,15670003.13,3102320000.0,1587716000.0
2018-01-03,'300416,À’ ‘ ‘—È,24.14,24.21,23.68,24.16,24.0,0.14,0.5833,0.8309,534096,12763275.06,3031984000.0,1551719200.0
2018-01-02,'300416,À’ ‘ ‘—È,24.0,24.3,23.84,24.3,24.2,-0.2,-0.8264,0.3605,231739,5561060.79,3014400000.0,1542720000.0
2017-12-29,'300416,À’ ‘ ‘—È,24.2,24.55,24.06,24.42,24.22,-0.02,-0.0826,0.3185,204714,4949466.12,3039520000.0,1555576000.0
2017-12-28,'300416,À’ ‘ ‘—È,24.22,24.62,24.2,24.5,24.68,-0.46,-1.8639,0.2506,161100,3922374.0,3042032000.0,1556861600.0
2017-12-27,'300416,À’ ‘ ‘—È,24.68,24.74,24.3,24.64,24.76,-0.08,-0.3231,0.1669,107300,2632452.0,3099808000.0,1586430400.0
2017-12-26,'300416,À’ ‘ ‘—È,24.76,24.99,24.2,24.48,25.0,-0.24,-0.96,0.5856,376404,9280600.38,3109856000.0,1591572800.0
2017-12-25,'300416,À’ ‘ ‘—È,25.0,25.3,24.18,25.3,25.3,-0.3,-1.1858,0.6654,427730,10522456.02,3140000000.0,1607000000.0
2017-12-22,'300416,À’ ‘ ‘—È,25.3,25.5,24.81,25.26,25.13,0.17,0.6765,0.2464,158401,3983129.15,3177680000.0,1626284000.0
