ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-17,'300015,°®¶ûÑÛ¿Æ,35.26,36.29,34.5,35.63,35.45,-0.19,-0.536,0.759,11395291,401962900.03,55921812271.2,52939389775.1
2018-01-16,'300015,°®¶ûÑÛ¿Æ,35.45,35.95,33.55,33.55,33.45,2.0,5.9791,0.8283,12435685,435809117.18,56223149319.7,53224655913.9
2018-01-15,'300015,°®¶ûÑÛ¿Æ,33.45,34.61,32.9,33.63,34.11,-0.66,-1.9349,0.687,10315157,348384920.39,53051180387.7,50221854451.9
2018-01-12,'300015,°®¶ûÑÛ¿Æ,34.11,34.28,33.4,33.8,33.89,0.22,0.6492,0.4041,6066953,205350065.65,54097930135.3,51212778934.4
2018-01-11,'300015,°®¶ûÑÛ¿Æ,33.89,34.99,33.37,33.77,33.9,-0.01,-0.0295,0.6466,9707333,331588025.89,53749013552.7,50882470773.6
2018-01-10,'300015,°®¶ûÑÛ¿Æ,33.9,34.92,33.61,33.74,33.4,0.5,1.497,0.7624,11446797,390435875.98,53764183837.5,50896795221.0
2018-01-09,'300015,°®¶ûÑÛ¿Æ,33.4,34.21,33.03,33.62,33.63,-0.23,-0.6839,0.7426,11149714,375510201.75,52971201775.0,50146105026.0
2018-01-08,'300015,°®¶ûÑÛ¿Æ,33.63,33.7,31.67,31.68,31.5,2.13,6.7619,1.0604,15921172,521333322.02,53335973523.8,50491422515.7
2018-01-05,'300015,°®¶ûÑÛ¿Æ,31.5,32.33,30.41,30.65,29.67,1.83,6.1678,1.418,21289329,670992778.54,49957869937.5,47293482285.0
2018-01-04,'300015,°®¶ûÑÛ¿Æ,29.67,30.56,29.54,30.51,30.25,-0.58,-1.9174,0.8252,12372473,370085843.44,45144654313.5,44484346327.3
2018-01-03,'300015,°®¶ûÑÛ¿Æ,30.25,30.45,29.22,30.4,30.42,-0.17,-0.5588,0.6736,10099131,301871879.43,46027158509.8,45353942581.8
2018-01-02,'300015,°®¶ûÑÛ¿Æ,30.42,31.25,30.3,31.0,30.8,-0.38,-1.2338,0.5074,7607715,232862857.04,46285823532.8,45608824242.5
2017-12-29,'300015,°®¶ûÑÛ¿Æ,30.8,30.91,29.78,29.88,29.88,0.92,3.079,0.488,7317131,222715289.57,46864015937.2,46178559719.6
2017-12-28,'300015,°®¶ûÑÛ¿Æ,29.88,30.31,29.5,29.79,29.83,0.05,0.1676,0.4472,6705472,200172915.3,45464181694.9,44799200143.6
2017-12-27,'300015,°®¶ûÑÛ¿Æ,29.83,30.68,29.63,30.32,30.43,-0.6,-1.9717,0.5257,7881503,236167144.68,45388103747.0,44724234949.2
2017-12-26,'300015,°®¶ûÑÛ¿Æ,30.43,30.79,30.03,30.55,30.59,-0.16,-0.523,0.3601,5399355,163760395.22,46301039122.4,45623817281.4
2017-12-25,'300015,°®¶ûÑÛ¿Æ,30.59,31.25,30.28,30.36,30.37,0.22,0.7244,0.5402,8099323,249778227.6,46544488555.8,45863705903.3
2017-12-22,'300015,°®¶ûÑÛ¿Æ,30.37,30.92,30.2,30.8,30.64,-0.27,-0.8812,0.4425,6633680,202293680.98,46209745584.8,45533859048.2
2017-12-21,'300015,°®¶ûÑÛ¿Æ,30.64,30.9,29.47,29.47,29.47,1.17,3.9701,0.7868,11796424,358800958.57,46620566503.8,45938671097.7
2017-12-20,'300015,°®¶ûÑÛ¿Æ,29.47,29.78,29.1,29.45,29.06,0.41,1.4109,0.4664,6992915,206360088.63,44840342521.7,44184485549.9
2017-12-19,'300015,°®¶ûÑÛ¿Æ,29.06,29.38,28.57,28.7,28.75,0.31,1.0783,0.4471,6703813,195197485.39,44216503348.5,43569770956.2
2017-12-18,'300015,°®¶ûÑÛ¿Æ,28.75,28.99,27.92,27.92,28.18,0.57,2.0227,0.5376,8060383,229317742.39,43744820071.2,43104986751.2
2017-12-15,'300015,°®¶ûÑÛ¿Æ,28.18,29.77,28.0,28.8,28.65,-0.47,-1.6405,0.9794,14684675,423076798.01,42877531464.6,42250383535.7
2017-12-14,'300015,°®¶ûÑÛ¿Æ,0.0,0.0,0.0,0.0,28.65,None,None,0.0,0,0.0,43592664175.3,42955056362.6
2017-12-13,'300015,°®¶ûÑÛ¿Æ,0.0,0.0,0.0,0.0,28.65,None,None,0.0,0,0.0,43592664175.3,42955056362.6
2017-12-12,'300015,°®¶ûÑÛ¿Æ,0.0,0.0,0.0,0.0,28.65,None,None,0.0,0,0.0,43592664175.3,42955056362.6
2017-12-11,'300015,°®¶ûÑÛ¿Æ,0.0,0.0,0.0,0.0,28.65,None,None,0.0,0,0.0,43592664175.3,42955056362.6
2017-12-08,'300015,°®¶ûÑÛ¿Æ,0.0,0.0,0.0,0.0,28.65,None,None,0.0,0,0.0,43592664175.3,42955056362.6
2017-12-07,'300015,°®¶ûÑÛ¿Æ,28.65,28.68,27.85,28.1,27.79,0.86,3.0946,0.8076,12108337,344301823.35,43592664175.3,42955056362.6
2017-12-06,'300015,°®¶ûÑÛ¿Æ,27.79,28.09,27.4,27.7,27.66,0.13,0.47,0.3798,5694017,157929022.81,42284123470.6,41665655019.7
2017-12-05,'300015,°®¶ûÑÛ¿Æ,27.66,28.44,27.22,28.34,28.32,-0.66,-2.3305,0.4529,6790970,188642567.13,42086320805.9,41470745514.4
2017-12-04,'300015,°®¶ûÑÛ¿Æ,28.32,28.45,27.85,28.01,28.06,0.26,0.9266,0.3613,5416254,152865506.44,43090549718.9,42460286079.8
2017-12-01,'300015,°®¶ûÑÛ¿Æ,28.06,28.2,27.1,27.15,27.2,0.86,3.1618,0.4969,7449843,207234188.05,42694944389.5,42070467069.2
2017-11-30,'300015,°®¶ûÑÛ¿Æ,27.2,27.76,27.2,27.76,27.75,-0.55,-1.982,0.2581,3869199,106121398.67,41386403684.8,40781065726.4
2017-11-29,'300015,°®¶ûÑÛ¿Æ,27.75,27.8,27.11,27.34,27.26,0.49,1.7975,0.4196,6290357,173157399.73,42223261112.2,41605682864.2
2017-11-28,'300015,°®¶ûÑÛ¿Æ,27.26,27.35,26.53,26.53,26.74,0.52,1.9447,0.405,6072277,164826199.92,41477697222.3,40871023959.6
2017-11-27,'300015,°®¶ûÑÛ¿Æ,26.74,27.58,26.4,26.8,26.62,0.12,0.4508,0.5794,8687378,234246635.56,40686486563.7,40091385938.4
2017-11-24,'300015,°®¶ûÑÛ¿Æ,26.62,26.85,26.27,26.28,26.22,0.4,1.5256,0.3806,5705828,151285619.33,40503899488.6,39911469471.9
2017-11-23,'300015,°®¶ûÑÛ¿Æ,26.22,27.58,26.22,27.44,27.63,-1.41,-5.1031,0.6087,9125579,245185687.92,39895275905.0,39311747917.1
2017-11-22,'300015,°®¶ûÑÛ¿Æ,27.63,28.2,27.38,27.81,27.78,-0.15,-0.54,0.4208,6308517,175581627.73,42040674037.2,41425766397.8
2017-11-21,'300015,°®¶ûÑÛ¿Æ,27.78,28.34,27.46,27.5,27.62,0.16,0.5793,0.6559,9834381,273590633.43,42268907881.0,41650661980.9
2017-11-20,'300015,°®¶ûÑÛ¿Æ,27.62,27.83,26.46,27.15,27.38,0.24,0.8766,0.5271,7902916,216443520.71,42025458447.6,41410773358.9
2017-11-17,'300015,°®¶ûÑÛ¿Æ,27.38,28.4,27.0,28.26,28.55,-1.17,-4.0981,0.9024,13530447,375149207.9,41660284297.4,41050940426.1
2017-11-16,'300015,°®¶ûÑÛ¿Æ,28.55,28.6,27.59,28.3,28.44,0.11,0.3868,0.5905,8852844,248724965.4,43440508279.4,42805125973.8
2017-11-15,'300015,°®¶ûÑÛ¿Æ,28.44,28.82,28.31,28.45,28.54,-0.1,-0.3504,0.4565,6843602,195167819.3,43273136794.0,42640202546.3
2017-11-14,'300015,°®¶ûÑÛ¿Æ,28.54,29.34,28.43,29.2,29.39,-0.85,-2.8921,0.6465,9693641,279388347.19,43425292689.9,42790132935.0
2017-11-13,'300015,°®¶ûÑÛ¿Æ,29.39,29.65,28.29,28.5,28.49,0.9,3.159,0.9672,14500613,422004155.51,44718617805.0,44064541238.9
2017-11-10,'300015,°®¶ûÑÛ¿Æ,28.49,28.97,27.91,28.3,28.37,0.12,0.423,0.8691,13030517,370677985.79,43349214741.9,42715167740.6
2017-11-09,'300015,°®¶ûÑÛ¿Æ,28.37,28.67,27.7,28.23,28.67,-0.3,-1.0464,1.2315,18463479,519186299.72,43166627666.8,42535251274.2
2017-11-08,'300015,°®¶ûÑÛ¿Æ,28.67,30.98,28.61,29.4,29.88,-1.21,-4.0495,2.1602,32388048,961503797.03,43623095354.5,42985042440.3
2017-11-07,'300015,°®¶ûÑÛ¿Æ,29.88,30.0,28.57,28.63,28.57,1.31,4.5852,1.439,21575421,630144926.92,45464181694.9,44799200143.6
2017-11-06,'300015,°®¶ûÑÛ¿Æ,28.57,28.83,26.64,27.66,28.01,0.56,1.9993,1.0759,16131704,444989206.85,43470939458.6,42835112051.6
2017-11-03,'300015,°®¶ûÑÛ¿Æ,28.01,29.7,27.97,29.42,27.95,0.06,0.2147,1.1424,17128279,494973456.0,42618866441.6,41995501874.9
