日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-15,'300280,南通锻压,35.16,35.7,34.81,34.84,34.86,0.3,0.8606,0.6395,818500,28677035.8,4500480000.0,4500480000.0
2017-12-14,'300280,南通锻压,34.86,34.86,33.9,34.2,34.2,0.66,1.9298,0.6727,861101,29769262.57,4462080000.0,4462080000.0
2017-12-13,'300280,南通锻压,34.2,35.5,33.7,34.99,34.83,-0.63,-1.8088,0.987,1263400,43525406.0,4377600000.0,4377600000.0
2017-12-12,'300280,南通锻压,34.83,34.99,34.6,34.89,34.68,0.15,0.4325,0.4979,637300,22200399.06,4458240000.0,4458240000.0
2017-12-11,'300280,南通锻压,34.68,35.05,34.4,34.6,34.55,0.13,0.3763,0.7024,899100,31147601.0,4439040000.0,4439040000.0
2017-12-08,'300280,南通锻压,34.55,34.8,34.12,34.23,34.15,0.4,1.1713,0.6772,866800,29889090.0,4422400000.0,4422400000.0
2017-12-07,'300280,南通锻压,34.15,34.38,33.93,34.1,34.12,0.03,0.0879,0.3813,488100,16646569.0,4371200000.0,4371200000.0
2017-12-06,'300280,南通锻压,34.12,34.43,33.68,33.9,33.97,0.15,0.4416,0.6855,877500,29785582.82,4367360000.0,4367360000.0
2017-12-05,'300280,南通锻压,33.97,34.9,33.56,34.9,34.5,-0.53,-1.5362,1.1042,1413346,48201989.02,4348160000.0,4348160000.0
2017-12-04,'300280,南通锻压,34.5,35.25,34.15,34.47,34.0,0.5,1.4706,0.9973,1276600,44037289.36,4416000000.0,4416000000.0
2017-12-01,'300280,南通锻压,34.0,34.8,32.9,33.99,32.95,1.05,3.1866,2.4834,3178716,108005726.69,4352000000.0,4352000000.0
2017-11-30,'300280,南通锻压,32.95,32.99,31.86,32.15,32.16,0.79,2.4565,0.867,1109742,36006456.09,4217600000.0,4217600000.0
2017-11-29,'300280,南通锻压,32.16,32.44,31.95,32.0,32.0,0.16,0.5,0.633,810200,25964644.0,4116480000.0,4116480000.0
2017-11-28,'300280,南通锻压,32.0,32.0,31.33,31.6,31.63,0.37,1.1698,0.5937,759932,24154894.32,4096000000.0,4096000000.0
2017-11-27,'300280,南通锻压,31.63,32.0,31.41,32.0,31.5,0.13,0.4127,0.2027,259514,8199676.35,4048640000.0,4048640000.0
2017-11-24,'300280,南通锻压,31.5,31.69,31.15,31.69,31.57,-0.07,-0.2217,0.5242,670913,21025216.34,4032000000.0,4032000000.0
