日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-15,'600062,华润双鹤,23.2,23.84,23.11,23.81,23.91,-0.71,-2.9695,0.6285,4311958,100829026.0,20169262385.6,15916015201.6
2017-12-14,'600062,华润双鹤,23.91,23.95,23.38,23.65,23.65,0.26,1.0994,0.6067,4162313,98700611.0,20786511363.8,16403100149.6
2017-12-13,'600062,华润双鹤,23.65,23.66,23.16,23.24,23.25,0.4,1.7204,0.55,3773233,88625632.0,20560476526.7,16224731013.7
2017-12-12,'600062,华润双鹤,23.25,23.7,23.23,23.45,23.64,-0.39,-1.6497,0.5688,3901868,91347532.0,20212730623.5,15950316958.5
2017-12-11,'600062,华润双鹤,23.64,23.69,22.4,22.49,22.62,1.02,4.5093,1.294,8877334,205324315.0,20551782879.1,16217870662.3
2017-12-08,'600062,华润双鹤,22.62,22.74,22.15,22.25,22.36,0.26,1.1628,0.8013,5496907,123217794.0,19665030826.0,15518114821.6
2017-12-07,'600062,华润双鹤,22.36,22.47,22.12,22.23,22.29,0.07,0.314,0.4862,3335388,74515256.0,19438995988.9,15339745685.7
2017-12-06,'600062,华润双鹤,22.29,22.43,21.89,22.23,22.43,-0.14,-0.6242,0.953,6537902,144928666.0,19378140455.8,15291723226.0
2017-12-05,'600062,华润双鹤,22.43,22.76,21.85,22.76,22.81,-0.38,-1.6659,1.3226,9073254,201732100.0,19499851521.9,15387768145.3
2017-12-04,'600062,华润双鹤,22.81,23.07,22.56,22.6,22.69,0.12,0.5289,0.5219,3580610,81826436.0,19830210130.0,15648461497.8
2017-12-01,'600062,华润双鹤,22.69,23.2,22.52,22.64,22.86,-0.17,-0.7437,0.7216,4950137,113123830.0,19725886359.0,15566137281.2
2017-11-30,'600062,华润双鹤,22.86,23.21,22.24,23.21,23.3,-0.44,-1.8884,1.7624,12090417,273803321.0,19873678367.9,15682763254.7
2017-11-29,'600062,华润双鹤,23.3,23.67,23.05,23.67,23.74,-0.44,-1.8534,1.1422,7835656,182778908.0,20256198861.4,15984618715.4
2017-11-28,'600062,华润双鹤,23.74,24.08,23.11,23.9,24.0,-0.26,-1.0833,1.112,7628822,179409026.0,20638719354.9,16286474176.1
2017-11-27,'600062,华润双鹤,24.0,24.25,23.29,23.71,23.82,0.18,0.7557,1.0752,7376405,175692053.0,20864754192.0,16464843312.0
2017-11-24,'600062,华润双鹤,23.82,24.52,23.53,23.8,23.73,0.09,0.3793,0.879,6029906,143950364.0,20708268535.6,16341356987.2
2017-11-23,'600062,华润双鹤,23.73,24.69,23.7,24.37,24.63,-0.9,-3.6541,1.0839,7436218,179902367.0,20630025707.3,16279613824.7
2017-11-22,'600062,华润双鹤,24.63,25.04,24.18,24.95,25.05,-0.42,-1.6766,1.3015,8928747,219530207.0,21412453989.5,16897045448.9
2017-11-21,'600062,华润双鹤,25.05,25.15,24.48,24.65,24.86,0.19,0.7643,1.5436,10589774,263270523.0,21777587187.9,17185180206.9
2017-11-20,'600062,华润双鹤,24.86,24.96,23.28,23.55,23.58,1.28,5.4283,1.8611,12767487,307046576.0,21612407883.9,17054833530.7
2017-11-17,'600062,华润双鹤,23.58,24.25,23.45,23.71,23.72,-0.14,-0.5902,2.0535,14087907,335299032.0,20499620993.6,16176708554.0
2017-11-16,'600062,华润双鹤,23.72,23.96,22.68,22.82,22.92,0.8,3.4904,2.8488,19543670,454906631.0,20621332059.8,16272753473.4
2017-11-15,'600062,华润双鹤,22.92,22.96,21.99,22.05,22.03,0.89,4.0399,1.5211,10434954,235392967.0,19925840253.4,15723925363.0
2017-11-14,'600062,华润双鹤,22.03,22.34,21.96,22.14,22.21,-0.18,-0.8104,0.8002,5489512,121397780.0,19152105618.7,15113354090.1
2017-11-13,'600062,华润双鹤,22.21,22.85,22.11,22.52,22.53,-0.32,-1.4203,1.4715,10094753,227397759.0,19308591275.2,15236840415.0
2017-11-10,'600062,华润双鹤,22.53,22.63,22.06,22.1,22.24,0.29,1.304,1.1009,7552419,169288170.0,19586787997.7,15456371659.1
2017-11-09,'600062,华润双鹤,22.24,22.25,21.64,21.71,21.79,0.45,2.0652,0.6217,4265287,93442686.0,19334672217.9,15257421469.1
2017-11-08,'600062,华润双鹤,21.79,22.28,21.63,21.99,21.99,-0.2,-0.9095,0.9847,6755662,148319291.0,18943458076.8,14948705657.0
2017-11-07,'600062,华润双鹤,21.99,22.6,21.81,22.16,22.19,-0.2,-0.9013,1.2789,8773462,194630758.0,19117331028.4,15085912684.6
2017-11-06,'600062,华润双鹤,22.19,22.39,21.17,21.48,21.48,0.71,3.3054,1.5643,10731817,234662808.0,19291203980.0,15223119712.2
2017-11-03,'600062,华润双鹤,21.48,21.61,21.13,21.36,21.47,0.01,0.0466,1.0842,7438160,158822118.0,18673955001.8,14736034764.2
2017-11-02,'600062,华润双鹤,21.47,21.63,21.2,21.32,21.44,0.03,0.1399,1.5131,10380102,222683922.0,18665261354.3,14729174412.9
