日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-01-18,'002267,陕天然气,8.15,8.2,8.08,8.09,8.12,0.03,0.3695,0.3894,4330545,35244137.37,9063414876.75,9063414876.75
2018-01-17,'002267,陕天然气,8.12,8.31,8.03,8.28,8.31,-0.19,-2.2864,0.958,10653227,86476839.68,9030052613.4,9030052613.4
2018-01-16,'002267,陕天然气,8.31,8.55,8.25,8.35,8.36,-0.05,-0.5981,1.036,11520669,96353225.85,9241346947.95,9241346947.95
2018-01-15,'002267,陕天然气,8.36,8.73,8.34,8.45,8.45,-0.09,-1.0651,1.3432,14937832,127272083.87,9296950720.2,9296950720.2
2018-01-12,'002267,陕天然气,8.45,8.69,8.41,8.63,8.66,-0.21,-2.4249,1.1964,13305337,113076869.18,9397037510.25,9397037510.25
2018-01-11,'002267,陕天然气,8.66,8.99,8.62,8.85,8.94,-0.28,-3.132,1.9261,21419964,187813417.46,9630573353.7,9630573353.7
2018-01-10,'002267,陕天然气,8.94,9.08,8.47,8.55,8.57,0.37,4.3174,3.0624,34056456,298360524.49,9941954478.3,9941954478.3
2018-01-09,'002267,陕天然气,8.57,8.65,8.46,8.52,8.51,0.06,0.7051,1.1419,12698606,108483140.63,9530486563.65,9530486563.65
2018-01-08,'002267,陕天然气,8.51,8.53,8.42,8.43,8.46,0.05,0.591,0.872,9697320,82112434.09,9463762036.95,9463762036.95
2018-01-05,'002267,陕天然气,8.46,8.56,8.43,8.53,8.53,-0.07,-0.8206,0.8474,9423743,79719191.51,9408158264.7,9408158264.7
2018-01-04,'002267,陕天然气,8.53,8.63,8.48,8.55,8.63,-0.1,-1.1587,1.0809,12020682,102499870.67,9486003545.85,9486003545.85
2018-01-03,'002267,陕天然气,8.63,8.67,8.4,8.53,8.56,0.07,0.8178,1.6262,18084665,153745186.77,9597211090.35,9597211090.35
2018-01-02,'002267,陕天然气,8.56,8.64,8.42,8.44,8.44,0.12,1.4218,1.4123,15706155,134363487.19,9519365809.2,9519365809.2
2017-12-29,'002267,陕天然气,8.44,8.48,8.38,8.45,8.52,-0.08,-0.939,1.0115,11248382,94754526.29,9385916755.8,9385916755.8
2017-12-28,'002267,陕天然气,8.52,8.72,8.39,8.71,8.82,-0.3,-3.4014,2.3973,26659946,226396326.83,9474882791.4,9474882791.4
2017-12-27,'002267,陕天然气,8.82,9.23,8.76,9.08,9.24,-0.42,-4.5455,2.7294,30353296,273693567.62,9808505424.9,9808505424.9
2017-12-26,'002267,陕天然气,9.24,9.46,8.72,9.15,9.07,0.17,1.8743,3.4028,37841267,345072210.47,10275577111.8,10275577111.8
2017-12-25,'002267,陕天然气,9.07,9.55,8.95,9.18,9.24,-0.17,-1.8398,3.4197,38029750,351690399.47,10086524286.1,10086524286.1
2017-12-22,'002267,陕天然气,9.24,9.5,8.63,8.66,8.75,0.49,5.6,4.2454,47212576,432501325.87,10275577111.8,10275577111.8
2017-12-21,'002267,陕天然气,8.75,8.8,8.28,8.4,8.49,0.26,3.0624,2.2643,25181122,217521084.87,9730660143.75,9730660143.75
2017-12-20,'002267,陕天然气,8.49,8.7,8.43,8.43,8.44,0.05,0.5924,1.4857,16521820,141957222.18,9441520528.05,9441520528.05
2017-12-19,'002267,陕天然气,8.44,8.49,8.35,8.46,8.52,-0.08,-0.939,0.538,5983300,50378158.0,9385916755.8,9385916755.8
2017-12-18,'002267,陕天然气,8.52,8.54,8.29,8.42,8.43,0.09,1.0676,0.8601,9565283,80408740.04,9474882791.4,9474882791.4
2017-12-15,'002267,陕天然气,8.43,8.57,8.38,8.49,8.57,-0.14,-1.6336,0.9785,10881216,91909294.86,9374796001.35,9374796001.35
2017-12-14,'002267,陕天然气,8.57,8.7,8.25,8.38,8.35,0.22,2.6347,1.9153,21299402,182189212.73,9530486563.65,9530486563.65
2017-12-13,'002267,陕天然气,8.35,8.35,8.13,8.13,8.15,0.2,2.454,0.9105,10125589,83548452.6,9285829965.75,9285829965.75
2017-12-12,'002267,陕天然气,8.15,8.18,8.05,8.18,8.23,-0.08,-0.9721,0.6303,7009453,56869951.72,9063414876.75,9063414876.75
2017-12-11,'002267,陕天然气,8.23,8.27,8.04,8.06,8.01,0.22,2.7466,0.878,9764239,79844548.84,9152380912.35,9152380912.35
2017-12-08,'002267,陕天然气,8.01,8.19,7.9,7.9,7.89,0.12,1.5209,1.0042,11167309,89891286.29,8907724314.45,8907724314.45
2017-12-07,'002267,陕天然气,7.89,8.01,7.85,8.0,8.03,-0.14,-1.7435,0.6206,6901575,54617744.46,8774275261.05,8774275261.05
2017-12-06,'002267,陕天然气,8.03,8.07,7.91,8.02,8.1,-0.07,-0.8642,0.7202,8008930,63897129.21,8929965823.35,8929965823.35
2017-12-05,'002267,陕天然气,8.1,8.39,8.04,8.29,8.23,-0.13,-1.5796,0.7401,8230924,67532273.44,9007811104.5,9007811104.5
2017-12-04,'002267,陕天然气,8.23,8.47,8.21,8.25,8.17,0.06,0.7344,1.3423,14927775,124793992.77,9152380912.35,9152380912.35
2017-12-01,'002267,陕天然气,8.17,8.26,8.14,8.2,8.24,-0.07,-0.8495,0.4392,4884175,39945249.76,9085656385.65,9085656385.65
2017-11-30,'002267,陕天然气,8.24,8.3,7.96,8.1,8.17,0.07,0.8568,0.8186,9103615,74049578.05,9163501666.8,9163501666.8
2017-11-29,'002267,陕天然气,8.17,8.32,7.92,7.92,7.91,0.26,3.287,0.882,9808403,80148750.02,9085656385.65,9085656385.65
2017-11-28,'002267,陕天然气,7.91,7.94,7.87,7.92,7.85,0.06,0.7643,0.1936,2153500,17007684.0,8796516769.95,8796516769.95
2017-11-27,'002267,陕天然气,7.85,7.96,7.84,7.96,7.94,-0.09,-1.1335,0.2353,2616200,20625564.3,8729792243.25,8729792243.25
2017-11-24,'002267,陕天然气,7.94,8.0,7.92,7.97,7.97,-0.03,-0.3764,0.2254,2506518,19927087.86,8829879033.3,8829879033.3
2017-11-23,'002267,陕天然气,7.97,8.04,7.95,8.0,7.99,-0.02,-0.2503,0.1957,2175937,17387819.01,8863241296.65,8863241296.65
2017-11-22,'002267,陕天然气,7.99,8.02,7.95,8.02,8.0,-0.01,-0.125,0.1747,1943277,15521351.82,8885482805.55,8885482805.55
2017-11-21,'002267,陕天然气,8.0,8.07,7.95,8.07,8.05,-0.05,-0.6211,0.1818,2022265,16147641.4,8896603560.0,8896603560.0
2017-11-20,'002267,陕天然气,8.05,8.05,7.91,7.95,7.94,0.11,1.3854,0.2236,2486801,19820479.95,8952207332.25,8952207332.25
2017-11-17,'002267,陕天然气,7.94,8.12,7.91,8.08,8.1,-0.16,-1.9753,0.334,3714700,29694937.79,8829879033.3,8829879033.3
2017-11-16,'002267,陕天然气,8.1,8.14,8.09,8.12,8.1,0.0,0.0,0.1558,1732325,14059152.45,9007811104.5,9007811104.5
2017-11-15,'002267,陕天然气,8.1,8.15,8.08,8.15,8.16,-0.06,-0.7353,0.1462,1625720,13186367.78,9007811104.5,9007811104.5
2017-11-14,'002267,陕天然气,8.16,8.22,8.07,8.22,8.21,-0.05,-0.609,0.3647,4055331,32993989.6,9074535631.2,9074535631.2
2017-11-13,'002267,陕天然气,8.21,8.28,8.2,8.24,8.24,-0.03,-0.3641,0.2337,2598900,21404097.0,9130139403.45,9130139403.45
2017-11-10,'002267,陕天然气,8.24,8.34,8.22,8.34,8.33,-0.09,-1.0804,0.2154,2395746,19778243.93,9163501666.8,9163501666.8
2017-11-09,'002267,陕天然气,8.33,8.37,8.24,8.34,8.33,0.0,0.0,0.1992,2215545,18386909.25,9263588456.85,9263588456.85
2017-11-08,'002267,陕天然气,8.33,8.39,8.29,8.31,8.3,0.03,0.3614,0.2364,2628600,21964088.0,9263588456.85,9263588456.85
2017-11-07,'002267,陕天然气,8.3,8.32,8.24,8.28,8.29,0.01,0.1206,0.1441,1602096,13265477.46,9230226193.5,9230226193.5
2017-11-06,'002267,陕天然气,8.29,8.31,8.15,8.2,8.18,0.11,1.3447,0.1935,2152258,17747365.57,9219105439.05,9219105439.05
2017-11-03,'002267,陕天然气,8.18,8.26,8.16,8.21,8.2,-0.02,-0.2439,0.1486,1652853,13553478.5,9096777140.1,9096777140.1
2017-11-02,'002267,陕天然气,8.2,8.3,8.19,8.3,8.3,-0.1,-1.2048,0.2791,3103765,25514679.0,9119018649.0,9119018649.0
2017-11-01,'002267,陕天然气,8.3,8.39,8.3,8.38,8.37,-0.07,-0.8363,0.1559,1733378,14445500.39,9230226193.5,9230226193.5
2017-10-31,'002267,陕天然气,8.37,8.37,8.29,8.3,8.3,0.07,0.8434,0.175,1946500,16216400.0,9308071474.65,9308071474.65
2017-10-30,'002267,陕天然气,8.3,8.43,8.24,8.32,8.32,-0.02,-0.2404,0.2588,2877550,23938064.5,9230226193.5,9230226193.5
2017-10-27,'002267,陕天然气,8.32,8.38,8.31,8.38,8.39,-0.07,-0.8343,0.1814,2017175,16832312.25,9252467702.4,9252467702.4
2017-10-26,'002267,陕天然气,8.39,8.4,8.33,8.38,8.39,0.0,0.0,0.1905,2118734,17721725.64,9330312983.55,9330312983.55
2017-10-25,'002267,陕天然气,8.39,8.44,8.33,8.38,8.36,0.03,0.3589,0.1382,1536851,12873104.36,9330312983.55,9330312983.55
2017-10-24,'002267,陕天然气,8.36,8.48,8.32,8.45,8.48,-0.12,-1.4151,0.222,2468600,20686844.97,9296950720.2,9296950720.2
2017-10-23,'002267,陕天然气,8.48,8.48,8.41,8.44,8.42,0.06,0.7126,0.1785,1984845,16763929.54,9430399773.6,9430399773.6
