ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-28,'000890,·¨ ¶û Ê¤,6.52,6.53,6.42,6.44,6.47,0.05,0.7728,0.3785,1437019,9350615.79,2475263232.0,2475263232.0
2017-12-27,'000890,·¨ ¶û Ê¤,6.47,6.54,6.45,6.5,6.49,-0.02,-0.3082,0.3924,1489527,9667759.76,2456281152.0,2456281152.0
2017-12-26,'000890,·¨ ¶û Ê¤,6.49,6.5,6.39,6.42,6.41,0.08,1.248,0.3472,1317963,8504158.25,2463873984.0,2463873984.0
2017-12-25,'000890,·¨ ¶û Ê¤,6.41,6.57,6.39,6.57,6.57,-0.16,-2.4353,0.5205,1975900,12794060.76,2433502656.0,2433502656.0
2017-12-22,'000890,·¨ ¶û Ê¤,6.57,6.62,6.46,6.52,6.52,0.05,0.7669,0.4018,1525306,10026418.0,2494245312.0,2494245312.0
2017-12-21,'000890,·¨ ¶û Ê¤,6.52,6.54,6.42,6.48,6.48,0.04,0.6173,0.3683,1398183,9071237.59,2475263232.0,2475263232.0
2017-12-20,'000890,·¨ ¶û Ê¤,6.48,6.64,6.45,6.62,6.63,-0.15,-2.2624,0.4829,1833430,11998238.38,2460077568.0,2460077568.0
2017-12-19,'000890,·¨ ¶û Ê¤,6.63,6.63,6.57,6.62,6.58,0.05,0.7599,0.3006,1141055,7532495.9,2517023808.0,2517023808.0
2017-12-18,'000890,·¨ ¶û Ê¤,6.58,6.69,6.53,6.66,6.7,-0.12,-1.791,0.3652,1386516,9170143.1,2498041728.0,2498041728.0
2017-12-15,'000890,·¨ ¶û Ê¤,6.7,6.74,6.6,6.67,6.71,-0.01,-0.149,0.4024,1527644,10198356.48,2543598720.0,2543598720.0
2017-12-14,'000890,·¨ ¶û Ê¤,6.71,6.79,6.69,6.73,6.77,-0.06,-0.8863,0.4232,1606531,10816815.25,2547395136.0,2547395136.0
2017-12-13,'000890,·¨ ¶û Ê¤,6.77,6.82,6.7,6.72,6.7,0.07,1.0448,0.6051,2297101,15544342.75,2570173632.0,2570173632.0
2017-12-12,'000890,·¨ ¶û Ê¤,6.7,6.75,6.67,6.75,6.75,-0.05,-0.7407,0.3576,1357562,9099588.92,2543598720.0,2543598720.0
2017-12-11,'000890,·¨ ¶û Ê¤,6.75,6.85,6.71,6.73,6.77,-0.02,-0.2954,0.6898,2618912,17758371.69,2562580800.0,2562580800.0
2017-12-08,'000890,·¨ ¶û Ê¤,6.77,6.81,6.65,6.72,6.77,0.0,0.0,1.0303,3911289,26356427.84,2570173632.0,2570173632.0
2017-12-07,'000890,·¨ ¶û Ê¤,6.77,7.05,6.6,6.68,6.48,0.29,4.4753,2.1845,8293397,56483666.67,2570173632.0,2570173632.0
2017-12-06,'000890,·¨ ¶û Ê¤,6.48,6.5,6.34,6.42,6.42,0.06,0.9346,0.5381,2043033,13102356.21,2460077568.0,2460077568.0
