ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-22,'002078,Ì«ÑôÖ½Òµ,8.97,9.18,8.93,9.16,9.12,-0.15,-1.6447,0.9186,23295189,210219886.72,23255489584.9,22746262684.9
2017-12-21,'002078,Ì«ÑôÖ½Òµ,9.12,9.33,8.92,9.0,9.01,0.11,1.2209,1.6338,41429871,379939186.29,23644377370.6,23126634970.6
2017-12-20,'002078,Ì«ÑôÖ½Òµ,9.01,9.06,8.87,8.89,8.93,0.08,0.8959,1.0403,26380606,237263552.28,23359192994.4,22847695294.4
2017-12-19,'002078,Ì«ÑôÖ½Òµ,8.93,8.98,8.57,8.6,8.58,0.35,4.0793,1.1257,28546444,252387114.01,23151786175.3,22644830075.3
2017-12-18,'002078,Ì«ÑôÖ½Òµ,8.58,8.66,8.43,8.64,8.52,0.06,0.7042,0.5043,12788358,109135496.22,22244381342.0,21757294742.0
2017-12-15,'002078,Ì«ÑôÖ½Òµ,8.52,8.8,8.51,8.74,8.77,-0.25,-2.8506,0.5196,13176022,113406160.51,22088826227.8,21605145827.8
2017-12-14,'002078,Ì«ÑôÖ½Òµ,8.77,8.87,8.74,8.8,8.81,-0.04,-0.454,0.3702,9387675,82701546.24,22736972537.3,22239099637.3
2017-12-13,'002078,Ì«ÑôÖ½Òµ,8.81,8.81,8.69,8.69,8.71,0.1,1.1481,0.3411,8649825,75654938.0,22840675946.8,22340532246.8
2017-12-12,'002078,Ì«ÑôÖ½Òµ,8.71,8.99,8.71,8.98,9.0,-0.29,-3.2222,0.6259,15872187,139846941.13,22581417423.0,22086950723.0
2017-12-11,'002078,Ì«ÑôÖ½Òµ,9.0,9.04,8.75,8.82,8.84,0.16,1.81,0.8943,22676946,202190636.3,23333267142.0,22822337142.0
2017-12-08,'002078,Ì«ÑôÖ½Òµ,8.84,8.88,8.54,8.55,8.6,0.24,2.7907,0.7117,18048443,158216185.27,22918453503.9,22416606703.9
2017-12-07,'002078,Ì«ÑôÖ½Òµ,8.6,8.67,8.51,8.59,8.61,-0.01,-0.1161,0.5386,13658664,117557557.41,22296233046.8,21808011046.8
2017-12-06,'002078,Ì«ÑôÖ½Òµ,8.61,8.72,8.38,8.69,8.7,-0.09,-1.0345,0.9067,22992252,195547243.69,22322158899.2,21833369199.2
2017-12-05,'002078,Ì«ÑôÖ½Òµ,8.7,8.89,8.54,8.85,8.92,-0.22,-2.4664,0.8471,21480155,186817016.16,22555491570.6,22061592570.6
2017-12-04,'002078,Ì«ÑôÖ½Òµ,8.92,9.04,8.8,9.04,9.07,-0.15,-1.6538,0.8494,21537995,191412098.83,23125860323.0,22619471923.0
2017-12-01,'002078,Ì«ÑôÖ½Òµ,9.07,9.21,8.89,9.15,9.2,-0.13,-1.413,1.1852,30055509,271129065.18,23514748108.7,22999844208.7
2017-11-30,'002078,Ì«ÑôÖ½Òµ,9.2,9.36,9.09,9.26,9.19,0.01,0.1088,1.3357,33872002,311479889.32,23851784189.6,23329500189.6
2017-11-29,'002078,Ì«ÑôÖ½Òµ,9.19,9.35,8.71,8.71,8.69,0.5,5.7537,2.2802,57821187,529411669.17,23825858337.2,23304142037.2
2017-11-28,'002078,Ì«ÑôÖ½Òµ,8.69,8.76,8.31,8.37,8.36,0.33,3.9474,0.8694,22047589,189520199.33,22529565718.2,22036234418.2
2017-11-27,'002078,Ì«ÑôÖ½Òµ,8.36,8.49,8.22,8.25,8.29,0.07,0.8444,0.7846,19896284,166749063.28,21674012589.7,21199415389.7
2017-11-24,'002078,Ì«ÑôÖ½Òµ,8.29,8.51,8.25,8.41,8.41,-0.12,-1.4269,0.6504,16493830,138534672.05,21492531623.0,21021908323.0
2017-11-23,'002078,Ì«ÑôÖ½Òµ,8.41,8.8,8.4,8.73,8.79,-0.38,-4.3231,0.9847,24970227,214945066.56,21803641851.6,21326206151.6
2017-11-22,'002078,Ì«ÑôÖ½Òµ,8.79,8.83,8.66,8.81,8.82,-0.03,-0.3401,0.9865,25016602,218480403.77,22788824242.0,22289815942.0
2017-11-21,'002078,Ì«ÑôÖ½Òµ,8.82,8.82,8.62,8.71,8.71,0.11,1.2629,0.8469,21475846,187290879.17,22866601799.2,22365890399.2
2017-11-20,'002078,Ì«ÑôÖ½Òµ,8.71,8.84,8.62,8.81,8.81,-0.1,-1.1351,0.7242,18363840,159900646.98,22581417423.0,22086950723.0
2017-11-17,'002078,Ì«ÑôÖ½Òµ,8.81,9.14,8.81,9.07,9.11,-0.3,-3.2931,0.8002,20290888,180800395.79,22840675946.8,22340532246.8
2017-11-16,'002078,Ì«ÑôÖ½Òµ,9.11,9.13,8.92,8.96,8.95,0.16,1.7877,0.7557,19163158,173882081.02,23618451518.2,23101276818.2
2017-11-15,'002078,Ì«ÑôÖ½Òµ,8.95,9.19,8.91,9.13,9.18,-0.23,-2.5054,0.7881,19983575,180328122.49,23203637880.1,22695546380.1
2017-11-14,'002078,Ì«ÑôÖ½Òµ,9.18,9.24,8.92,8.93,8.95,0.23,2.5698,1.134,28757088,262488968.36,23800299684.8,23278783884.8
2017-11-13,'002078,Ì«ÑôÖ½Òµ,8.95,9.01,8.79,9.0,8.99,-0.04,-0.4449,1.0092,25592709,227360180.79,23203995880.1,22695546380.1
2017-11-10,'002078,Ì«ÑôÖ½Òµ,8.99,9.12,8.89,9.02,9.1,-0.11,-1.2088,0.9433,23920646,214831205.87,23307700889.6,22796978989.6
2017-11-09,'002078,Ì«ÑôÖ½Òµ,9.1,9.15,9.0,9.06,9.06,0.04,0.4415,0.6225,15786036,143208551.01,23592889665.8,23075918665.8
2017-11-08,'002078,Ì«ÑôÖ½Òµ,9.06,9.17,9.04,9.11,9.09,-0.03,-0.33,0.8837,22409209,203910346.34,23489184656.3,22974486056.3
2017-11-07,'002078,Ì«ÑôÖ½Òµ,9.09,9.14,8.98,9.01,9.13,-0.04,-0.4381,0.7052,17883824,162094282.57,23050924113.4,23050560513.4
2017-11-06,'002078,Ì«ÑôÖ½Òµ,9.13,9.15,8.62,8.9,8.97,0.16,1.7837,1.3309,33748255,300806376.38,23152358322.9,23151993122.9
2017-11-03,'002078,Ì«ÑôÖ½Òµ,8.97,9.39,8.82,9.36,9.39,-0.42,-4.4728,1.4522,36825950,332912915.02,22746621484.9,22746262684.9
2017-11-02,'002078,Ì«ÑôÖ½Òµ,9.39,9.42,9.29,9.35,9.35,0.04,0.4278,1.0813,27418922,256607468.79,23811680684.8,23811305084.8
2017-11-01,'002078,Ì«ÑôÖ½Òµ,9.35,9.36,9.18,9.24,9.27,0.08,0.863,0.9995,25344400,235442649.19,23710246475.3,23709872475.3
2017-10-31,'002078,Ì«ÑôÖ½Òµ,9.27,9.28,9.03,9.04,9.04,0.23,2.5442,0.9823,24908607,227790877.8,23507378056.3,23507007256.3
2017-10-30,'002078,Ì«ÑôÖ½Òµ,9.04,9.25,8.98,9.15,9.08,-0.04,-0.4405,1.0974,27828480,253291819.89,22924131351.5,22923769751.5
2017-10-27,'002078,Ì«ÑôÖ½Òµ,9.08,9.17,9.02,9.04,9.08,0.0,0.0,0.7876,19972897,181851861.82,23025565561.0,23025202361.0
2017-10-26,'002078,Ì«ÑôÖ½Òµ,9.08,9.22,8.97,9.13,9.32,-0.24,-2.5751,1.678,42550299,385572254.74,23025565561.0,23025202361.0
2017-10-25,'002078,Ì«ÑôÖ½Òµ,9.32,9.32,9.08,9.1,9.09,0.23,2.5303,0.9597,24336046,224546498.04,23634170818.2,23633798018.2
