日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-15,'002361,神剑股份,5.7,5.7,5.66,5.67,5.67,0.03,0.5291,0.344,2737300,15552672.0,4916794897.2,4535208750.6
2017-12-14,'002361,神剑股份,5.67,5.7,5.65,5.7,5.7,-0.03,-0.5263,0.3021,2404000,13640611.0,4890917029.32,4511339230.86
2017-12-13,'002361,神剑股份,5.7,5.74,5.64,5.71,5.74,-0.04,-0.6969,0.4342,3442406,19567072.96,4916794897.2,4519225808.1
2017-12-12,'002361,神剑股份,5.74,5.88,5.73,5.85,5.85,-0.11,-1.8803,0.3688,2924100,16995666.0,4951298721.04,4550939673.42
2017-12-11,'002361,神剑股份,5.85,5.86,5.8,5.8,5.84,0.01,0.1712,0.3958,3138204,18302155.27,5046184236.6,4638152803.05
2017-12-08,'002361,神剑股份,5.84,5.86,5.76,5.83,5.83,0.01,0.1715,0.4409,3495702,20358531.64,5037558280.64,4630224336.72
2017-12-07,'002361,神剑股份,5.83,5.86,5.68,5.71,5.73,0.1,1.7452,0.781,6191869,36043854.35,5028932324.68,4622295870.39
2017-12-06,'002361,神剑股份,5.73,5.75,5.6,5.63,5.7,0.03,0.5263,0.3697,2930800,16606034.0,4942672765.08,4543011207.09
2017-12-05,'002361,神剑股份,5.7,5.88,5.68,5.7,5.68,0.02,0.3521,0.7649,6064310,35049394.6,4916794897.2,4519225808.1
2017-12-04,'002361,神剑股份,5.68,5.8,5.67,5.78,5.78,-0.1,-1.7301,0.305,2418286,13887791.72,4899542985.28,4503368875.44
2017-12-01,'002361,神剑股份,5.78,5.82,5.71,5.72,5.75,0.03,0.5217,0.2912,2308600,13322052.0,4985802544.88,4582653538.74
2017-11-30,'002361,神剑股份,5.75,5.81,5.72,5.75,5.8,-0.05,-0.8621,0.3596,2850704,16433120.04,4959924677.0,4558868139.75
2017-11-29,'002361,神剑股份,5.8,5.89,5.77,5.86,5.9,-0.1,-1.6949,0.5905,4681880,27219689.0,5003054456.8,4598510471.4
2017-11-28,'002361,神剑股份,5.9,5.92,5.75,5.82,5.97,-0.07,-1.1725,1.2062,9563580,55656092.0,5089314016.4,4677795134.7
2017-11-27,'002361,神剑股份,5.97,6.19,5.58,5.63,5.63,0.34,6.0391,1.6691,13233180,77847596.34,5149695708.12,4733294399.01
2017-11-24,'002361,神剑股份,5.63,5.68,5.59,5.65,5.68,-0.05,-0.8803,0.3278,2599000,14638996.0,4856413205.48,4463726543.79
2017-11-23,'002361,神剑股份,5.68,5.88,5.67,5.8,5.81,-0.13,-2.2375,0.5096,4040192,23184952.24,4899542985.28,4503368875.44
2017-11-22,'002361,神剑股份,5.81,5.85,5.7,5.73,5.73,0.08,1.3962,0.4955,3928400,22655843.0,5011680412.76,4606438937.73
2017-11-21,'002361,神剑股份,5.73,5.83,5.71,5.8,5.8,-0.07,-1.2069,0.3486,2763900,15933550.0,4942672765.08,4543011207.09
2017-11-20,'002361,神剑股份,5.8,5.88,5.68,5.88,5.88,-0.08,-1.3605,0.4582,3632900,20858339.0,5003054456.8,4598510471.4
2017-11-17,'002361,神剑股份,5.88,6.1,5.86,6.09,6.08,-0.2,-3.2895,0.7772,6161700,36765379.0,5072062104.48,4661938202.04
2017-11-16,'002361,神剑股份,6.08,6.18,6.08,6.17,6.13,-0.05,-0.8157,0.3385,2683800,16418867.0,5244581223.68,4820507528.64
