ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-22,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-12-21,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-12-20,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-12-19,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-12-18,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-12-15,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-12-14,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-12-13,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-12-12,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-12-11,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-12-08,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-12-07,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-12-06,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-12-05,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-12-04,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-12-01,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-11-30,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-11-29,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-11-28,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-11-27,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-11-24,'600265,ST¾°¹È,0.0,0.0,0.0,0.0,21.41,None,None,0.0,0,0.0,2779018000.0,2779018000.0
2017-11-23,'600265,ST¾°¹È,21.41,21.53,20.1,20.32,20.5,0.91,4.439,0.3816,495357,10559789.0,2779018000.0,2779018000.0
2017-11-22,'600265,ST¾°¹È,20.5,20.6,19.77,20.32,20.12,0.38,1.8887,0.3375,438012,8804022.0,2660900000.0,2660900000.0
2017-11-21,'600265,ST¾°¹È,20.12,20.12,18.9,18.91,19.16,0.96,5.0104,0.5685,737968,14717763.0,2611576000.0,2611576000.0
2017-11-20,'600265,ST¾°¹È,19.16,19.81,18.9,19.81,19.89,-0.73,-3.6702,0.4345,564017,10713539.0,2486968000.0,2486968000.0
2017-11-17,'600265,ST¾°¹È,19.89,20.95,19.89,20.73,20.94,-1.05,-5.0143,0.3741,485623,9817967.0,2581722000.0,2581722000.0
2017-11-16,'600265,ST¾°¹È,20.94,21.02,20.8,20.83,20.83,0.11,0.5281,0.1157,150132,3142087.0,2718012000.0,2718012000.0
