日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-22,'002638,勤上股份,4.7,4.8,4.68,4.8,4.78,-0.08,-1.6736,1.2685,12422942,58739964.78,7137822197.8,4603038445.4
2017-12-21,'002638,勤上股份,4.78,4.84,4.72,4.8,4.86,-0.08,-1.6461,1.5225,14911324,71195702.11,7259317043.72,4681388035.96
2017-12-20,'002638,勤上股份,4.86,5.0,4.85,5.0,4.97,-0.11,-2.2133,1.7427,17067325,83805179.75,7380811889.64,4759737626.52
2017-12-19,'002638,勤上股份,4.97,5.03,4.88,4.98,4.99,-0.02,-0.4008,3.1497,30847694,152163514.59,7547867302.78,4867468313.54
2017-12-18,'002638,勤上股份,4.99,5.06,4.87,4.9,4.89,0.1,2.045,2.5893,25359166,126470480.75,7578241014.26,4887055711.18
2017-12-15,'002638,勤上股份,4.89,4.94,4.79,4.88,4.92,-0.03,-0.6098,2.1975,21521504,104793604.8,7426372456.86,4789118722.98
2017-12-14,'002638,勤上股份,4.92,4.98,4.72,4.74,4.75,0.17,3.5789,3.6684,35927201,175590681.86,7471933024.08,4818499819.44
2017-12-13,'002638,勤上股份,4.75,4.76,4.62,4.7,4.71,0.04,0.8493,1.9142,18747443,88011057.95,7213756476.5,4652006939.5
2017-12-12,'002638,勤上股份,4.71,4.81,4.7,4.73,4.74,-0.03,-0.6329,2.0221,19804201,94223499.6,7153009053.54,4612832144.22
2017-12-11,'002638,勤上股份,4.74,4.82,4.62,4.76,4.78,-0.04,-0.8368,2.6015,25477969,119877212.39,7198569620.76,4642213240.68
2017-12-08,'002638,勤上股份,4.78,4.86,4.68,4.78,4.79,-0.01,-0.2088,2.1075,20640183,98602344.05,7259317043.72,4681388035.96
2017-12-07,'002638,勤上股份,4.79,4.89,4.73,4.73,4.74,0.05,1.0549,2.2226,21767856,104772025.56,7274503899.46,4691181734.78
2017-12-06,'002638,勤上股份,4.74,4.77,4.59,4.6,4.75,-0.01,-0.2105,2.6895,26340440,122747921.55,7198569620.76,4642213240.68
2017-12-05,'002638,勤上股份,4.75,5.19,4.67,5.19,5.19,-0.44,-8.4778,4.9092,48079651,232809026.22,7213756476.5,4652006939.5
2017-12-04,'002638,勤上股份,5.19,5.35,5.18,5.29,5.24,-0.05,-0.9542,1.6477,16137481,84494818.04,7881978129.06,5082929687.58
2017-12-01,'002638,勤上股份,5.24,5.3,5.13,5.16,5.16,0.08,1.5504,2.0436,19141829,99861511.96,7957912407.76,4908177000.0
2017-11-30,'002638,勤上股份,5.16,5.33,5.15,5.21,5.3,-0.14,-2.6415,3.3297,31188625,163002317.85,7836417561.84,4833243000.0
2017-11-29,'002638,勤上股份,5.3,5.51,5.28,5.5,5.55,-0.25,-4.5045,3.6447,34139218,183581821.32,8049033542.2,4964377500.0
2017-11-28,'002638,勤上股份,5.55,5.68,5.48,5.53,5.64,-0.09,-1.5957,3.7718,35329740,196505216.64,8428704935.7,5198546250.0
2017-11-27,'002638,勤上股份,5.64,5.68,5.27,5.43,5.5,0.14,2.5455,4.3358,40612105,220665210.2,8565386637.36,5282847000.0
2017-11-24,'002638,勤上股份,5.5,5.69,5.41,5.55,5.61,-0.11,-1.9608,4.0455,37893625,210080764.09,8352770657.0,5151712500.0
2017-11-23,'002638,勤上股份,5.61,5.98,5.56,5.86,5.89,-0.28,-4.7538,5.0088,46915927,268814436.05,8519826070.14,5254746750.0
2017-11-22,'002638,勤上股份,5.89,6.17,5.59,5.63,5.77,0.12,2.0797,7.8399,73434777,432963646.87,8945058030.86,5517015750.0
2017-11-21,'002638,勤上股份,5.77,5.88,5.13,5.2,5.4,0.37,6.8519,13.5729,127134233,702762926.52,8762815761.98,5404614750.0
2017-11-20,'002638,勤上股份,5.4,5.76,5.35,5.35,5.94,-0.54,-9.0909,15.8092,148081145,800543887.24,8200902099.6,5058045000.0
2017-11-17,'002638,勤上股份,5.94,5.94,5.94,5.94,6.6,-0.66,-10.0,0.4285,4014000,23843160.0,9020992309.56,5563849500.0
2017-11-16,'002638,勤上股份,6.6,6.6,6.6,6.6,7.33,-0.73,-9.9591,0.1767,1654800,10921680.0,10023324788.4,6182055000.0
