ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2017-12-22,'000423,¶«°¢°¢½º,61.05,61.66,60.76,61.48,61.46,-0.41,-0.6671,0.8046,5262186,321506059.82,39928014833.8,39928014833.8
2017-12-21,'000423,¶«°¢°¢½º,61.46,61.79,60.85,60.98,61.42,0.04,0.0651,0.916,5990810,367910826.02,40196163664.0,40196163664.0
2017-12-20,'000423,¶«°¢°¢½º,61.42,61.64,60.07,60.32,60.21,1.21,2.0096,1.3567,8873070,541536977.26,40170002802.5,40170002802.5
2017-12-19,'000423,¶«°¢°¢½º,60.21,60.38,59.86,60.28,60.02,0.19,0.3166,0.797,5212414,312832162.68,39378636742.8,39378636742.8
2017-12-18,'000423,¶«°¢°¢½º,60.02,60.18,59.71,59.92,59.92,0.1,0.1669,0.4051,2649301,158811645.41,39254372650.7,39254372650.7
2017-12-15,'000423,¶«°¢°¢½º,59.92,60.38,59.67,60.38,60.4,-0.48,-0.7947,0.6733,4403596,263784741.72,39188970497.0,39188970497.0
2017-12-14,'000423,¶«°¢°¢½º,60.4,60.93,60.2,60.82,60.74,-0.34,-0.5598,0.4609,3014557,182211356.96,39502900834.8,39502900834.8
2017-12-13,'000423,¶«°¢°¢½º,60.74,60.9,60.16,60.18,60.18,0.56,0.9305,0.5149,3367373,204374013.36,39725268157.4,39725268157.4
2017-12-12,'000423,¶«°¢°¢½º,60.18,61.02,60.16,60.98,60.95,-0.77,-1.2633,0.6094,3985732,241304095.31,39359016096.7,39359016096.7
2017-12-11,'000423,¶«°¢°¢½º,60.95,61.2,59.92,60.09,60.09,0.86,1.4312,1.0157,6642667,403013467.96,39862612680.2,39862612680.2
2017-12-08,'000423,¶«°¢°¢½º,60.09,60.37,59.65,59.72,59.96,0.13,0.2168,0.4458,2915531,175075665.44,39300154158.3,39300154158.3
2017-12-07,'000423,¶«°¢°¢½º,59.96,60.47,59.91,60.47,60.47,-0.51,-0.8434,0.3824,2500984,150285747.15,39215131358.5,39215131358.5
