»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2018-01-16,'002788,ÿ—‡“Ω“©,28.61,28.7,28.15,28.32,28.38,0.23,0.8104,1.2136,898318,25604836.76,3666909368.0,2117677868.0
2018-01-15,'002788,ÿ—‡“Ω“©,28.38,29.28,28.17,29.17,29.23,-0.85,-2.908,1.5697,1161900,33450605.0,3637430544.0,2100653544.0
2018-01-12,'002788,ÿ—‡“Ω“©,29.23,29.52,29.13,29.34,29.43,-0.2,-0.6796,0.9596,710310,20814271.4,3746374024.0,2163569524.0
2018-01-11,'002788,ÿ—‡“Ω“©,29.43,29.56,29.06,29.06,29.19,0.24,0.8222,1.3023,963961,28321764.11,3772007784.0,2178373284.0
2018-01-10,'002788,ÿ—‡“Ω“©,29.19,29.88,29.08,29.85,29.96,-0.77,-2.5701,1.8502,1369466,40269999.12,3741247272.0,2160608772.0
2018-01-09,'002788,ÿ—‡“Ω“©,29.96,30.26,29.71,29.71,29.75,0.21,0.7059,2.0984,1553213,46710399.46,3839937248.0,2217603248.0
2018-01-08,'002788,ÿ—‡“Ω“©,29.75,30.15,29.6,30.15,30.25,-0.5,-1.6529,1.7825,1319398,39293802.48,3813021800.0,2202059300.0
2018-01-05,'002788,ÿ—‡“Ω“©,30.25,31.45,29.83,29.95,29.98,0.27,0.9006,2.3743,1757403,53627919.92,3877106200.0,2239068700.0
2018-01-04,'002788,ÿ—‡“Ω“©,29.98,30.25,29.82,29.9,29.88,0.1,0.3347,1.6075,1189842,35766962.37,3842500624.0,2219083624.0
2018-01-03,'002788,ÿ—‡“Ω“©,29.88,29.95,29.5,29.62,29.76,0.12,0.4032,1.4035,1038873,30949038.83,3829683744.0,2211681744.0
2018-01-02,'002788,ÿ—‡“Ω“©,29.76,29.81,29.41,29.66,29.66,0.1,0.3372,1.0939,809657,24021792.66,3814303488.0,2202799488.0
2017-12-29,'002788,ÿ—‡“Ω“©,29.66,29.7,29.33,29.42,29.57,0.09,0.3044,1.2141,898687,26579549.41,3801486608.0,2195397608.0
2017-12-28,'002788,ÿ—‡“Ω“©,29.57,29.83,28.91,29.15,29.0,0.57,1.9655,1.8208,1347726,39731358.94,3789951416.0,2188735916.0
2017-12-27,'002788,ÿ—‡“Ω“©,29.0,29.35,28.84,29.11,29.2,-0.2,-0.6849,0.9714,719003,20918778.36,3716895200.0,2146545200.0
2017-12-26,'002788,ÿ—‡“Ω“©,29.2,29.31,28.6,28.6,28.6,0.6,2.0979,1.3673,1012045,29397750.75,3742528960.0,2161348960.0
2017-12-25,'002788,ÿ—‡“Ω“©,28.6,29.4,28.51,29.28,29.26,-0.66,-2.2556,1.1926,882728,25357430.05,3665627680.0,2116937680.0
2017-12-22,'002788,ÿ—‡“Ω“©,29.26,29.75,29.21,29.75,29.55,-0.29,-0.9814,0.6855,507400,14922454.0,3750219088.0,2165790088.0
2017-12-21,'002788,ÿ—‡“Ω“©,29.55,29.7,29.1,29.38,29.46,0.09,0.3055,0.8599,636460,18754155.0,3787388040.0,2187255540.0
2017-12-20,'002788,ÿ—‡“Ω“©,29.46,29.78,29.36,29.78,29.78,-0.32,-1.0745,0.8724,645770,19075297.92,3775852848.0,2180593848.0
2017-12-19,'002788,ÿ—‡“Ω“©,29.78,30.03,29.72,29.81,29.94,-0.16,-0.5344,1.1057,818422,24450594.34,3816866864.0,2204279864.0
2017-12-18,'002788,ÿ—‡“Ω“©,29.94,30.26,29.08,29.2,29.38,0.56,1.9061,1.6224,1200863,35602333.53,3837373872.0,2216122872.0
2017-12-15,'002788,ÿ—‡“Ω“©,29.38,29.47,29.1,29.21,29.32,0.06,0.2046,0.9919,734201,21516186.58,3765599344.0,2174672344.0
2017-12-14,'002788,ÿ—‡“Ω“©,29.32,29.42,29.01,29.3,29.45,-0.13,-0.4414,0.7711,570763,16669766.9,3757909216.0,2170231216.0
