日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-15,'000012,南 玻Ａ,8.37,8.76,8.35,8.76,8.76,-0.39,-4.4521,2.3862,36024059,307087331.36,19976142424.4,12635909048.6
2017-12-14,'000012,南 玻Ａ,8.76,8.83,8.68,8.83,8.83,-0.07,-0.7928,1.3476,20344671,177830057.56,20906930422.7,13224679004.3
2017-12-13,'000012,南 玻Ａ,8.83,8.87,8.71,8.78,8.78,0.05,0.5695,1.188,17934725,157745895.86,21073994935.2,13330355663.0
2017-12-12,'000012,南 玻Ａ,8.78,8.9,8.62,8.77,8.78,0.0,0.0,1.9347,29207783,257066772.03,20954663140.5,13254872335.3
2017-12-11,'000012,南 玻Ａ,8.78,8.79,8.68,8.73,8.74,0.04,0.4577,1.3678,20649747,180563291.15,20954663140.5,13254872335.3
2017-12-08,'000012,南 玻Ａ,8.74,8.82,8.62,8.64,8.67,0.07,0.8074,1.4683,22166950,193986591.6,20859197704.8,13194485673.2
2017-12-07,'000012,南 玻Ａ,8.67,8.85,8.65,8.85,8.84,-0.17,-1.9231,1.5184,22922423,200307130.82,20692133192.3,13088809014.5
2017-12-06,'000012,南 玻Ａ,8.84,8.89,8.58,8.76,8.78,0.06,0.6834,2.0935,31604599,276588297.55,21097861294.1,13345452328.5
2017-12-05,'000012,南 玻Ａ,8.78,9.17,8.71,9.11,9.27,-0.49,-5.2859,3.7145,56077177,500448857.83,20954663140.5,13254872335.3
2017-12-04,'000012,南 玻Ａ,9.27,9.45,9.11,9.17,9.11,0.16,1.7563,3.0313,45761945,424331343.67,22124114728.1,13994608946.3
2017-12-01,'000012,南 玻Ａ,9.11,9.28,9.02,9.1,9.19,-0.08,-0.8705,2.3388,35308183,322696725.68,21742252985.2,13753062297.8
2017-11-30,'000012,南 玻Ａ,9.19,9.59,9.1,9.49,9.44,-0.25,-2.6483,3.697,55811954,522228127.74,21933183856.7,13873835622.1
2017-11-29,'000012,南 玻Ａ,9.44,9.56,9.12,9.25,9.24,0.2,2.1645,5.0127,75675671,710274521.45,22529842829.9,14251252260.3
2017-11-28,'000012,南 玻Ａ,9.24,9.25,8.78,9.01,9.06,0.18,1.9868,3.1191,47087985,425476721.7,22052515651.3,13949318949.7
2017-11-27,'000012,南 玻Ａ,9.06,9.57,9.03,9.32,9.33,-0.27,-2.8939,3.7166,56107891,522207061.65,21622921190.6,13677578970.2
2017-11-24,'000012,南 玻Ａ,9.33,9.45,8.93,8.96,8.98,0.35,3.8976,3.9675,59895298,550872866.14,22267312881.7,14085188939.5
2017-11-23,'000012,南 玻Ａ,8.98,9.44,8.9,9.24,9.29,-0.31,-3.3369,4.7852,72240057,664122225.64,21431990319.1,13556805645.9
2017-11-22,'000012,南 玻Ａ,9.29,9.35,8.85,8.89,8.9,0.39,4.382,5.4457,82211419,747740672.95,22171847446.0,14024802277.4
2017-11-21,'000012,南 玻Ａ,8.9,9.09,8.74,8.79,8.88,0.02,0.2252,2.8766,43427684,386336202.36,21241059447.7,13436032321.7
2017-11-20,'000012,南 玻Ａ,8.88,8.98,8.31,8.47,8.56,0.32,3.7383,3.2215,48634356,419464305.86,21193326729.8,13405838990.6
2017-11-17,'000012,南 玻Ａ,8.56,8.93,8.54,8.87,8.85,-0.29,-3.2768,2.8456,42958717,373106129.02,20429603244.1,12922745693.7
2017-11-16,'000012,南 玻Ａ,8.85,9.05,8.79,8.82,8.86,-0.01,-0.1129,2.7879,42088140,374798907.35,21121727653.0,13360548994.0
2017-11-15,'000012,南 玻Ａ,8.86,9.05,8.75,9.0,9.05,-0.19,-2.0994,3.5494,53583422,475750829.51,21145594012.0,13375645659.6
2017-11-14,'000012,南 玻Ａ,9.05,9.23,8.92,9.0,9.06,-0.01,-0.1104,6.7064,101244341,917905130.76,21599054831.7,13662482304.6
2017-11-13,'000012,南 玻Ａ,9.06,9.06,8.25,8.25,8.24,0.82,9.9515,7.9111,119430721,1061958850.72,21622921190.6,13677578970.2
2017-11-10,'000012,南 玻Ａ,8.24,8.38,8.24,8.36,8.38,-0.14,-1.6706,0.7481,11294322,93673775.81,19665879758.3,12439652396.7
2017-11-09,'000012,南 玻Ａ,8.38,8.42,8.32,8.35,8.35,0.03,0.3593,0.6453,9741659,81547075.37,20000008783.3,12651005714.1
2017-11-08,'000012,南 玻Ａ,8.35,8.44,8.33,8.39,8.39,-0.04,-0.4768,0.6456,9746449,81726880.03,19928409706.5,12605715717.5
