ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-05,'002215,Åµ ÆÕ ÐÅ,7.31,7.34,7.21,7.28,7.27,0.04,0.5502,0.5849,5261790,38276121.1,6681898367.04,6576634498.62
2018-01-04,'002215,Åµ ÆÕ ÐÅ,7.27,7.39,7.23,7.28,7.27,0.0,0.0,0.7757,6978759,51061323.41,6645335311.68,6540647442.54
2018-01-03,'002215,Åµ ÆÕ ÐÅ,7.27,7.32,7.23,7.28,7.31,-0.04,-0.5472,0.6428,5782898,41996513.41,6645335311.68,6540647442.54
2018-01-02,'002215,Åµ ÆÕ ÐÅ,7.31,7.33,7.18,7.26,7.29,0.02,0.2743,0.7801,7018214,50860033.63,6681898367.04,6576634498.62
2017-12-29,'002215,Åµ ÆÕ ÐÅ,7.29,7.29,7.0,7.02,7.0,0.29,4.1429,0.9668,8697749,62131560.27,6663616839.36,6558640970.58
2017-12-28,'002215,Åµ ÆÕ ÐÅ,7.0,7.05,6.95,6.96,6.96,0.04,0.5747,0.4228,3804068,26643205.04,6398534688.0,6297734814.0
2017-12-27,'002215,Åµ ÆÕ ÐÅ,6.96,7.12,6.95,7.0,7.02,-0.06,-0.8547,0.4777,4297674,30268192.64,6361971632.64,6261747757.92
2017-12-26,'002215,Åµ ÆÕ ÐÅ,7.02,7.05,6.89,7.0,7.01,0.01,0.1427,0.5358,4820052,33545485.68,6416816215.68,6315728342.04
2017-12-25,'002215,Åµ ÆÕ ÐÅ,7.01,7.15,6.98,7.1,7.1,-0.09,-1.2676,0.4515,4062233,28717361.93,6407675451.84,6306731578.02
2017-12-22,'002215,Åµ ÆÕ ÐÅ,7.1,7.1,6.99,7.04,7.04,0.06,0.8523,0.4242,3816199,26859492.41,6489942326.4,6387702454.2
2017-12-21,'002215,Åµ ÆÕ ÐÅ,7.04,7.06,6.97,7.06,7.06,-0.02,-0.2833,0.3293,2962568,20811410.78,6435097743.36,6333721870.08
2017-12-20,'002215,Åµ ÆÕ ÐÅ,7.06,7.06,6.98,7.03,7.03,0.03,0.4267,0.3791,3410800,23933746.0,6453379271.04,6351715398.12
