日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-15,'002640,跨境通,20.11,20.58,19.91,20.38,20.41,-0.3,-1.4699,0.7973,9952259,201387013.2,28860069560.8,25101722097.9
2017-12-14,'002640,跨境通,20.41,20.57,20.1,20.4,20.5,-0.09,-0.439,0.5627,7024154,142519024.59,29290602672.1,25476188364.9
2017-12-13,'002640,跨境通,20.5,20.51,19.3,19.85,19.81,0.69,3.4831,0.9422,11760177,233609873.64,29419762605.5,25588528245.0
2017-12-12,'002640,跨境通,19.81,20.45,19.78,20.45,20.48,-0.67,-3.2715,0.5677,7086099,141930317.49,28429536449.5,24727255830.9
2017-12-11,'002640,跨境通,20.48,20.75,19.9,19.9,19.7,0.78,3.9594,0.9914,12374665,252483593.67,29391060398.1,25563563827.2
2017-12-08,'002640,跨境通,19.7,19.99,19.67,19.83,19.84,-0.14,-0.7056,0.3559,4442597,87971853.92,28271674308.7,24589951533.0
2017-12-07,'002640,跨境通,19.84,20.38,19.64,20.19,20.1,-0.26,-1.2935,0.3689,4604802,92321169.79,28472589760.6,24764702457.6
2017-12-06,'002640,跨境通,20.1,20.29,19.65,19.8,19.83,0.27,1.3616,0.3941,4919789,98575749.6,28845718457.1,25089239889.0
2017-12-05,'002640,跨境通,19.83,20.16,19.58,20.16,20.16,-0.33,-1.6369,0.3323,4147636,82027934.07,28458238656.9,24752220248.7
2017-12-04,'002640,跨境通,20.16,20.33,19.5,19.5,19.51,0.65,3.3316,0.6199,7737647,155534980.7,28931825079.4,25164133142.4
2017-12-01,'002640,跨境通,19.51,19.65,18.81,19.0,19.01,0.5,2.6302,0.4822,6019308,116194954.51,27999003338.2,24352789563.9
2017-11-30,'002640,跨境通,19.01,19.69,18.91,19.45,19.45,-0.44,-2.2622,0.502,6266563,120848261.05,27281448152.7,23728679118.9
2017-11-29,'002640,跨境通,19.45,19.5,18.71,18.8,18.8,0.65,3.4574,0.6211,7752373,148685028.95,27912896716.0,24277896310.5
2017-11-28,'002640,跨境通,18.8,18.88,18.4,18.88,18.79,0.01,0.0532,0.5826,7271525,135418420.88,26980074974.8,23466552732.0
2017-11-27,'002640,跨境通,18.79,18.9,18.18,18.28,18.29,0.5,2.7337,0.655,8176240,151616640.37,26965723871.1,23454070523.1
2017-11-24,'002640,跨境通,18.29,19.1,18.27,19.0,19.07,-0.78,-4.0902,0.9533,11899507,221007419.55,26248168685.6,22829960078.1
2017-11-23,'002640,跨境通,19.07,19.85,18.99,19.41,19.5,-0.43,-2.2051,0.9136,11403794,219424665.16,27367554775.0,23803572372.3
2017-11-22,'002640,跨境通,19.5,20.5,19.13,20.48,20.45,-0.95,-4.6455,1.1676,14573615,287307325.16,27984652234.5,24340307355.0
2017-11-21,'002640,跨境通,20.45,20.97,20.33,20.79,20.32,0.13,0.6398,0.6804,8492833,174664891.09,29348007087.0,25526117200.5
2017-11-20,'002640,跨境通,20.32,21.1,20.19,20.3,20.33,-0.01,-0.0492,0.9046,11291806,233077300.03,29161442738.7,25363848484.8
2017-11-17,'002640,跨境通,20.33,21.18,20.25,21.0,20.99,-0.66,-3.1444,0.8247,10294327,212778600.86,29175793842.4,25376330693.7
2017-11-16,'002640,跨境通,20.99,21.47,20.72,20.72,20.7,0.29,1.401,1.0979,13704527,289751829.8,30122966687.3,26200156481.1
2017-11-15,'002640,跨境通,20.7,20.8,20.28,20.7,20.67,0.03,0.1451,0.9468,11817778,243927420.46,29706784679.7,25838172423.0
2017-11-14,'002640,跨境通,20.67,20.83,20.2,20.21,20.2,0.47,2.3267,1.3716,17120544,352574141.92,29663731368.6,25800725796.3
2017-11-13,'002640,跨境通,20.2,20.64,19.97,20.5,20.58,-0.38,-1.8465,1.5646,19529242,394756273.44,28989229494.2,25214061978.0
2017-11-10,'002640,跨境通,20.58,20.68,19.39,19.45,19.45,1.13,5.8098,2.3404,26208216,530937429.48,29534571435.2,23045649566.1
2017-11-09,'002640,跨境通,19.45,19.69,19.04,19.26,19.22,0.23,1.1967,1.0658,11934892,231809929.52,27912896716.0,21780266475.2
2017-11-08,'002640,跨境通,19.22,19.42,19.0,19.42,19.46,-0.24,-1.2333,0.8091,9060659,174124527.91,27582821330.6,21522710624.9
2017-11-07,'002640,跨境通,19.46,19.88,19.19,19.28,19.32,0.14,0.7246,1.6504,18481206,362196557.29,27927247819.7,21791464555.7
2017-11-06,'002640,跨境通,19.32,19.65,19.05,19.22,19.22,0.1,0.5203,1.0646,11921800,229474235.38,27726332367.7,21634691429.4
2017-11-03,'002640,跨境通,19.22,19.85,18.95,19.76,19.68,-0.46,-2.3374,0.9833,11011455,212401918.81,27582821330.6,21522710624.9
2017-11-02,'002640,跨境通,19.68,20.18,19.57,20.16,19.96,-0.28,-1.4028,0.8974,10048909,199346659.01,28242972101.3,22037822325.6
2017-11-01,'002640,跨境通,19.96,20.44,19.83,20.39,20.22,-0.26,-1.2859,1.1688,13088553,263372585.64,28644803005.2,22351368578.2
2017-10-31,'002640,跨境通,20.22,20.32,19.95,20.04,19.87,0.35,1.7614,1.2772,14301951,288226520.07,29017931701.6,22642518669.9
2017-10-30,'002640,跨境通,19.87,20.77,19.8,20.54,20.42,-0.55,-2.6934,1.5152,16966973,343976661.98,28515643071.8,22250585854.2
2017-10-27,'002640,跨境通,20.42,21.23,20.12,21.04,21.02,-0.6,-2.8544,1.5911,17817214,366624428.61,29304953775.8,22866480278.9
2017-10-26,'002640,跨境通,21.02,21.49,20.6,21.35,21.31,-0.29,-1.3609,1.5197,17017524,356195922.93,30166019998.4,23538365105.9
2017-10-25,'002640,跨境通,21.31,21.65,21.14,21.14,21.08,0.23,1.0911,0.8552,9576435,204646192.56,30582202006.0,23863109439.0
2017-10-24,'002640,跨境通,21.08,21.61,21.01,21.61,21.92,-0.84,-3.8321,1.2465,13957926,296091404.95,30252126620.7,23605553588.6
2017-10-23,'002640,跨境通,21.92,22.45,20.65,22.45,22.9,-0.98,-4.2795,2.8583,32007292,683228256.0,31457619332.3,24546192346.4
2017-10-20,'002640,跨境通,22.9,23.08,22.15,22.8,22.69,0.21,0.9255,1.0719,12002879,269878941.31,32864027495.9,25643604230.5
2017-10-19,'002640,跨境通,22.69,23.69,22.44,23.66,23.64,-0.95,-4.0186,1.055,11813465,270205446.94,32562654318.0,25408444541.0
2017-10-18,'002640,跨境通,23.64,24.19,23.48,23.8,23.85,-0.21,-0.8805,0.4274,4785604,113721708.85,33926009170.4,26472262183.8
2017-10-17,'002640,跨境通,23.85,23.99,23.03,23.6,23.7,0.15,0.6329,0.5926,6635627,156421964.41,34227382348.3,26707421873.2
2017-10-16,'002640,跨境通,23.7,24.37,23.3,23.61,23.5,0.2,0.8511,0.6938,7769115,184923778.56,34012115792.7,26539450666.5
2017-10-13,'002640,跨境通,23.5,23.89,23.2,23.73,23.93,-0.43,-1.7969,0.6934,7764807,182813134.57,33725093718.5,26315489057.5
2017-10-12,'002640,跨境通,23.93,24.19,23.51,24.1,24.05,-0.12,-0.499,0.6358,7120120,169766442.86,34342191178.0,26797006516.8
2017-10-11,'002640,跨境通,24.05,24.78,23.5,23.64,23.6,0.45,1.9068,0.8783,9835694,237227169.02,34514404422.6,26931383482.2
2017-10-10,'002640,跨境通,23.6,24.19,23.3,23.74,23.74,-0.14,-0.5897,0.7455,8347761,197793435.84,33868604755.6,26427469862.0
