日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-01-05,'300373,扬杰科技,28.54,29.4,28.35,29.25,29.49,-0.95,-3.2214,3.1432,7338916,211082726.89,13484888659.2,6663734762.62
2018-01-04,'300373,扬杰科技,29.49,29.85,29.02,29.4,29.5,-0.01,-0.0339,3.4321,8013419,236230235.95,13933754960.1,6885547937.97
2018-01-03,'300373,扬杰科技,29.5,30.0,28.88,30.0,30.0,-0.5,-1.6667,4.5395,10599150,310800976.18,13938479868.5,6887882813.5
2018-01-02,'300373,扬杰科技,30.0,30.27,29.36,30.1,29.97,0.03,0.1001,3.9048,9117192,272484583.15,14174725290.0,7004626590.0
2017-12-29,'300373,扬杰科技,29.97,30.01,28.56,28.56,28.6,1.37,4.7902,4.8079,11225954,332204591.63,14160550564.7,6997621963.41
2017-12-28,'300373,扬杰科技,28.6,30.38,28.35,28.7,29.04,-0.44,-1.5152,4.9633,11588679,340343170.66,13513238109.8,6677744015.8
2017-12-27,'300373,扬杰科技,29.04,29.92,28.27,28.7,28.85,0.19,0.6586,4.3843,10236732,300150420.54,13721134080.7,6780478539.12
2017-12-26,'300373,扬杰科技,28.85,30.0,27.76,28.64,28.71,0.14,0.4876,4.6662,10895111,315077925.46,13631360820.5,6736115904.05
2017-12-25,'300373,扬杰科技,28.71,29.4,28.53,29.05,29.4,-0.69,-2.3469,3.2966,7697056,222567601.12,13565212102.5,6703427646.63
2017-12-22,'300373,扬杰科技,29.4,29.65,28.81,29.29,29.36,0.04,0.1362,4.7337,11052666,322298014.33,13891230784.2,6864534058.2
2017-12-21,'300373,扬杰科技,29.36,29.7,26.72,26.74,27.0,2.36,8.7407,6.1678,14401149,412127005.52,13872331150.5,6855194556.08
2017-12-20,'300373,扬杰科技,27.0,27.72,26.96,27.0,27.14,-0.14,-0.5158,2.2041,5146239,140484406.37,12757252761.0,6304163931.0
2017-12-19,'300373,扬杰科技,27.14,27.26,26.2,26.2,26.3,0.84,3.1939,2.8012,6540344,175573899.51,12823401479.0,6336852188.42
2017-12-18,'300373,扬杰科技,26.3,27.33,25.81,27.3,27.36,-1.06,-3.8743,4.0318,9413750,247890936.28,12426509170.9,6140722643.9
2017-12-15,'300373,扬杰科技,27.36,28.6,27.25,28.4,28.12,-0.76,-2.7027,3.2546,7599031,211615903.7,12927349464.5,6388219450.08
2017-12-14,'300373,扬杰科技,28.12,28.66,27.52,28.53,28.65,-0.53,-1.8499,3.7813,8828933,248205444.02,13286442505.2,6565669990.36
2017-12-13,'300373,扬杰科技,28.65,28.77,27.81,28.15,28.05,0.6,2.139,3.5414,8268794,234391972.86,13536862652.0,6689418393.45
2017-12-12,'300373,扬杰科技,28.05,29.26,27.8,27.8,28.04,0.01,0.0357,5.7033,13316396,380363431.72,13253368146.1,6549325861.65
2017-12-11,'300373,扬杰科技,28.04,28.18,27.0,27.0,27.5,0.54,1.9636,4.3343,10120156,280113547.86,13248643237.7,6546990986.12
2017-12-08,'300373,扬杰科技,27.5,28.48,27.3,27.3,27.24,0.26,0.9545,5.7566,13440967,375064285.72,12993498182.5,6420907707.5
2017-12-07,'300373,扬杰科技,27.24,27.53,26.4,26.66,26.95,0.29,1.0761,4.1477,9684296,262448095.12,12870650563.3,6360200943.72
2017-12-06,'300373,扬杰科技,26.95,26.99,24.99,25.1,25.2,1.75,6.9444,3.221,7520685,194944894.28,12733628218.9,6292489553.35
2017-12-05,'300373,扬杰科技,25.2,26.54,24.81,26.48,26.58,-1.38,-5.1919,3.1806,7426262,188962249.68,11906769243.6,5883886335.6
2017-12-04,'300373,扬杰科技,26.58,27.1,26.17,26.48,26.51,0.07,0.2641,3.2889,7679150,204793865.95,12558806606.9,6206099158.74
2017-12-01,'300373,扬杰科技,26.51,26.98,25.66,25.66,25.61,0.9,3.5143,2.8118,6565292,173779531.99,12525732247.9,6189755030.03
2017-11-30,'300373,扬杰科技,25.61,26.49,25.49,25.81,26.06,-0.45,-1.7268,1.834,4282136,111466886.37,12100490489.2,5979616232.33
2017-11-29,'300373,扬杰科技,26.06,27.2,25.0,26.3,26.14,-0.08,-0.306,2.8355,6620434,174038194.35,12313111368.6,6084685631.18
2017-11-28,'300373,扬杰科技,26.14,26.2,24.84,24.84,24.9,1.24,4.9799,2.851,6656687,171237902.76,12350910636.0,6103364635.42
2017-11-27,'300373,扬杰科技,24.9,26.3,24.7,26.3,26.61,-1.71,-6.4262,3.3562,7836362,199547309.19,11765021990.7,5813840069.7
2017-11-24,'300373,扬杰科技,26.61,27.08,26.11,26.3,26.67,-0.06,-0.225,2.6131,6101219,162184007.04,12572981332.2,6213103785.33
2017-11-23,'300373,扬杰科技,26.67,27.78,26.0,27.4,27.47,-0.8,-2.9123,3.3857,7905176,212875636.68,12601330782.8,6227113038.51
2017-11-22,'300373,扬杰科技,27.47,29.15,27.05,28.29,28.37,-0.9,-3.1724,5.44,12701693,355404732.47,12979323457.2,6413903080.91
2017-11-21,'300373,扬杰科技,28.37,28.63,27.2,27.53,27.62,0.75,2.7154,4.8826,11400370,318024703.81,13404565215.9,6624041878.61
2017-11-20,'300373,扬杰科技,27.62,27.74,25.59,25.91,25.83,1.79,6.9299,4.4642,10423428,278214263.36,13050197083.7,6448926213.86
