ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2018-01-17,'300066,Èý´¨ÖÇ»Û,4.58,4.61,4.52,4.54,4.56,0.02,0.4386,0.2621,2616000,11928671.0,4763352339.96,4571576289.96
2018-01-16,'300066,Èý´¨ÖÇ»Û,4.56,4.57,4.51,4.53,4.54,0.02,0.4405,0.2963,2957635,13430328.55,4742551674.72,4551613074.72
2018-01-15,'300066,Èý´¨ÖÇ»Û,4.54,4.69,4.52,4.65,4.68,-0.14,-2.9915,0.5085,5075482,23249316.21,4721751009.48,4531649859.48
2018-01-12,'300066,Èý´¨ÖÇ»Û,4.68,4.74,4.66,4.74,4.73,-0.05,-1.0571,0.2613,2608629,12224784.93,4867355666.16,4671392366.16
2018-01-11,'300066,Èý´¨ÖÇ»Û,4.73,4.77,4.62,4.63,4.65,0.08,1.7204,0.3931,3923352,18416563.16,4919357329.26,4721300404.26
2018-01-10,'300066,Èý´¨ÖÇ»Û,4.65,4.75,4.62,4.74,4.73,-0.08,-1.6913,0.3412,3405595,15915614.05,4836154668.3,4641447543.3
2018-01-09,'300066,Èý´¨ÖÇ»Û,4.73,4.78,4.71,4.73,4.73,0.0,0.0,0.2519,2514777,11924530.83,4919357329.26,4721300404.26
2018-01-08,'300066,Èý´¨ÖÇ»Û,4.73,4.82,4.71,4.77,4.78,-0.05,-1.046,0.3652,3645173,17263519.44,4919357329.26,4721300404.26
2018-01-05,'300066,Èý´¨ÖÇ»Û,4.78,4.89,4.77,4.89,4.84,-0.06,-1.2397,0.7198,7184676,34587061.39,4971358992.36,4771208442.36
2018-01-04,'300066,Èý´¨ÖÇ»Û,4.84,4.99,4.67,4.72,4.71,0.13,2.7601,0.9827,9808461,47159477.18,5033760988.08,4831098088.08
2018-01-03,'300066,Èý´¨ÖÇ»Û,4.71,4.77,4.58,4.61,4.6,0.11,2.3913,0.6224,6212890,29049923.0,4898556664.02,4701337189.02
2018-01-02,'300066,Èý´¨ÖÇ»Û,4.6,4.62,4.54,4.55,4.55,0.05,1.0989,0.276,2754931,12629499.66,4784153005.2,4591539505.2
2017-12-29,'300066,Èý´¨ÖÇ»Û,4.55,4.56,4.52,4.52,4.52,0.03,0.6637,0.1569,1565657,7111623.78,4732151342.1,4541631467.1
2017-12-28,'300066,Èý´¨ÖÇ»Û,4.52,4.56,4.51,4.52,4.53,-0.01,-0.2208,0.2408,2403314,10892014.28,4700950344.24,4511686644.24
2017-12-27,'300066,Èý´¨ÖÇ»Û,4.53,4.58,4.52,4.58,4.58,-0.05,-1.0917,0.2285,2281150,10383277.5,4711350676.86,4521668251.86
2017-12-26,'300066,Èý´¨ÖÇ»Û,4.58,4.59,4.51,4.53,4.52,0.06,1.3274,0.317,3164200,14384422.0,4763352339.96,4571576289.96
2017-12-25,'300066,Èý´¨ÖÇ»Û,4.52,4.59,4.51,4.58,4.57,-0.05,-1.0941,0.2574,2569200,11637813.0,4700950344.24,4511686644.24
2017-12-22,'300066,Èý´¨ÖÇ»Û,4.57,4.62,4.55,4.62,4.59,-0.02,-0.4357,0.2292,2287513,10454853.57,4752952007.34,4561594682.34
2017-12-21,'300066,Èý´¨ÖÇ»Û,4.59,4.62,4.54,4.57,4.59,0.0,0.0,0.2212,2207600,10113448.0,4773752672.58,4581557897.58
2017-12-20,'300066,Èý´¨ÖÇ»Û,4.59,4.68,4.58,4.67,4.66,-0.07,-1.5021,0.2628,2623284,12107295.56,4773752672.58,4581557897.58
2017-12-19,'300066,Èý´¨ÖÇ»Û,4.66,4.68,4.61,4.61,4.62,0.04,0.8658,0.2095,2091350,9741175.0,4846555000.92,4651429150.92
2017-12-18,'300066,Èý´¨ÖÇ»Û,4.62,4.72,4.6,4.7,4.68,-0.06,-1.2821,0.277,2765350,12788138.5,4804953670.44,4611502720.44
2017-12-15,'300066,Èý´¨ÖÇ»Û,4.68,4.7,4.63,4.7,4.68,0.0,0.0,0.2577,2572250,12012498.98,4867355666.16,4671392366.16
2017-12-14,'300066,Èý´¨ÖÇ»Û,4.68,4.75,4.65,4.72,4.72,-0.04,-0.8475,0.2754,2748801,12879897.65,4867355666.16,4671392366.16
2017-12-13,'300066,Èý´¨ÖÇ»Û,4.72,4.77,4.68,4.68,4.69,0.03,0.6397,0.2834,2829100,13355424.0,4908956996.64,4711318796.64
2017-12-12,'300066,Èý´¨ÖÇ»Û,4.69,4.74,4.68,4.74,4.73,-0.04,-0.8457,0.357,3563650,16757963.0,4877755998.78,4681373973.78
2017-12-11,'300066,Èý´¨ÖÇ»Û,4.73,4.78,4.7,4.73,4.68,0.05,1.0684,0.3886,3878827,18415995.96,4919357329.26,4721300404.26
2017-12-08,'300066,Èý´¨ÖÇ»Û,4.68,4.7,4.61,4.65,4.63,0.05,1.0799,0.2838,2832993,13227343.08,4867355666.16,4671392366.16
2017-12-07,'300066,Èý´¨ÖÇ»Û,4.63,4.66,4.61,4.62,4.65,-0.02,-0.4301,0.2345,2340677,10840933.97,4815354003.06,4621484328.06
2017-12-06,'300066,Èý´¨ÖÇ»Û,4.65,4.69,4.54,4.63,4.64,0.01,0.2155,0.4213,4205517,19401469.25,4836154668.3,4641447543.3
2017-12-05,'300066,Èý´¨ÖÇ»Û,4.64,4.83,4.63,4.81,4.81,-0.17,-3.5343,0.5938,5926644,28149607.7,4825754335.68,4631465935.68
2017-12-04,'300066,Èý´¨ÖÇ»Û,4.81,4.87,4.8,4.87,4.89,-0.08,-1.636,0.5098,5088400,24595457.34,5002559990.22,4801153265.22
2017-12-01,'300066,Èý´¨ÖÇ»Û,4.89,4.94,4.8,4.83,4.82,0.07,1.4523,0.5,4990409,24161836.2,5085762651.18,4881006126.18
2017-11-30,'300066,Èý´¨ÖÇ»Û,4.82,4.87,4.81,4.85,4.89,-0.07,-1.4315,0.3042,3036850,14683441.0,5012960322.84,4811134872.84
2017-11-29,'300066,Èý´¨ÖÇ»Û,4.89,4.9,4.79,4.86,4.86,0.03,0.6173,0.3495,3488700,16878209.5,5085762651.18,4881006126.18
2017-11-28,'300066,Èý´¨ÖÇ»Û,4.86,4.86,4.77,4.83,4.8,0.06,1.25,0.2845,2840150,13685073.0,5054561653.32,4851061303.32
