日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2017-12-15,'002462,嘉事堂,28.4,29.18,28.36,28.91,29.01,-0.61,-2.1027,0.3305,827910,23853394.5,7114947346.0,7114947346.0
2017-12-14,'002462,嘉事堂,29.01,29.28,28.69,28.88,28.89,0.12,0.4154,0.38,952000,27575524.0,7267768398.15,7267768398.15
2017-12-13,'002462,嘉事堂,28.89,29.2,28.61,29.2,29.37,-0.48,-1.6343,0.4443,1112973,32064661.88,7237705240.35,7237705240.35
2017-12-12,'002462,嘉事堂,29.37,29.55,28.31,28.55,28.55,0.82,2.8722,0.6477,1622714,46876853.28,7357957871.55,7357957871.55
2017-12-11,'002462,嘉事堂,28.55,28.61,27.26,27.48,27.47,1.08,3.9316,0.7479,1873806,52598305.28,7152526293.25,7152526293.25
2017-12-08,'002462,嘉事堂,27.47,27.58,27.07,27.12,27.18,0.29,1.067,0.4976,1246658,34108078.99,6881957873.05,6881957873.05
2017-12-07,'002462,嘉事堂,27.18,28.15,27.1,28.1,27.53,-0.35,-1.2713,0.4195,1051012,28996411.86,6809305241.7,6809305241.7
2017-12-06,'002462,嘉事堂,27.53,28.4,27.0,27.38,27.38,0.15,0.5478,0.557,1395327,38382041.15,6896989451.95,6896989451.95
2017-12-05,'002462,嘉事堂,27.38,29.48,27.13,29.0,29.91,-2.53,-8.4587,1.0636,2664713,74901831.64,6859410504.7,6859410504.7
2017-12-04,'002462,嘉事堂,0.0,0.0,0.0,0.0,29.91,None,None,0.0,0,0.0,7493242081.65,7493242081.65
2017-12-01,'002462,嘉事堂,0.0,0.0,0.0,0.0,29.91,None,None,0.0,0,0.0,7493242081.65,7493242081.65
2017-11-30,'002462,嘉事堂,0.0,0.0,0.0,0.0,29.91,None,None,0.0,0,0.0,7493242081.65,7493242081.65
2017-11-29,'002462,嘉事堂,0.0,0.0,0.0,0.0,29.91,None,None,0.0,0,0.0,7493242081.65,7493242081.65
2017-11-28,'002462,嘉事堂,0.0,0.0,0.0,0.0,29.91,None,None,0.0,0,0.0,7493242081.65,7493242081.65
2017-11-27,'002462,嘉事堂,0.0,0.0,0.0,0.0,29.91,None,None,0.0,0,0.0,7493242081.65,7493242081.65
2017-11-24,'002462,嘉事堂,0.0,0.0,0.0,0.0,29.91,None,None,0.0,0,0.0,7493242081.65,7493242081.65
2017-11-23,'002462,嘉事堂,0.0,0.0,0.0,0.0,29.91,None,None,0.0,0,0.0,7493242081.65,7493242081.65
2017-11-22,'002462,嘉事堂,0.0,0.0,0.0,0.0,29.91,None,None,0.0,0,0.0,7493242081.65,7493242081.65
2017-11-21,'002462,嘉事堂,0.0,0.0,0.0,0.0,29.91,None,None,0.0,0,0.0,7493242081.65,7493242081.65
2017-11-20,'002462,嘉事堂,29.91,30.49,27.0,28.88,28.9,1.01,3.4948,0.9559,2394887,69250515.92,7493242081.65,7493242081.65
2017-11-17,'002462,嘉事堂,28.9,29.73,28.71,29.49,29.67,-0.77,-2.5952,0.5339,1337649,39140326.49,7240210503.5,7240210503.5
2017-11-16,'002462,嘉事堂,29.67,29.94,29.15,29.82,29.82,-0.15,-0.503,0.6813,1706726,50285266.1,7433115766.05,7433115766.05
2017-11-15,'002462,嘉事堂,29.82,30.38,29.82,30.2,30.2,-0.38,-1.2583,0.4656,1166553,35007694.74,7470694713.3,7470694713.3
2017-11-14,'002462,嘉事堂,30.2,30.67,30.04,30.46,30.48,-0.28,-0.9186,0.7052,1766676,53437833.13,7565894713.0,7565894713.0
2017-11-13,'002462,嘉事堂,30.48,30.86,30.38,30.85,30.84,-0.36,-1.1673,0.7362,1844273,56284202.87,7636042081.2,7636042081.2
2017-11-10,'002462,嘉事堂,30.84,31.0,30.63,31.0,30.95,-0.11,-0.3554,0.4299,1077127,33151692.9,7726231554.6,7726231554.6
2017-11-09,'002462,嘉事堂,30.95,31.45,30.75,31.11,31.11,-0.16,-0.5143,0.4647,1164157,36057404.4,7753789449.25,7753789449.25
2017-11-08,'002462,嘉事堂,31.11,31.17,30.62,31.0,31.03,0.08,0.2578,0.4676,1171357,36298133.03,7793873659.65,7793873659.65
2017-11-07,'002462,嘉事堂,31.03,31.83,30.56,31.83,31.89,-0.86,-2.6968,0.6578,1647837,51134412.17,7773831554.45,7773831554.45
2017-11-06,'002462,嘉事堂,31.89,32.5,30.33,30.66,30.66,1.23,4.0117,0.9115,2283551,71256456.64,7989284185.35,7989284185.35
2017-11-03,'002462,嘉事堂,30.66,32.1,30.43,31.9,31.88,-1.22,-3.8269,0.9173,2298145,71091770.79,7681136817.9,7681136817.9
2017-11-02,'002462,嘉事堂,31.88,33.62,31.8,33.6,33.59,-1.71,-5.0908,1.0678,2675077,86091584.73,7986778922.2,7986778922.2
2017-11-01,'002462,嘉事堂,33.59,34.37,33.5,34.37,34.14,-0.55,-1.611,0.4672,1170402,39658885.16,8415178920.85,8415178920.85
2017-10-31,'002462,嘉事堂,34.14,34.35,33.85,34.35,34.03,0.11,0.3232,0.3367,843423,28708220.96,8552968394.1,8552968394.1
2017-10-30,'002462,嘉事堂,34.03,34.75,33.94,34.5,34.53,-0.5,-1.448,0.2891,724235,24731433.25,8525410499.45,8525410499.45
2017-10-27,'002462,嘉事堂,34.53,35.18,34.45,35.12,35.2,-0.67,-1.9034,0.3485,873000,30258723.06,8650673656.95,8650673656.95
2017-10-26,'002462,嘉事堂,35.2,35.28,34.92,34.98,35.08,0.12,0.3421,0.2693,674708,23643371.91,8818526288.0,8818526288.0
2017-10-25,'002462,嘉事堂,35.08,35.18,34.63,34.73,34.82,0.26,0.7467,0.2841,711624,24924849.6,8788463130.2,8788463130.2
2017-10-24,'002462,嘉事堂,34.82,35.36,34.62,34.99,35.25,-0.43,-1.2199,0.3851,964714,33731825.8,8723326288.3,8723326288.3
2017-10-23,'002462,嘉事堂,35.25,35.25,34.2,34.94,34.96,0.29,0.8295,0.4691,1175280,40596696.2,8831052603.75,8831052603.75
2017-10-20,'002462,嘉事堂,34.96,35.0,34.5,34.55,34.55,0.41,1.1867,0.1839,460795,16030753.98,8758399972.4,8758399972.4
2017-10-19,'002462,嘉事堂,34.55,35.53,34.5,35.45,35.45,-0.9,-2.5388,0.3191,799431,27832753.5,8655684183.25,8655684183.25
2017-10-18,'002462,嘉事堂,35.45,35.87,35.1,35.58,35.58,-0.13,-0.3654,0.2353,589500,20876870.0,8881157866.75,8881157866.75
2017-10-17,'002462,嘉事堂,35.58,35.67,35.0,35.0,35.4,0.18,0.5085,0.394,987080,35030107.95,8913726287.7,8913726287.7
2017-10-16,'002462,嘉事堂,35.4,36.5,34.91,35.77,35.77,-0.37,-1.0344,0.6478,1622823,57837205.84,8868631551.0,8868631551.0
2017-10-13,'002462,嘉事堂,35.77,35.99,35.5,35.71,35.71,0.06,0.168,0.3163,792368,28377054.96,8961326287.55,8961326287.55
2017-10-12,'002462,嘉事堂,35.71,35.78,35.3,35.6,35.67,0.04,0.1121,0.3626,908458,32242364.7,8946294708.65,8946294708.65
2017-10-11,'002462,嘉事堂,35.67,36.4,35.58,36.4,36.28,-0.61,-1.6814,0.5427,1359536,49032115.71,8936273656.05,8936273656.05
2017-10-10,'002462,嘉事堂,36.28,38.5,34.83,35.0,35.0,1.28,3.6571,1.0142,2540904,92017156.32,9089094708.2,9089094708.2
2017-10-09,'002462,嘉事堂,35.0,35.28,34.56,34.68,34.65,0.35,1.0101,0.5309,1329921,46343794.39,8768421025.0,8768421025.0
2017-09-29,'002462,嘉事堂,34.65,34.69,34.21,34.31,34.29,0.36,1.0499,0.2919,731200,25151880.0,8680736814.75,8680736814.75
2017-09-28,'002462,嘉事堂,34.29,34.79,34.2,34.44,34.44,-0.15,-0.4355,0.277,693955,23828309.1,8590547341.35,8590547341.35
2017-09-27,'002462,嘉事堂,34.44,35.55,34.1,34.2,34.35,0.09,0.262,0.2977,745901,25826039.4,8628126288.6,8628126288.6
2017-09-26,'002462,嘉事堂,34.35,34.35,33.93,34.1,34.1,0.25,0.7331,0.3834,960596,32814719.9,8605578920.25,8605578920.25
2017-09-25,'002462,嘉事堂,34.1,35.15,33.85,35.08,35.06,-0.96,-2.7382,0.658,1648360,56649979.0,8542947341.5,8542947341.5
